# Z1 Z2 a b c d rms_err(%) max_err(%)
28 80  0.52386 -1.66138  8.73672 -0.98251  3.04  5.44
28 81  0.47817 -1.67040  8.77427 -0.99124  3.32  5.91
28 82  0.42604 -1.68204  8.83625 -0.99941  3.53  6.06
28 83  0.40271 -1.68816  8.87087 -1.00240  3.52  6.00
28 84  0.39207 -1.69039  8.89165 -1.00315  3.49  5.93
28 85  0.39468 -1.68815  8.90707 -1.00101  3.29  5.53
28 86  0.41087 -1.68191  8.90449 -0.99659  3.19  4.84
28 87  0.39892 -1.68350  8.88962 -0.99743  3.08  4.88
28 88  0.39601 -1.68373  8.87949 -0.99967  3.14  5.34
28 89  0.35990 -1.69407  8.66509 -1.01557  2.96  5.10
28 90  0.36009 -1.69419  8.68628 -1.01380  2.98  5.16
28 91  0.33672 -1.72099  8.68285 -1.01120  2.35  4.27
28 92  0.36313 -1.71372  8.83039 -0.99827  2.35  4.35
29 29  0.29268 -1.75446  8.50087 -1.03474  3.24  5.87
29 30  0.36568 -1.72313  8.51388 -1.02004  2.71  4.85
29 31  0.33136 -1.73555  8.56953 -1.02686  2.85  5.23
29 32  0.29810 -1.74947  8.61756 -1.03177  3.00  5.56
29 33  0.28232 -1.75681  8.64880 -1.03308  3.10  5.84
29 34  0.28126 -1.75738  8.67298 -1.03042  3.05  5.87
29 35  0.29541 -1.74973  8.68618 -1.02287  3.06  6.04
29 36  0.44457 -1.69242  8.53102 -0.99732  1.82  3.49
29 37  0.45196 -1.68838  8.53947 -0.99645  2.15  4.25
29 38  0.46564 -1.68401  8.55433 -0.99260  2.11  4.16
29 39  0.37577 -1.71234  8.63581 -1.00944  2.70  5.25
29 40  0.34449 -1.72393  8.66268 -1.01438  2.76  5.30
29 41  0.33370 -1.72830  8.70072 -1.01513  2.90  5.50
29 42  0.33197 -1.72946  8.74444 -1.01378  2.90  5.50
29 43  0.33961 -1.72703  8.78540 -1.00905  2.86  5.45
29 44  0.33539 -1.72727  8.81736 -1.00899  2.86  5.39
29 45  0.32827 -1.72770  8.83949 -1.01038  2.85  5.25
29 46  0.32207 -1.72596  8.85382 -1.01254  2.91  5.19
29 47  0.30911 -1.72604  8.87712 -1.01593  3.05  5.34
29 48  0.35195 -1.70738  8.88337 -1.00450  2.50  4.32
29 49  0.33890 -1.71199  8.92004 -1.00580  2.50  4.55
29 50  0.31291 -1.72196  8.96654 -1.00923  2.76  4.90
29 51  0.28876 -1.73132  9.00400 -1.00851  2.47  4.74
29 52  0.28219 -1.73429  9.01909 -1.00743  2.40  4.69
29 53  0.28504 -1.73255  9.03284 -1.00481  2.36  4.59
29 54  0.35702 -1.69953  8.80601 -0.99984  1.39  2.40
29 55  0.47790 -1.67343  8.79344 -0.96677  1.33  2.44
29 56  0.45789 -1.68131  8.79862 -0.97274  1.68  3.35
29 57  0.36588 -1.69788  8.75881 -0.98566  2.05  4.27
29 58  0.56324 -1.65581  8.52467 -0.97314  1.15  1.94
29 59  0.57404 -1.65462  8.51861 -0.97284  1.19  2.04
29 60  0.58498 -1.65345  8.51173 -0.97220  1.23  2.15
29 61  0.59954 -1.65149  8.50852 -0.97051  1.28  2.23
29 62  0.61449 -1.64949  8.50352 -0.96856  1.34  2.32
29 63  0.62956 -1.64753  8.50382 -0.96613  1.40  2.38
29 64  0.54188 -1.67169  8.61815 -0.97784  2.15  3.78
29 65  0.65439 -1.64418  8.51168 -0.96136  1.49  2.47
29 66  0.65783 -1.64410  8.52185 -0.96014  1.52  2.54
29 67  0.66281 -1.64350  8.53311 -0.95823  1.55  2.59
29 68  0.66348 -1.64359  8.54563 -0.95672  1.58  2.63
29 69  0.65760 -1.64445  8.58602 -0.95521  1.72  2.89
29 70  0.67682 -1.63959  8.32420 -0.96898  1.07  1.70
29 71  0.51244 -1.67617  8.49900 -0.98317  1.99  3.91
29 72  0.49986 -1.68253  8.79988 -0.97389  2.43  4.53
29 73  0.49106 -1.68447  8.81673 -0.97595  2.55  4.75
29 74  0.48877 -1.68449  8.82407 -0.97679  2.61  4.86
29 75  0.49176 -1.68295  8.82614 -0.97651  2.60  4.85
29 76  0.49329 -1.68113  8.82929 -0.97679  2.54  4.84
29 77  0.49095 -1.67935  8.82661 -0.97896  2.69  5.08
29 78  0.49754 -1.67361  8.80411 -0.98040  2.93  5.36
29 79  0.49280 -1.67026  8.80546 -0.98384  3.18  5.73
29 80  0.51893 -1.66075  8.74162 -0.98226  2.87  5.06
29 81  0.50664 -1.66242  8.76848 -0.98303  2.85  5.01
29 82  0.45424 -1.67375  8.83219 -0.99037  3.01  5.13
29 83  0.42690 -1.68069  8.86439 -0.99496  3.06  5.22
29 84  0.40693 -1.68567  8.89177 -0.99691  2.99  5.03
29 85  0.39743 -1.68744  8.89707 -0.99756  2.92  4.87
29 86  0.47655 -1.66259  8.82313 -0.98382  2.55  4.16
29 87  0.50148 -1.65421  8.82060 -0.97631  2.17  3.72
29 88  0.50964 -1.65219  8.80573 -0.97520  2.35  3.69
29 89  0.45517 -1.66474  8.61938 -0.99473  2.17  3.65
29 90  0.43357 -1.67004  8.59783 -1.00047  2.11  3.82
29 91  0.44094 -1.68283  8.61586 -0.99209  1.59  2.70
29 92  0.46860 -1.67734  8.79853 -0.97760  1.69  2.97
30 30  0.52464 -1.67220  8.18968 -1.00115  1.30  2.93
30 31  0.48977 -1.68369  8.46248 -0.99489  1.77  3.34
30 32  0.40515 -1.70837  8.54796 -1.00960  2.28  4.32
30 33  0.36989 -1.72111  8.62045 -1.01249  2.35  4.52
30 34  0.34826 -1.72940  8.66070 -1.01384  2.37  4.70
30 35  0.34942 -1.72080  8.39883 -1.02756  2.00  4.82
30 36  0.61923 -1.64580  8.41138 -0.96830  1.36  2.11
30 37  0.80523 -1.60991  8.25152 -0.94015  1.02  2.11
30 38  0.77524 -1.61394  8.28086 -0.94528  1.03  2.01
30 39  0.58335 -1.65108  8.50047 -0.97426  2.01  3.52
30 40  0.51018 -1.66888  8.55985 -0.98590  2.12  4.01
30 41  0.46345 -1.68161  8.61936 -0.99315  2.46  4.66
30 42  0.42948 -1.69196  8.67385 -0.99866  2.67  5.04
30 43  0.40363 -1.70031  8.70600 -1.00248  2.78  5.22
30 44  0.37169 -1.70989  8.74853 -1.00805  2.96  5.46
30 45  0.34186 -1.71844  8.80829 -1.01326  3.16  5.62
30 46  0.31067 -1.72671  8.85561 -1.01993  3.32  5.72
30 47  0.37018 -1.70229  8.86069 -1.00509  2.58  4.29
30 48  0.47820 -1.66783  8.78498 -0.98448  1.89  3.10
30 49  0.43581 -1.67937  8.85910 -0.98960  1.90  3.11
30 50  0.37565 -1.69774  8.92388 -0.99924  2.25  3.78
30 51  0.34365 -1.70897  8.98636 -0.99923  2.05  3.54
30 52  0.33150 -1.71390  9.01261 -0.99831  1.89  3.44
30 53  0.36505 -1.69830  9.00532 -0.99220  1.88  3.46
30 54  0.47239 -1.66063  8.71383 -0.98436  1.04  1.57
30 55  0.62575 -1.63362  8.51976 -0.95519  1.05  2.04
30 56  0.58351 -1.64352  8.51793 -0.96675  1.29  1.95
30 57  0.46595 -1.66378  8.68930 -0.97119  1.94  3.32
30 58  0.84021 -1.59866  8.19071 -0.94241  1.49  2.67
30 59  0.83381 -1.60116  8.21127 -0.94330  1.36  2.58
30 60  0.82659 -1.60392  8.24534 -0.94334  1.23  2.46
30 61  0.82667 -1.60541  8.26115 -0.94286  1.17  2.39
30 62  0.82348 -1.60747  8.28331 -0.94249  1.14  2.30
30 63  0.82482 -1.60855  8.29780 -0.94163  1.13  2.24
30 64  0.65080 -1.64305  8.34752 -0.97247  1.22  1.89
30 65  0.82376 -1.61066  8.32672 -0.94012  1.14  2.12
30 66  0.81813 -1.61230  8.33733 -0.94033  1.14  2.10
30 67  0.80760 -1.61466  8.35223 -0.94099  1.14  2.07
30 68  0.79836 -1.61659  8.36684 -0.94120  1.15  2.05
30 69  0.78114 -1.61911  8.39091 -0.94293  1.18  1.95
30 70  0.95024 -1.59198  7.94445 -0.94098  1.76  3.10
30 71  0.65956 -1.64154  8.35663 -0.95887  1.57  2.58
30 72  0.62956 -1.64968  8.61111 -0.95735  1.85  3.07
30 73  0.60647 -1.65423  8.64197 -0.96168  1.97  3.62
30 74  0.58140 -1.65929  8.66538 -0.96685  2.19  4.14
30 75  0.55916 -1.66364  8.68626 -0.97138  2.38  4.54
30 76  0.53645 -1.66773  8.70174 -0.97641  2.56  4.92
30 77  0.52038 -1.66942  8.74111 -0.97956  2.90  5.49
30 78  0.50225 -1.67007  8.77006 -0.98401  3.26  6.12
30 79  0.54340 -1.65723  8.77247 -0.97570  3.15  5.21
30 80  0.62354 -1.63765  8.64640 -0.96585  2.37  4.05
30 81  0.58819 -1.64362  8.69839 -0.97085  2.52  4.18
30 82  0.52118 -1.65679  8.76261 -0.98127  2.96  4.73
30 83  0.47788 -1.66700  8.82425 -0.98700  2.95  4.55
30 84  0.45273 -1.67300  8.86030 -0.98938  2.84  4.47
30 85  0.49306 -1.65930  8.83337 -0.98323  2.72  4.20
30 86  0.56930 -1.63650  8.55404 -0.98358  1.48  2.52
30 87  0.57325 -1.63124  8.25260 -0.99850  0.69  1.45
30 88  0.54861 -1.63884  8.58880 -0.98530  1.64  2.81
30 89  0.50781 -1.64686  8.40555 -1.00073  1.62  2.93
30 90  0.48489 -1.65212  8.38051 -1.00564  1.72  3.23
30 91  0.50765 -1.65816  8.29167 -1.00249  0.99  2.07
30 92  0.52652 -1.65589  8.47287 -0.98994  1.14  2.16
31 31  0.40390 -1.70863  8.52165 -1.01042  2.37  4.55
31 32  0.36364 -1.72333  8.60692 -1.01435  2.46  4.86
31 33  0.33889 -1.73345  8.64532 -1.01657  2.58  5.24
31 34  0.27314 -1.75405  8.48211 -1.04465  2.73  5.91
31 35  0.29194 -1.74009  8.44852 -1.04129  2.78  6.31
31 36  0.59990 -1.64599  8.44761 -0.97474  1.86  3.31
31 37  0.67646 -1.62872  8.38872 -0.96354  1.64  2.80
31 38  0.62460 -1.63819  8.45980 -0.97089  2.04  3.51
31 39  0.45673 -1.67846  8.61819 -0.99949  2.90  5.64
31 40  0.39293 -1.69856  8.66311 -1.01007  3.20  5.91
31 41  0.35131 -1.71371  8.71431 -1.01711  3.44  6.32
31 42  0.31559 -1.72777  8.74962 -1.02470  3.72  7.02
31 43  0.30209 -1.73396  8.77171 -1.02657  3.80  7.06
31 44  0.27832 -1.74343  8.81867 -1.03059  3.88  6.99
31 45  0.25086 -1.75465  8.86966 -1.03563  3.90  6.68
31 46  0.27042 -1.74280  8.89386 -1.02969  3.58  5.93
31 47  0.34853 -1.70943  8.88525 -1.01016  2.66  4.44
31 48  0.43917 -1.67900  8.84228 -0.99107  1.84  3.24
31 49  0.37474 -1.69828  8.91504 -1.00247  2.37  3.98
31 50  0.34926 -1.70752  8.95304 -1.00441  2.28  3.99
31 51  0.32787 -1.71549  8.98883 -1.00459  2.14  3.97
31 52  0.30770 -1.72002  9.01165 -1.00986  2.52  4.69
31 53  0.33395 -1.70595  9.01917 -1.00517  2.55  4.74
31 54  0.46025 -1.66089  8.69745 -0.99414  1.17  1.96
31 55  0.57372 -1.64015  8.57502 -0.97139  1.71  2.93
31 56  0.49796 -1.65892  8.62698 -0.98656  2.22  4.26
31 57  0.38416 -1.68492  8.72193 -0.99581  2.43  4.70
31 58  0.76314 -1.60772  8.39215 -0.95165  1.41  2.12
31 59  0.76995 -1.60855  8.39802 -0.95021  1.42  2.05
31 60  0.78074 -1.60858  8.39906 -0.94811  1.43  2.03
31 61  0.79053 -1.60883  8.40507 -0.94579  1.45  2.08
31 62  0.80294 -1.60851  8.40561 -0.94313  1.46  2.13
31 63  0.80993 -1.60897  8.41048 -0.94117  1.47  2.18
31 64  0.63017 -1.64456  8.47273 -0.97199  2.28  3.89
31 65  0.81902 -1.61015  8.41687 -0.93809  1.45  2.18
31 66  0.82127 -1.61092  8.42013 -0.93670  1.43  2.17
31 67  0.81843 -1.61238  8.42556 -0.93602  1.41  2.14
31 68  0.80891 -1.61435  8.43919 -0.93650  1.39  2.14
31 69  0.79848 -1.61566  8.44146 -0.93833  1.36  2.10
31 70  0.86608 -1.60300  8.10746 -0.95101  1.13  2.22
31 71  0.61096 -1.64958  8.45155 -0.96909  2.10  3.98
31 72  0.57911 -1.65852  8.67711 -0.96721  2.44  4.68
31 73  0.54160 -1.66718  8.71656 -0.97417  2.63  5.21
31 74  0.50579 -1.67512  8.71782 -0.98325  3.01  5.85
31 75  0.49638 -1.67713  8.73762 -0.98477  3.15  6.13
31 76  0.47018 -1.68266  8.77648 -0.98973  3.39  6.46
31 77  0.43370 -1.69052  8.81817 -0.99759  3.71  7.02
31 78  0.46598 -1.67863  8.82351 -0.99060  3.46  6.49
31 79  0.52993 -1.66006  8.79333 -0.97841  3.03  5.29
31 80  0.58418 -1.64584  8.70386 -0.97183  2.65  4.20
31 81  0.53534 -1.65539  8.76159 -0.98019  2.96  4.73
31 82  0.49112 -1.66446  8.80056 -0.98658  2.80  4.61
31 83  0.46789 -1.67015  8.83580 -0.98907  2.70  4.52
31 84  0.46045 -1.66900  8.85385 -0.99161  2.95  5.01
31 85  0.50826 -1.65348  8.81299 -0.98503  2.80  4.89
31 86  0.60032 -1.62911  8.61219 -0.97778  1.94  3.43
31 87  0.62327 -1.62112  8.41582 -0.98380  1.08  1.61
31 88  0.54691 -1.63895  8.72994 -0.98211  2.37  4.08
31 89  0.47856 -1.65346  8.55964 -1.00408  2.43  4.25
31 90  0.46027 -1.65854  8.62816 -1.00431  2.58  4.60
31 91  0.47135 -1.66461  8.47620 -1.00783  1.84  3.87
31 92  0.49193 -1.66177  8.63592 -0.99569  1.94  3.79
32 32  0.32773 -1.73797  8.61531 -1.01943  2.74  5.54
32 33  0.27249 -1.75809  8.67924 -1.03298  3.44  6.58
32 34  0.24502 -1.76791  8.71202 -1.04044  3.79  7.07
32 35  0.28041 -1.74171  8.42201 -1.04692  2.84  6.46
32 36  0.53214 -1.65861  8.53930 -0.98624  2.39  4.29
32 37  0.56386 -1.64944  8.51590 -0.98199  2.33  4.23
32 38  0.49641 -1.66553  8.59545 -0.99189  2.56  4.74
32 39  0.33356 -1.71548  8.69998 -1.02468  3.81  7.23
32 40  0.29354 -1.73184  8.71281 -1.03329  4.03  7.50
32 41  0.27201 -1.74240  8.74547 -1.03722  4.20  7.81
32 42  0.25798 -1.75038  8.78250 -1.03932  4.27  7.97
32 43  0.24027 -1.75987  8.81440 -1.04179  4.27  7.69
32 44  0.22107 -1.76969  8.86180 -1.04451  4.20  7.23
32 45  0.21860 -1.77010  8.89746 -1.04322  4.01  6.62
32 46  0.25739 -1.74811  8.91789 -1.03170  3.50  5.64
32 47  0.32166 -1.71877  8.91118 -1.01537  2.78  4.65
32 48  0.37675 -1.69752  8.89731 -1.00319  2.32  3.83
32 49  0.34998 -1.70700  8.93886 -1.00591  2.29  4.01
32 50  0.32290 -1.71758  8.97818 -1.00868  2.37  4.39
32 51  0.27894 -1.73260  9.01865 -1.01792  2.82  5.10
32 52  0.26419 -1.73640  9.04075 -1.02140  3.08  5.59
32 53  0.32906 -1.70567  9.02284 -1.00826  2.67  4.91
32 54  0.42225 -1.66887  8.71553 -1.00436  1.54  2.96
32 55  0.47793 -1.65961  8.70149 -0.98963  2.59  4.54
32 56  0.40264 -1.68259  8.77801 -1.00356  3.02  5.59
32 57  0.31029 -1.70886  8.76544 -1.01424  2.97  5.88
32 58  0.65909 -1.62411  8.59091 -0.96432  2.02  3.52
32 59  0.67349 -1.62344  8.58028 -0.96206  2.02  3.52
32 60  0.68731 -1.62279  8.56711 -0.96001  2.02  3.52
32 61  0.70234 -1.62191  8.55942 -0.95726  2.02  3.50
32 62  0.71612 -1.62122  8.55288 -0.95447  2.01  3.46
32 63  0.72439 -1.62123  8.55190 -0.95260  2.01  3.43
32 64  0.51435 -1.66775  8.58610 -0.99214  2.98  5.47
32 65  0.74818 -1.62006  8.52994 -0.94764  1.93  3.26
32 66  0.75745 -1.61965  8.52177 -0.94557  1.90  3.20
32 67  0.76671 -1.61888  8.51005 -0.94386  1.85  3.08
32 68  0.76306 -1.62014  8.50773 -0.94400  1.79  2.97
32 69  0.77384 -1.61797  8.47649 -0.94322  1.68  2.74
32 70  0.83368 -1.60672  8.23390 -0.95125  1.23  1.81
32 71  0.51995 -1.66854  8.52977 -0.98609  2.77  5.36
32 72  0.50765 -1.67345  8.72379 -0.98237  3.14  6.11
32 73  0.49302 -1.67733  8.74766 -0.98485  3.34  6.50
32 74  0.46941 -1.68327  8.75348 -0.99035  3.54  6.84
32 75  0.43971 -1.69070  8.78491 -0.99634  3.73  7.17
32 76  0.41183 -1.69773  8.83602 -1.00112  3.89  7.34
32 77  0.39800 -1.69987  8.85677 -1.00448  3.98  7.42
32 78  0.45018 -1.68209  8.84886 -0.99302  3.50  6.46
32 79  0.51132 -1.66397  8.81500 -0.98079  3.14  5.47
32 80  0.53686 -1.65559  8.74537 -0.98026  2.96  4.73
32 81  0.50888 -1.66129  8.79106 -0.98409  2.73  4.57
32 82  0.47106 -1.66944  8.82568 -0.98923  2.76  4.65
32 83  0.43357 -1.67701  8.85807 -0.99797  3.21  5.51
32 84  0.42700 -1.67597  8.86446 -1.00052  3.37  5.89
32 85  0.50147 -1.65349  8.81597 -0.98791  2.96  5.19
32 86  0.58606 -1.63036  8.63790 -0.98135  2.26  4.04
32 87  0.63972 -1.61855  8.60816 -0.97135  1.86  3.22
32 88  0.49598 -1.64927  8.77745 -0.99267  3.00  5.04
32 89  0.41470 -1.66854  8.57032 -1.01906  2.80  5.22
32 90  0.41362 -1.66934  8.65037 -1.01536  3.00  5.54
32 91  0.42861 -1.67523  8.65231 -1.01087  2.65  5.05
32 92  0.44460 -1.67298  8.78899 -1.00122  2.69  5.13
33 33  0.22883 -1.77737  8.68379 -1.04461  3.85  7.25
33 34  0.22853 -1.77038  8.49602 -1.05707  3.38  6.86
33 35  0.26259 -1.74602  8.36682 -1.05534  2.76  6.32
33 36  0.45955 -1.67533  8.62611 -0.99808  2.49  4.06
33 37  0.47394 -1.67005  8.62099 -0.99606  2.54  4.56
33 38  0.39781 -1.68944  8.65104 -1.01318  3.44  6.75
33 39  0.30037 -1.72466  8.71570 -1.03400  4.34  8.22
33 40  0.25910 -1.74395  8.72834 -1.04304  4.46  8.29
33 41  0.23594 -1.75693  8.75683 -1.04766  4.60  8.54
33 42  0.21921 -1.76742  8.80462 -1.04982  4.52  8.20
33 43  0.21463 -1.77134  8.85285 -1.04756  4.31  7.41
33 44  0.21651 -1.77045  8.89188 -1.04434  4.05  6.69
33 45  0.22007 -1.76767  8.91990 -1.04174  3.85  6.22
33 46  0.25856 -1.74649  8.93259 -1.03033  3.37  5.46
33 47  0.31030 -1.72238  8.92596 -1.01720  2.82  4.77
33 48  0.35009 -1.70627  8.92867 -1.00694  2.32  3.89
33 49  0.32980 -1.71418  8.96077 -1.00868  2.33  4.23
33 50  0.27877 -1.73248  9.00857 -1.02020  2.95  5.27
33 51  0.24636 -1.74508  9.03654 -1.02672  3.24  5.76
33 52  0.27383 -1.72922  9.03769 -1.02078  3.01  5.62
33 53  0.31878 -1.70705  9.02754 -1.01213  2.87  5.16
33 54  0.38527 -1.67896  8.86255 -1.00649  2.15  3.78
33 55  0.39778 -1.68014  8.81576 -1.00331  3.01  5.33
33 56  0.35678 -1.69376  8.81512 -1.01499  3.40  6.39
33 57  0.31063 -1.70611  8.81206 -1.01465  3.18  6.29
33 58  0.55383 -1.64286  8.67720 -0.98410  2.76  4.88
33 59  0.57490 -1.64050  8.66207 -0.98054  2.72  4.81
33 60  0.59588 -1.63812  8.64995 -0.97678  2.71  4.78
33 61  0.61414 -1.63631  8.63952 -0.97338  2.68  4.74
33 62  0.63465 -1.63391  8.62554 -0.96963  2.64  4.66
33 63  0.65488 -1.63163  8.61068 -0.96575  2.59  4.57
33 64  0.50303 -1.66914  8.63920 -0.99212  3.07  5.56
33 65  0.69619 -1.62697  8.58103 -0.95747  2.44  4.28
33 66  0.71179 -1.62553  8.56826 -0.95424  2.35  4.10
33 67  0.72296 -1.62454  8.54895 -0.95231  2.25  3.94
33 68  0.73825 -1.62265  8.53557 -0.94898  2.12  3.64
33 69  0.75730 -1.61969  8.52475 -0.94482  1.96  3.27
33 70  0.80895 -1.61002  8.35532 -0.94927  1.42  2.16
33 71  0.52953 -1.66445  8.52428 -0.98527  3.00  5.96
33 72  0.50134 -1.67357  8.74526 -0.98378  3.46  6.78
33 73  0.46867 -1.68193  8.76055 -0.99108  3.75  7.26
33 74  0.43539 -1.69087  8.78713 -0.99768  3.94  7.67
33 75  0.41115 -1.69745  8.82962 -1.00147  4.03  7.71
33 76  0.40112 -1.69955  8.86216 -1.00262  3.95  7.32
33 77  0.40317 -1.69694  8.87092 -1.00270  3.90  7.13
33 78  0.45167 -1.68067  8.85816 -0.99225  3.54  6.26
33 79  0.49789 -1.66624  8.82847 -0.98381  3.15  5.49
33 80  0.51282 -1.66050  8.77634 -0.98360  2.96  4.67
33 81  0.49249 -1.66474  8.81465 -0.98615  2.71  4.58
33 82  0.43694 -1.67597  8.84711 -0.99810  3.26  5.66
33 83  0.41186 -1.68082  8.87339 -1.00368  3.49  6.12
33 84  0.44528 -1.66880  8.85349 -0.99840  3.33  5.88
33 85  0.49396 -1.65309  8.80084 -0.99208  3.09  5.51
33 86  0.54186 -1.63752  8.62710 -0.99283  2.57  4.73
33 87  0.61915 -1.62221  8.71966 -0.97071  2.28  3.95
33 88  0.50164 -1.64569  8.78677 -0.99341  3.16  5.56
33 89  0.44739 -1.65798  8.65624 -1.00992  3.11  5.71
33 90  0.40663 -1.66879  8.66007 -1.01864  3.28  6.01
33 91  0.42148 -1.67589  8.68513 -1.01243  2.87  5.38
33 92  0.44159 -1.67287  8.85486 -1.00021  2.93  5.48
34 34  0.22273 -1.76803  8.37517 -1.06558  3.00  6.38
34 35  0.28347 -1.73633  8.63935 -1.03720  4.00  7.84
34 36  0.41012 -1.68884  8.67636 -1.00488  2.11  3.45
34 37  0.46801 -1.66541  8.57607 -1.00434  3.31  6.31
34 38  0.38289 -1.68831  8.65121 -1.02052  4.21  8.02
34 39  0.26831 -1.73299  8.71560 -1.04475  4.89  9.43
34 40  0.23287 -1.75249  8.73248 -1.05190  4.82  9.05
34 41  0.22059 -1.76136  8.77454 -1.05219  4.69  8.56
34 42  0.22080 -1.76311  8.82816 -1.04912  4.41  7.72
34 43  0.22539 -1.76219  8.86580 -1.04462  4.11  6.89
34 44  0.22987 -1.76043  8.90099 -1.04073  3.83  6.23
34 45  0.23642 -1.75678  8.92766 -1.03702  3.61  5.77
34 46  0.27258 -1.73842  8.93561 -1.02651  3.17  5.24
34 47  0.30392 -1.72356  8.94389 -1.01748  2.78  4.78
34 48  0.33525 -1.71081  8.94835 -1.00858  2.29  3.95
34 49  0.30408 -1.72024  8.98041 -1.01613  2.79  5.03
34 50  0.25893 -1.73797  9.01783 -1.02622  3.26  5.77
34 51  0.26986 -1.73028  9.03063 -1.02264  3.17  5.69
34 52  0.28631 -1.72040  9.03800 -1.01938  3.13  5.61
34 53  0.29820 -1.71122  8.94952 -1.02224  2.81  5.22
34 54  0.35139 -1.68962  9.03813 -1.00628  2.55  4.01
34 55  0.43636 -1.66463  8.77490 -0.99942  2.88  5.29
34 56  0.36128 -1.68813  8.80080 -1.01724  3.67  6.73
34 57  0.31166 -1.70113  8.80026 -1.01815  3.54  7.16
34 58  0.58679 -1.63231  8.66022 -0.98090  2.77  5.21
34 59  0.60978 -1.63000  8.63681 -0.97732  2.67  5.05
34 60  0.63236 -1.62778  8.62877 -0.97282  2.60  4.90
34 61  0.65682 -1.62507  8.61929 -0.96797  2.52  4.74
34 62  0.67838 -1.62308  8.60816 -0.96349  2.45  4.58
34 63  0.70034 -1.62095  8.59475 -0.95898  2.38  4.43
34 64  0.53379 -1.65992  8.63639 -0.98618  2.95  5.52
34 65  0.73701 -1.61785  8.56503 -0.95142  2.31  4.12
34 66  0.75225 -1.61662  8.55058 -0.94821  2.25  3.99
34 67  0.76955 -1.61508  8.53598 -0.94422  2.13  3.73
34 68  0.77637 -1.61490  8.53053 -0.94208  2.01  3.46
34 69  0.77269 -1.61562  8.53595 -0.94199  2.00  3.40
34 70  0.77251 -1.61247  8.32804 -0.96162  1.89  3.43
34 71  0.54032 -1.65918  8.49341 -0.98633  3.41  6.91
34 72  0.49548 -1.67269  8.71951 -0.98871  3.87  7.61
34 73  0.46444 -1.68098  8.75822 -0.99361  3.97  7.81
34 74  0.44418 -1.68639  8.80182 -0.99606  3.94  7.61
34 75  0.43488 -1.68853  8.83561 -0.99666  3.85  7.22
34 76  0.42729 -1.68982  8.86324 -0.99726  3.78  6.87
34 77  0.43053 -1.68731  8.86982 -0.99679  3.70  6.63
34 78  0.47054 -1.67417  8.85902 -0.98843  3.42  6.04
34 79  0.49453 -1.66571  8.84806 -0.98400  3.13  5.43
34 80  0.50046 -1.66245  8.79491 -0.98529  2.78  4.66
34 81  0.48536 -1.66338  8.81611 -0.98990  3.04  5.37
34 82  0.43106 -1.67451  8.84555 -1.00149  3.50  6.18
34 83  0.44594 -1.66840  8.84271 -0.99925  3.39  6.02
34 84  0.46333 -1.66117  8.82689 -0.99751  3.33  5.94
34 85  0.48593 -1.65239  8.78721 -0.99620  3.31  5.75
34 86  0.51622 -1.64237  8.75932 -0.99278  3.14  5.58
34 87  0.63174 -1.61488  8.60103 -0.97885  2.36  4.22
34 88  0.54131 -1.63263  8.72509 -0.99176  3.35  5.89
34 89  0.47234 -1.64792  8.63756 -1.00892  3.31  6.15
34 90  0.40941 -1.66416  8.63150 -1.02241  3.48  6.39
34 91  0.42937 -1.67144  8.65347 -1.01386  2.86  5.39
34 92  0.46551 -1.66510  8.86947 -0.99559  2.93  5.42
35 35  0.30670 -1.72346  8.64722 -1.02731  4.18  8.18
35 36  0.58017 -1.63663  8.50105 -0.98023  3.04  5.57
35 37  0.47500 -1.65451  8.53477 -1.00791  4.50  9.23
35 38  0.37909 -1.68219  8.64971 -1.02233  4.84  9.61
35 39  0.29561 -1.71523  8.72461 -1.03784  4.97  9.51
35 40  0.26929 -1.72936  8.74436 -1.04208  4.65  8.49
35 41  0.25967 -1.73568  8.78471 -1.04142  4.42  7.82
35 42  0.25752 -1.73884  8.82994 -1.03917  4.11  7.06
35 43  0.26388 -1.73804  8.85981 -1.03487  3.80  6.29
35 44  0.26533 -1.73834  8.89127 -1.03150  3.54  5.79
35 45  0.27222 -1.73571  8.91548 -1.02768  3.31  5.42
35 46  0.29246 -1.72628  8.93314 -1.02075  2.98  4.99
35 47  0.30063 -1.72191  8.95441 -1.01673  2.82  4.87
35 48  0.35561 -1.69818  8.92826 -1.00581  2.52  4.39
35 49  0.31484 -1.71029  8.96150 -1.01554  2.91  5.32
35 50  0.31016 -1.71020  8.96585 -1.01675  2.95  5.40
35 51  0.30399 -1.71004  8.95463 -1.01798  2.90  5.36
35 52  0.29122 -1.71214  8.87873 -1.02506  2.92  5.31
35 53  0.29492 -1.70796  8.86579 -1.02546  2.88  5.29
35 54  0.45538 -1.65050  8.79739 -0.99662  2.23  3.97
35 55  0.50080 -1.64106  8.62771 -0.99326  3.11  6.19
35 56  0.41414 -1.66630  8.71213 -1.00836  3.66  7.09
35 57  0.35840 -1.67921  8.79225 -1.00594  3.84  7.54
35 58  0.63494 -1.61823  8.57668 -0.97397  3.03  5.67
35 59  0.66382 -1.61515  8.54143 -0.96961  2.87  5.51
35 60  0.69150 -1.61214  8.51381 -0.96525  2.76  5.35
35 61  0.72294 -1.60881  8.50374 -0.95903  2.61  5.00
35 62  0.74958 -1.60614  8.48489 -0.95435  2.52  4.82
