# Z1 Z2 a b c d rms_err(%) max_err(%)
28 77  0.95804  0.00478  0.01453  0.30904  1.44  3.08
28 78  0.96396  0.00417  0.01249  0.31354  1.56  3.50
28 79  0.96095  0.00377  0.01382  0.31181  1.47  3.26
28 80  0.96537  0.00339  0.01174  0.31450  1.46  3.29
28 81  0.96644  0.00242 -0.02470  0.31644  1.47  3.32
28 82  0.95559  0.00209 -0.04153  0.30742  1.34  2.86
28 83  0.94858  0.00207 -0.04398  0.30149  1.33  2.76
28 84  0.94320  0.00206 -0.04407  0.29649  1.35  2.76
28 85  0.93394  0.00228 -0.03065  0.28793  1.31  2.50
28 86  0.92236  0.00318  0.01029  0.27557  1.42  2.63
28 87  0.91740  0.00346  0.02130  0.26735  1.41  2.64
28 88  0.93177  0.00213 -0.03143  0.28178  1.38  2.62
28 89  0.96568  0.00179 -0.05278  0.29893  1.64  3.12
28 90  0.96200  0.00183 -0.05107  0.29612  1.60  3.01
28 91  0.95665  0.00480  0.01289  0.28776  1.49  2.49
28 92  0.93196  0.00572  0.03198  0.27291  1.38  2.27
29 29  1.04370  0.00399 -0.04114  0.35913  1.61  3.38
29 30  1.02594  0.00488 -0.00245  0.34830  1.55  3.13
29 31  1.02014  0.00422 -0.02215  0.34774  1.55  2.92
29 32  1.01306  0.00395 -0.03475  0.34292  1.60  2.94
29 33  1.00793  0.00383 -0.04108  0.33895  1.65  3.03
29 34  1.00054  0.00398 -0.03751  0.33195  1.73  3.18
29 35  0.99511  0.00406 -0.03153  0.32422  1.82  3.44
29 36  0.98965  0.00755  0.06447  0.31076  2.21  4.52
29 37  0.99982  0.00548  0.03345  0.32317  2.21  4.61
29 38  0.99489  0.00552  0.03664  0.31980  2.17  4.57
29 39  0.99723  0.00408 -0.00778  0.32542  2.12  4.54
29 40  0.99244  0.00405 -0.01371  0.32093  2.09  4.45
29 41  0.98739  0.00394 -0.01859  0.31829  2.02  4.36
29 42  0.97942  0.00405 -0.01635  0.31370  2.00  4.31
29 43  0.96942  0.00436 -0.00806  0.30613  1.87  3.97
29 44  0.96147  0.00429 -0.00771  0.30074  1.81  3.78
29 45  0.95467  0.00413 -0.00848  0.29575  1.81  3.79
29 46  0.94896  0.00369 -0.01364  0.29175  1.81  3.80
29 47  0.94315  0.00299 -0.02874  0.28810  1.81  3.76
29 48  0.92715  0.00404  0.01386  0.27259  1.84  3.61
29 49  0.92379  0.00370  0.00247  0.27147  1.79  3.43
29 50  0.91921  0.00336 -0.01152  0.26887  1.75  3.30
29 51  0.90512  0.00369 -0.00538  0.25357  1.78  3.02
29 52  0.89978  0.00389 -0.00133  0.24765  1.81  3.01
29 53  0.89482  0.00409  0.00488  0.24260  1.86  3.02
29 54  0.90964  0.00650  0.07354  0.24300  2.80  4.85
29 55  0.90751  0.01043  0.11495  0.23796  1.84  3.32
29 56  0.92126  0.00821  0.08390  0.25474  1.77  3.20
29 57  0.92745  0.00539  0.04570  0.24559  2.59  5.17
29 58  0.95573  0.01120  0.12842  0.27938  2.48  4.81
29 59  0.96014  0.01099  0.12586  0.28544  2.43  4.78
29 60  0.96432  0.01089  0.12416  0.29088  2.39  4.76
29 61  0.96729  0.01086  0.12359  0.29538  2.33  4.72
29 62  0.97003  0.01093  0.12389  0.29931  2.27  4.69
29 63  0.97149  0.01106  0.12475  0.30216  2.21  4.64
29 64  0.97561  0.00831  0.07812  0.31341  1.40  2.93
29 65  0.97110  0.01142  0.12779  0.30426  2.08  4.51
29 66  0.96939  0.01166  0.12934  0.30343  2.03  4.45
29 67  0.96654  0.01198  0.13187  0.30129  1.98  4.37
29 68  0.96320  0.01232  0.13438  0.29813  1.94  4.31
29 69  0.95705  0.01200  0.13180  0.29424  1.82  4.08
29 70  0.99829  0.01265  0.14139  0.32024  2.26  4.54
29 71  0.99986  0.00729  0.06315  0.32119  1.88  4.15
29 72  0.95036  0.00784  0.06614  0.29486  1.56  3.34
29 73  0.95109  0.00720  0.05700  0.29750  1.50  3.15
29 74  0.95130  0.00681  0.05194  0.29889  1.46  3.02
29 75  0.95021  0.00664  0.05082  0.29859  1.41  2.86
29 76  0.94866  0.00636  0.04914  0.29794  1.38  2.76
29 77  0.95312  0.00547  0.03784  0.30262  1.47  3.15
29 78  0.95781  0.00443  0.02425  0.30711  1.54  3.44
29 79  0.95944  0.00326  0.00084  0.31018  1.50  3.35
29 80  0.95813  0.00362  0.02143  0.30631  1.49  3.31
29 81  0.95276  0.00340  0.01502  0.30181  1.46  3.19
29 82  0.94256  0.00300 -0.00020  0.29306  1.36  2.76
29 83  0.93852  0.00278 -0.01048  0.29038  1.33  2.60
29 84  0.93053  0.00289 -0.00739  0.28277  1.31  2.44
29 85  0.92617  0.00296 -0.00421  0.27755  1.32  2.46
29 86  0.92197  0.00448  0.05549  0.26954  1.60  3.15
29 87  0.90690  0.00612  0.09335  0.25270  1.57  2.85
29 88  0.91903  0.00422  0.05291  0.26547  1.48  2.74
29 89  0.95504  0.00306  0.01594  0.28682  1.81  3.45
29 90  0.96202  0.00267  0.00019  0.29133  2.00  3.91
29 91  0.94657  0.00695  0.07264  0.27587  1.60  2.67
29 92  0.91511  0.00841  0.09238  0.25636  1.38  2.38
30 30  1.05726  0.00764  0.07154  0.35841  2.37  4.35
30 31  1.00903  0.00721  0.05724  0.33221  1.72  3.35
30 32  1.01025  0.00550  0.01840  0.33644  1.79  3.64
30 33  0.99663  0.00550  0.01199  0.32628  1.75  3.34
30 34  0.98822  0.00547  0.00749  0.31927  1.79  3.24
30 35  1.03809  0.00400 -0.01434  0.34890  2.56  4.44
30 36  0.97267  0.01356  0.15376  0.29002  2.13  4.46
30 37  0.94582  0.03292  0.25994  0.24511  2.22  4.52
30 38  0.93924  0.03921  0.27911  0.23211  2.31  4.59
30 39  0.98347  0.00682  0.08220  0.31215  1.96  4.34
30 40  0.98529  0.00558  0.05121  0.31488  1.95  4.29
30 41  0.98556  0.00459  0.02433  0.31771  1.91  4.24
30 42  0.98272  0.00415  0.00863  0.31799  1.92  4.28
30 43  0.97972  0.00400  0.00065  0.31604  1.90  4.23
30 44  0.97483  0.00359 -0.01301  0.31329  1.89  4.20
30 45  0.96465  0.00317 -0.02625  0.30731  1.77  3.91
30 46  0.95314  0.00276 -0.03794  0.29949  1.70  3.62
30 47  0.93276  0.00412  0.01780  0.28067  1.69  3.19
30 48  0.92205  0.00697  0.09113  0.26611  1.90  3.68
30 49  0.91492  0.00584  0.06632  0.26325  1.77  3.16
30 50  0.91346  0.00464  0.03505  0.26377  1.79  3.24
30 51  0.89753  0.00518  0.04111  0.24758  1.82  3.18
30 52  0.88996  0.00550  0.04397  0.23976  1.85  3.16
30 53  0.89095  0.00510  0.04610  0.24139  1.85  3.18
30 54  0.90570  0.01010  0.14363  0.23741  2.81  4.84
30 55  0.90766  0.02712  0.24110  0.21320  2.54  4.86
30 56  0.94313  0.01171  0.15051  0.26326  2.42  4.83
30 57  0.92491  0.00689  0.09239  0.24427  2.47  5.08
30 58  0.94195  0.03805  0.28714  0.23587  2.72  4.93
30 59  0.94578  0.03420  0.27480  0.24539  2.63  4.90
30 60  0.94756  0.03098  0.26264  0.25292  2.51  4.85
30 61  0.94959  0.02947  0.25560  0.25817  2.43  4.81
30 62  0.95098  0.02794  0.24771  0.26291  2.35  4.76
30 63  0.95162  0.02734  0.24363  0.26570  2.28  4.71
30 64  0.98364  0.01699  0.17798  0.30092  2.16  4.37
30 65  0.94980  0.02749  0.24084  0.26611  2.17  4.62
30 66  0.94882  0.02782  0.24017  0.26520  2.16  4.60
30 67  0.94758  0.02789  0.23824  0.26405  2.16  4.59
30 68  0.94532  0.02830  0.23793  0.26139  2.15  4.59
30 69  0.94540  0.02619  0.22966  0.26378  2.12  4.55
30 70  0.99006  0.04037  0.28585  0.27784  2.69  4.75
30 71  0.98445  0.01434  0.15444  0.29733  1.93  4.29
30 72  0.95229  0.01245  0.13390  0.28717  1.89  4.24
30 73  0.95890  0.00980  0.10723  0.29752  1.84  4.15
30 74  0.96539  0.00793  0.08338  0.30631  1.84  4.15
30 75  0.96955  0.00666  0.06409  0.31203  1.84  4.15
30 76  0.97370  0.00553  0.04455  0.31718  1.85  4.19
30 77  0.97448  0.00428  0.02047  0.32089  1.76  3.99
30 78  0.97158  0.00322 -0.00311  0.32073  1.62  3.73
30 79  0.95257  0.00419  0.03558  0.30401  1.40  3.07
30 80  0.95119  0.00621  0.09074  0.29710  1.56  3.44
30 81  0.94790  0.00503  0.06687  0.29646  1.49  3.23
30 82  0.94570  0.00379  0.03379  0.29538  1.45  3.07
30 83  0.93469  0.00384  0.03111  0.28647  1.39  2.72
30 84  0.92521  0.00407  0.03479  0.27755  1.37  2.55
30 85  0.92647  0.00368  0.03472  0.27890  1.47  2.85
30 86  0.94829  0.00545  0.09896  0.28565  2.32  4.48
30 87  0.97657  0.00774  0.14711  0.29295  3.09  5.48
30 88  0.94633  0.00414  0.07086  0.28506  2.31  4.52
30 89  0.98454  0.00259  0.01843  0.30849  2.45  4.42
30 90  0.99261  0.00219 -0.00193  0.31299  2.46  4.39
30 91  1.00452  0.00570  0.07606  0.31673  2.71  4.77
30 92  0.96912  0.00727  0.09920  0.29453  2.61  4.66
31 31  1.01814  0.00515  0.01067  0.34170  1.76  3.58
31 32  1.00334  0.00505  0.00142  0.33179  1.75  3.29
31 33  0.99781  0.00491 -0.00694  0.32744  1.84  3.39
31 34  1.03911  0.00298 -0.05951  0.35688  2.47  4.43
31 35  1.04151  0.00247 -0.06733  0.35629  2.50  4.46
31 36  0.98792  0.00707  0.09197  0.31421  1.98  4.33
31 37  0.98827  0.00708  0.10251  0.31533  1.97  4.34
31 38  0.98698  0.00551  0.07311  0.31751  1.86  4.17
31 39  0.99701  0.00259 -0.02637  0.33221  1.84  4.18
31 40  0.99396  0.00253 -0.03976  0.32897  1.81  4.10
31 41  0.98956  0.00240 -0.05264  0.32683  1.77  4.02
31 42  0.98844  0.00217 -0.06890  0.32778  1.83  4.18
31 43  0.98644  0.00213 -0.07436  0.32669  1.81  4.13
31 44  0.97518  0.00212 -0.07664  0.31876  1.73  3.91
31 45  0.96025  0.00212 -0.07762  0.30774  1.65  3.57
31 46  0.94874  0.00230 -0.06098  0.29858  1.63  3.31
31 47  0.93179  0.00359  0.00084  0.28234  1.64  3.01
31 48  0.91740  0.00586  0.06634  0.26647  1.73  3.09
31 49  0.91924  0.00408  0.02147  0.27174  1.70  3.08
31 50  0.91218  0.00411  0.01707  0.26519  1.73  3.07
31 51  0.90297  0.00429  0.01765  0.25565  1.80  3.07
31 52  0.90555  0.00311 -0.01351  0.26027  1.77  3.01
31 53  0.90404  0.00274 -0.01601  0.26038  1.76  3.02
31 54  0.92120  0.00577  0.09142  0.25999  2.78  4.75
31 55  0.95012  0.00591  0.09047  0.28108  2.28  4.76
31 56  0.96547  0.00331  0.01938  0.29938  2.23  4.72
31 57  0.94288  0.00296  0.00170  0.26961  2.46  4.98
31 58  0.96493  0.00845  0.14271  0.29858  2.18  4.67
31 59  0.96508  0.00911  0.14716  0.29961  2.12  4.59
31 60  0.96488  0.00991  0.15315  0.29996  2.06  4.52
31 61  0.96368  0.01083  0.15943  0.29941  2.00  4.44
31 62  0.96244  0.01190  0.16670  0.29838  1.95  4.36
31 63  0.96068  0.01301  0.17314  0.29665  1.90  4.29
31 64  0.99542  0.00661  0.08030  0.33012  1.63  3.74
31 65  0.95621  0.01563  0.18705  0.29096  1.86  4.20
31 66  0.95326  0.01723  0.19454  0.28671  1.85  4.18
31 67  0.95034  0.01879  0.20080  0.28216  1.86  4.19
31 68  0.94674  0.01988  0.20463  0.27757  1.86  4.17
31 69  0.94682  0.01970  0.20350  0.27709  1.89  4.24
31 70  1.00012  0.01947  0.21469  0.31571  2.38  4.62
31 71  1.00030  0.00682  0.07542  0.32613  1.81  4.12
31 72  0.97088  0.00636  0.06189  0.31352  1.80  4.06
31 73  0.97449  0.00525  0.03811  0.31917  1.78  4.01
31 74  0.98645  0.00400  0.00744  0.33061  1.89  4.27
31 75  0.98729  0.00356 -0.00565  0.33277  1.87  4.20
31 76  0.98403  0.00307 -0.02101  0.33178  1.77  4.04
31 77  0.97960  0.00252 -0.04076  0.32989  1.65  3.81
31 78  0.96891  0.00262 -0.02756  0.32113  1.51  3.42
31 79  0.95254  0.00371  0.02165  0.30574  1.35  2.92
31 80  0.94735  0.00528  0.06890  0.29692  1.36  2.80
31 81  0.94909  0.00377  0.03100  0.30125  1.39  2.95
31 82  0.94136  0.00356  0.02254  0.29370  1.31  2.53
31 83  0.93389  0.00364  0.02230  0.28731  1.29  2.42
31 84  0.93677  0.00256 -0.00962  0.29193  1.32  2.53
31 85  0.93845  0.00222 -0.01255  0.29364  1.38  2.74
31 86  0.94594  0.00380  0.06691  0.29180  2.02  4.23
31 87  0.96121  0.00486  0.10337  0.29512  2.53  4.49
31 88  0.93824  0.00233  0.00969  0.28920  1.88  4.04
31 89  0.97255  0.00149 -0.04075  0.30966  2.15  4.27
31 90  0.96474  0.00140 -0.05102  0.30540  2.03  4.16
31 91  0.99547  0.00251 -0.00762  0.32571  2.44  4.50
31 92  0.96700  0.00323  0.01663  0.30880  2.34  4.66
32 32  1.00753  0.00460 -0.01643  0.33311  1.88  3.52
32 33  1.00552  0.00312 -0.05961  0.33680  1.78  3.41
32 34  1.00076  0.00245 -0.08332  0.33544  1.73  3.37
32 35  1.04497  0.00205 -0.08287  0.35902  2.53  4.44
32 36  0.98592  0.00457  0.04504  0.31805  1.81  4.03
32 37  0.98994  0.00379  0.03098  0.32296  1.83  4.10
32 38  0.98513  0.00318  0.00453  0.32064  1.76  3.92
32 39  0.99439  0.00165 -0.08552  0.33181  1.81  4.13
32 40  0.99541  0.00150 -0.10279  0.33249  1.79  4.09
32 41  0.99192  0.00149 -0.10887  0.33103  1.78  4.08
32 42  0.98672  0.00155 -0.10910  0.32861  1.80  4.11
32 43  0.97828  0.00166 -0.10574  0.32205  1.73  3.91
32 44  0.96382  0.00179 -0.09967  0.31105  1.68  3.64
32 45  0.95182  0.00194 -0.08940  0.30165  1.65  3.37
32 46  0.94112  0.00233 -0.06041  0.29266  1.62  3.09
32 47  0.92971  0.00319 -0.01429  0.28159  1.65  3.02
32 48  0.92038  0.00422  0.02594  0.27219  1.71  3.10
32 49  0.91532  0.00392  0.01295  0.26849  1.73  3.07
32 50  0.91157  0.00363 -0.00063  0.26556  1.77  3.05
32 51  0.90980  0.00265 -0.03488  0.26557  1.75  3.05
32 52  0.90836  0.00211 -0.05612  0.26573  1.73  3.00
32 53  0.90518  0.00232 -0.03005  0.26313  1.77  3.08
32 54  0.92994  0.00332  0.03480  0.27249  2.74  4.74
32 55  0.95110  0.00271  0.00685  0.29087  2.11  4.55
32 56  0.95455  0.00190 -0.04385  0.29782  1.98  4.36
32 57  0.94624  0.00172 -0.06017  0.27673  2.49  4.98
32 58  0.95627  0.00422  0.06580  0.30218  1.89  4.23
32 59  0.95861  0.00465  0.07347  0.30477  1.86  4.19
32 60  0.96130  0.00509  0.08042  0.30746  1.83  4.15
32 61  0.96214  0.00566  0.08920  0.30855  1.78  4.06
32 62  0.96222  0.00634  0.09853  0.30868  1.74  3.97
32 63  0.96128  0.00699  0.10652  0.30793  1.68  3.83
32 64  1.00123  0.00339  0.00299  0.34028  1.51  3.51
32 65  0.96146  0.00869  0.12476  0.30647  1.68  3.83
32 66  0.96130  0.00946  0.13174  0.30553  1.68  3.83
32 67  0.96134  0.01018  0.13828  0.30458  1.70  3.89
32 68  0.96067  0.01088  0.14330  0.30252  1.75  3.99
32 69  0.96324  0.01124  0.14772  0.30292  1.85  4.19
32 70  1.00027  0.01090  0.15597  0.33109  2.07  4.45
32 71  1.01116  0.00393  0.01133  0.33975  1.81  4.15
32 72  0.98749  0.00354 -0.00353  0.33185  1.87  4.21
32 73  0.98929  0.00314 -0.01816  0.33498  1.85  4.13
32 74  0.99410  0.00275 -0.03411  0.33941  1.88  4.22
32 75  0.99170  0.00245 -0.04757  0.33856  1.83  4.15
32 76  0.98194  0.00232 -0.05375  0.33204  1.68  3.85
32 77  0.97617  0.00213 -0.05989  0.32804  1.60  3.68
32 78  0.96366  0.00256 -0.02993  0.31705  1.45  3.26
32 79  0.95133  0.00340  0.01114  0.30471  1.33  2.83
32 80  0.95168  0.00392  0.03448  0.30254  1.40  2.98
32 81  0.94394  0.00368  0.02579  0.29711  1.33  2.66
32 82  0.93901  0.00330  0.01154  0.29223  1.29  2.39
32 83  0.94392  0.00214 -0.03234  0.29872  1.35  2.73
32 84  0.94484  0.00161 -0.05751  0.30046  1.36  2.78
32 85  0.94082  0.00181 -0.03102  0.29661  1.45  3.04
32 86  0.94955  0.00244  0.02280  0.29830  1.96  4.20
32 87  0.93908  0.00371  0.07435  0.28705  1.98  4.16
32 88  0.94142  0.00140 -0.04564  0.29495  1.81  3.93
32 89  0.97970  0.00084 -0.10354  0.31649  2.20  4.32
32 90  0.96922  0.00082 -0.10825  0.31091  2.04  4.20
32 91  0.97802  0.00160 -0.05723  0.32038  2.09  4.32
32 92  0.95604  0.00199 -0.03633  0.30817  2.08  4.47
33 33  1.00578  0.00246 -0.08767  0.33679  1.76  3.48
33 34  1.03794  0.00190 -0.10460  0.35757  2.42  4.42
33 35  1.05068  0.00172 -0.09768  0.36201  2.60  4.76
33 36  0.96837  0.00452  0.03979  0.30466  1.68  3.36
33 37  0.97771  0.00321  0.00596  0.31475  1.72  3.73
33 38  0.99493  0.00150 -0.07832  0.33127  1.82  4.17
33 39  0.99710  0.00103 -0.13321  0.33574  1.81  4.16
33 40  0.99380  0.00109 -0.13590  0.33269  1.78  4.05
33 41  0.98959  0.00113 -0.13802  0.33041  1.78  4.03
33 42  0.97847  0.00129 -0.12931  0.32308  1.77  3.95
33 43  0.96522  0.00157 -0.11138  0.31254  1.67  3.60
33 44  0.95322  0.00182 -0.09569  0.30296  1.63  3.32
33 45  0.94396  0.00197 -0.08462  0.29558  1.64  3.18
33 46  0.93531  0.00239 -0.05567  0.28772  1.63  3.04
33 47  0.92769  0.00297 -0.02221  0.28018  1.66  3.04
33 48  0.91562  0.00399  0.01661  0.26836  1.74  3.14
33 49  0.91311  0.00365  0.00233  0.26674  1.77  3.09
33 50  0.91472  0.00242 -0.04388  0.27112  1.73  3.07
33 51  0.91077  0.00194 -0.06797  0.26817  1.73  3.07
33 52  0.90880  0.00187 -0.06238  0.26701  1.75  3.07
33 53  0.90665  0.00189 -0.04753  0.26527  1.85  3.41
33 54  0.91480  0.00254  0.00477  0.26606  2.41  4.51
33 55  0.93880  0.00201 -0.02967  0.28471  1.95  4.19
33 56  0.95402  0.00116 -0.09412  0.30020  1.95  4.29
33 57  0.94150  0.00132 -0.08297  0.27675  2.37  4.90
33 58  0.96217  0.00206 -0.01286  0.31100  1.93  4.33
33 59  0.96550  0.00234 -0.00176  0.31454  1.90  4.29
33 60  0.96803  0.00263  0.00860  0.31740  1.86  4.23
33 61  0.96993  0.00297  0.01901  0.31957  1.82  4.17
33 62  0.97134  0.00334  0.03005  0.32105  1.78  4.10
33 63  0.97263  0.00377  0.04109  0.32215  1.76  4.05
33 64  0.99309  0.00290 -0.01337  0.33578  1.39  3.14
33 65  0.97250  0.00497  0.06682  0.32131  1.71  3.93
33 66  0.97182  0.00568  0.07913  0.32003  1.71  3.91
33 67  0.97311  0.00626  0.08792  0.31995  1.76  4.01
33 68  0.97029  0.00722  0.10192  0.31601  1.77  4.02
33 69  0.96496  0.00840  0.11800  0.30973  1.76  3.99
33 70  0.98633  0.00851  0.12834  0.32654  1.78  4.01
33 71  1.02075  0.00281 -0.02067  0.34963  1.87  4.20
33 72  0.99171  0.00268 -0.03108  0.33774  1.86  4.12
33 73  0.99694  0.00225 -0.05220  0.34295  1.89  4.22
33 74  0.99528  0.00208 -0.06320  0.34205  1.86  4.21
33 75  0.98595  0.00210 -0.06354  0.33515  1.73  3.96
33 76  0.97491  0.00225 -0.05558  0.32659  1.58  3.61
33 77  0.96944  0.00218 -0.05442  0.32254  1.53  3.48
33 78  0.95879  0.00261 -0.02575  0.31286  1.41  3.13
33 79  0.94993  0.00314  0.00325  0.30420  1.34  2.86
33 80  0.94660  0.00377  0.02881  0.29838  1.37  2.84
33 81  0.94075  0.00348  0.01855  0.29470  1.33  2.58
33 82  0.94767  0.00201 -0.03834  0.30191  1.40  2.93
33 83  0.94676  0.00150 -0.06740  0.30258  1.36  2.81
33 84  0.94478  0.00143 -0.06342  0.30100  1.42  2.97
33 85  0.94570  0.00136 -0.05635  0.30107  1.58  3.43
33 86  0.95989  0.00140 -0.03404  0.30747  2.05  4.34
33 87  0.92475  0.00327  0.05884  0.27993  1.64  3.29
33 88  0.94295  0.00092 -0.08432  0.29861  1.73  3.79
33 89  0.96641  0.00066 -0.12161  0.31087  1.88  3.96
33 90  0.96853  0.00057 -0.14186  0.31200  2.00  4.14
33 91  0.97428  0.00133 -0.07424  0.31972  1.98  4.16
33 92  0.94723  0.00176 -0.04745  0.30446  1.89  4.14
34 34  1.05147  0.00164 -0.11240  0.36396  2.58  4.75
34 35  1.00887  0.00147 -0.10794  0.33869  1.98  4.40
34 36  0.94808  0.00569  0.05979  0.28529  1.81  3.29
34 37  1.00177  0.00117 -0.08745  0.33733  1.86  4.24
34 38  1.00177  0.00067 -0.15322  0.33924  1.80  4.17
34 39  0.99577  0.00063 -0.17949  0.33575  1.84  4.18
34 40  0.98929  0.00080 -0.16365  0.33018  1.82  4.04
34 41  0.97998  0.00099 -0.14720  0.32339  1.78  3.93
34 42  0.96803  0.00124 -0.12695  0.31525  1.73  3.75
34 43  0.95768  0.00155 -0.10547  0.30665  1.66  3.43
34 44  0.94723  0.00182 -0.08820  0.29818  1.64  3.21
34 45  0.93852  0.00205 -0.07401  0.29088  1.65  3.10
34 46  0.93130  0.00247 -0.04741  0.28407  1.66  3.08
34 47  0.92321  0.00286 -0.02516  0.27640  1.70  3.09
34 48  0.91204  0.00378  0.00991  0.26514  1.78  3.18
34 49  0.91692  0.00245 -0.03604  0.27254  1.74  3.09
34 50  0.91537  0.00181 -0.07120  0.27298  1.73  3.09
34 51  0.91053  0.00175 -0.06852  0.26852  1.75  3.11
34 52  0.90808  0.00164 -0.06815  0.26707  1.79  3.18
34 53  0.91722  0.00142 -0.07275  0.27196  2.22  4.29
34 54  0.88755  0.00273  0.00936  0.24859  1.97  3.55
34 55  0.94434  0.00138 -0.05681  0.29046  1.98  4.28
34 56  0.95577  0.00079 -0.12565  0.30270  1.97  4.34
34 57  0.94547  0.00081 -0.12410  0.28181  2.35  4.91
34 58  0.96642  0.00122 -0.05806  0.31696  1.95  4.36
34 59  0.97091  0.00145 -0.04230  0.32130  1.96  4.39
34 60  0.97173  0.00176 -0.02482  0.32285  1.90  4.29
34 61  0.97178  0.00210 -0.00815  0.32366  1.83  4.15
34 62  0.97195  0.00253  0.00866  0.32408  1.77  4.03
34 63  0.97200  0.00299  0.02420  0.32419  1.72  3.90
34 64  0.98970  0.00266 -0.01668  0.33414  1.34  2.89
34 65  0.97223  0.00409  0.05247  0.32368  1.66  3.73
34 66  0.97241  0.00466  0.06435  0.32315  1.67  3.72
34 67  0.97039  0.00555  0.08071  0.32012  1.67  3.70
34 68  0.96689  0.00655  0.09623  0.31549  1.68  3.73
34 69  0.96445  0.00694  0.10171  0.31256  1.67  3.72
34 70  1.01613  0.00373  0.04769  0.35642  1.98  4.36
34 71  1.03702  0.00175 -0.06368  0.36387  1.98  4.40
34 72  1.00514  0.00182 -0.06711  0.35002  1.95  4.32
34 73  0.99953  0.00184 -0.06968  0.34586  1.89  4.24
34 74  0.98828  0.00201 -0.06166  0.33720  1.76  4.01
34 75  0.97793  0.00218 -0.05293  0.32919  1.64  3.74
34 76  0.96827  0.00233 -0.04489  0.32150  1.52  3.43
34 77  0.96291  0.00235 -0.04072  0.31716  1.47  3.29
34 78  0.95380  0.00269 -0.01755  0.30887  1.40  3.07
34 79  0.94518  0.00303  0.00179  0.30070  1.35  2.88
34 80  0.94357  0.00353  0.02237  0.29602  1.38  2.81
34 81  0.94901  0.00222 -0.02279  0.30376  1.42  3.02
34 82  0.95148  0.00139 -0.07140  0.30631  1.44  3.09
34 83  0.94815  0.00132 -0.07117  0.30387  1.45  3.11
34 84  0.94708  0.00117 -0.07637  0.30299  1.53  3.32
34 85  0.94816  0.00102 -0.08022  0.30321  1.68  3.71
34 86  0.94197  0.00120 -0.05087  0.29756  1.74  3.73
34 87  0.95087  0.00121 -0.03027  0.30230  1.95  4.20
34 88  0.95035  0.00050 -0.13249  0.30545  1.81  4.02
34 89  0.96788  0.00038 -0.16721  0.31387  1.86  3.96
34 90  0.97041  0.00035 -0.18142  0.31419  2.05  4.19
34 91  0.97799  0.00112 -0.08677  0.32273  2.04  4.23
34 92  0.94203  0.00170 -0.04546  0.30193  1.75  3.82
35 35  1.00260  0.00139 -0.10483  0.32914  1.88  4.32
35 36  0.98925  0.00195 -0.01538  0.32151  1.60  3.70
35 37  1.01296  0.00027 -0.21907  0.34478  1.94  4.43
35 38  0.99542  0.00036 -0.20355  0.33158  1.81  4.08
35 39  0.98447  0.00050 -0.18622  0.32505  1.76  3.92
35 40  0.97836  0.00073 -0.15671  0.32007  1.72  3.76
35 41  0.96941  0.00093 -0.13707  0.31338  1.70  3.66
35 42  0.95955  0.00119 -0.11550  0.30667  1.69  3.57
35 43  0.95173  0.00152 -0.09242  0.30042  1.65  3.34
35 44  0.94226  0.00183 -0.07437  0.29221  1.65  3.19
35 45  0.93434  0.00214 -0.05779  0.28543  1.68  3.12
35 46  0.92594  0.00250 -0.03736  0.27767  1.72  3.17
35 47  0.91954  0.00261 -0.03025  0.27188  1.75  3.18
35 48  0.91737  0.00286 -0.00752  0.26923  1.82  3.36
35 49  0.91999  0.00185 -0.05375  0.27402  1.84  3.55
35 50  0.91865  0.00168 -0.06135  0.27282  1.93  3.81
35 51  0.91739  0.00154 -0.06642  0.26991  2.08  4.15
35 52  0.92584  0.00128 -0.08195  0.27424  2.39  4.58
35 53  0.92456  0.00117 -0.08530  0.27282  2.47  4.63
35 54  0.91822  0.00165 -0.01407  0.26814  2.42  4.70
35 55  0.96443  0.00064 -0.11541  0.30166  2.27  4.83
35 56  0.96339  0.00055 -0.14565  0.30370  2.18  4.73
35 57  0.94207  0.00065 -0.13063  0.27600  2.29  4.98
35 58  0.97484  0.00078 -0.08980  0.31945  2.09  4.67
35 59  0.98064  0.00096 -0.07008  0.32448  2.12  4.70
35 60  0.98483  0.00114 -0.05405  0.32846  2.12  4.69
35 61  0.98426  0.00146 -0.03105  0.32912  2.07  4.59
35 62  0.98598  0.00173 -0.01508  0.33119  2.05  4.55
35 63  0.98922  0.00202 -0.00075  0.33387  2.06  4.54
35 64  1.00178  0.00251 -0.00781  0.33932  1.63  3.69
35 65  0.99416  0.00278  0.02810  0.33711  2.11  4.57
35 66  0.99537  0.00319  0.04058  0.33756  2.13  4.59
35 67  0.99473  0.00378  0.05560  0.33600  2.15  4.60
35 68  0.99346  0.00416  0.06355  0.33418  2.15  4.58
35 69  0.99526  0.00359  0.04848  0.33666  2.12  4.54
35 70  1.04634  0.00095 -0.07643  0.38263  2.08  4.54
35 71  1.03691  0.00162 -0.05914  0.35849  2.06  4.49
35 72  0.99776  0.00200 -0.04500  0.34025  1.98  4.34
35 73  0.99044  0.00211 -0.04168  0.33524  1.87  4.18
35 74  0.98301  0.00224 -0.03722  0.32983  1.77  4.00
35 75  0.97453  0.00240 -0.03038  0.32328  1.66  3.77
35 76  0.96625  0.00256 -0.02305  0.31674  1.56  3.51
35 77  0.96163  0.00255 -0.02149  0.31309  1.52  3.43
35 78  0.95346  0.00264 -0.01060  0.30566  1.50  3.34
