# nexp = 3
# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
26 53  0.28688  23.37783  0.44662  8.18892  0.26680  3.30394  1.84000  0.00661
26 54  0.31584  22.45808  0.43864  7.72483  0.24663  3.19144  2.20900  0.00867
26 55  0.28887  23.76309  0.41833  8.05654  0.29311  3.60384  1.84100  0.00880
26 56  0.09626  49.77295  0.49250 12.09969  0.41057  4.08945  1.62400  0.00476
26 57  0.15636  35.61908  0.49577 10.56852  0.34822  3.59940  1.63800  0.00627
26 58  0.09953  50.15217  0.49378 11.94770  0.40705  4.16179  1.60000  0.00510
26 59  0.09512  52.56225  0.49138 12.12755  0.41370  4.23164  1.60500  0.00561
26 60  0.09960  51.50145  0.48658 12.03080  0.41383  4.27906  1.62400  0.00646
26 61  0.10671  49.67201  0.48397 11.80941  0.40922  4.30319  1.65400  0.00599
26 62  0.12311  45.45962  0.48117 11.29580  0.39559  4.29152  1.69000  0.00678
26 63  0.17930  35.37499  0.47456  9.79011  0.34639  4.14148  1.74300  0.00861
26 64  0.12110  46.63986  0.52235 10.57946  0.35705  4.19493  1.50400  0.00511
26 65  0.44816  17.75642  0.53181  5.23323  0.02565  1.48896  1.87400  0.01344
26 66  0.41858  18.86245  0.54091  5.53414  0.04303  2.25069  1.94200  0.01323
26 67  0.35263  21.79783  0.52337  6.39917  0.12482  3.24085  2.00300  0.01247
26 68  0.27895  26.59147  0.51712  7.47042  0.20415  3.65840  2.06400  0.00960
26 69  0.25220  29.19001  0.53506  7.79265  0.21274  3.67318  2.14500  0.00879
26 70  0.21118  31.39705  0.51894  8.68035  0.26936  3.96770  2.38600  0.01113
26 71  0.25453  26.82549  0.52300  7.87175  0.22419  3.61724  1.52900  0.01035
26 72  0.14452  43.92854  0.48456 10.78415  0.37066  4.29460  1.45800  0.00693
26 73  0.14810  43.74012  0.49224 10.60251  0.35948  4.25079  1.45800  0.00679
26 74  0.15465  42.90897  0.50186 10.32989  0.34348  4.18087  1.47000  0.00645
26 75  0.17057  40.42206  0.51772  9.77847  0.31237  4.02593  1.50200  0.00631
26 76  0.17639  39.76342  0.52597  9.57817  0.29838  3.95884  1.55500  0.00547
26 77  0.16872  41.38801  0.52281  9.80851  0.30846  4.02619  1.64400  0.00465
26 78  0.19130  38.12538  0.53546  9.17286  0.27294  3.86579  1.79600  0.00581
26 79  0.24526  31.44769  0.55868  7.96608  0.19603  3.45749  1.97300  0.00748
26 80  0.28837  27.06672  0.57480  7.20591  0.13730  3.04716  2.16400  0.00768
26 81  0.30009  26.32171  0.58441  6.99921  0.11665  2.80120  1.99300  0.00836
26 82  0.23596  32.52164  0.59775  7.92970  0.16667  3.12321  1.90800  0.00679
26 83  0.22344  33.86486  0.59120  8.24791  0.18526  3.24026  1.86800  0.00635
26 84  0.24074  31.76000  0.58871  7.99896  0.17095  3.11302  1.87400  0.00697
26 85  0.24229  31.50500  0.58701  8.00399  0.17115  3.09954  1.93100  0.00689
26 86  0.23116  32.68931  0.59600  8.12689  0.17359  3.08321  2.29000  0.00874
26 87  0.15279  45.78879  0.61197  9.57055  0.23556  3.39788  2.52700  0.01095
26 88  0.21818  32.77891  0.58921  8.47802  0.19336  3.17564  1.84800  0.00634
26 89  0.22835  28.85574  0.57707  8.45047  0.19521  3.19343  1.75400  0.00628
26 90  0.23443  28.34430  0.57024  8.43907  0.19603  3.19880  1.74300  0.00633
26 91  0.07944  62.77489  0.57144 12.05007  0.35027  4.08602  1.49700  0.00490
26 92  0.08938  64.65712  0.54926 12.23474  0.36228  4.17013  1.49600  0.00512
27 27  0.30879  19.61765  0.48417  6.06905  0.20851  3.55868  1.47800  0.00826
27 28  0.25412  22.31466  0.45594  7.08561  0.29015  3.78587  1.54700  0.00906
27 29  0.20617  24.94559  0.44479  8.18558  0.34856  3.89463  1.66700  0.00867
27 30  0.22286  24.44850  0.53409  7.36580  0.24388  3.42604  1.84500  0.00769
27 31  0.18135  28.10328  0.57216  7.88949  0.24809  3.34821  1.64900  0.00708
27 32  0.15134  31.15943  0.56109  8.63457  0.28896  3.49654  1.58800  0.00757
27 33  0.12582  34.41390  0.54095  9.46141  0.33365  3.69231  1.57400  0.00701
27 34  0.11401  36.15078  0.52426 10.01979  0.36133  3.81850  1.59200  0.00579
27 35  0.18614  26.52675  0.47321  9.01728  0.33996  3.75575  1.65800  0.00616
27 36  0.31494  19.72552  0.45583  6.93715  0.23074  3.28310  2.07100  0.00976
27 37  0.43132  16.38500  0.44033  5.44529  0.13064  2.88052  1.80100  0.00950
27 38  0.59457  12.69804  0.40590  3.91211  0.00000  1.00000  1.64400  0.01928
27 39  0.06886  49.27877  0.49096 12.33449  0.43869  4.13418  1.52000  0.00738
27 40  0.06809  51.23529  0.49572 12.32219  0.43521  4.11477  1.49100  0.00733
27 41  0.08465  45.19630  0.49340 11.84895  0.42142  4.06591  1.48900  0.00685
27 42  0.10075  40.82588  0.49163 11.45482  0.40783  4.00857  1.49700  0.00660
27 43  0.12036  37.11137  0.48467 11.01315  0.39578  3.96100  1.52000  0.00650
27 44  0.15265  32.37990  0.47002 10.37447  0.37827  3.90149  1.56500  0.00628
27 45  0.27813  22.95171  0.42205  8.08034  0.30122  3.62893  1.63700  0.00771
27 46  0.31321  21.71990  0.44178  7.28771  0.24613  3.40846  1.75700  0.00794
27 47  0.29433  22.92172  0.46722  7.46232  0.23894  3.35006  1.88300  0.00797
27 48  0.28329  23.84519  0.49452  7.49261  0.22296  3.21898  2.04200  0.00682
27 49  0.28366  23.88924  0.49381  7.55891  0.22339  3.19038  1.86300  0.00648
27 50  0.27536  24.48428  0.49321  7.76088  0.23235  3.21013  1.79500  0.00689
27 51  0.17152  32.70678  0.51993  9.75902  0.30855  3.50802  1.77200  0.00533
27 52  0.18950  30.42317  0.50293  9.61609  0.30757  3.50360  1.77600  0.00559
27 53  0.21814  27.79431  0.47808  9.32048  0.30374  3.49379  1.82100  0.00621
27 54  0.32608  21.96843  0.42215  7.72143  0.25306  3.24932  2.12600  0.00843
27 55  0.11855  42.21062  0.49022 11.49372  0.39098  3.97064  1.79800  0.00595
27 56  0.08915  51.86036  0.49292 12.41383  0.41707  4.13413  1.61600  0.00510
27 57  0.14818  36.33427  0.48101 11.07769  0.37029  3.74445  1.69000  0.00629
27 58  0.10336  48.50906  0.48874 11.95409  0.40786  4.19437  1.67800  0.00584
27 59  0.11080  46.89414  0.48514 11.74324  0.40400  4.22173  1.69600  0.00613
27 60  0.12134  44.70205  0.48161 11.43385  0.39695  4.23665  1.72200  0.00646
27 61  0.12772  43.70402  0.47896 11.25260  0.39306  4.26447  1.74900  0.00653
27 62  0.16100  37.69987  0.47044 10.37850  0.36838  4.21300  1.78000  0.00751
27 63  0.25817  27.27256  0.45393  8.29908  0.28812  3.96242  1.82300  0.01046
27 64  0.13183  44.09469  0.52093 10.35362  0.34762  4.17566  1.55300  0.00549
27 65  0.44246  18.09439  0.53351  5.29684  0.02756  1.77375  1.92200  0.01265
27 66  0.39969  19.73738  0.53090  5.80360  0.07067  2.78774  1.96700  0.01237
27 67  0.35382  21.82213  0.51028  6.46846  0.13645  3.34936  2.01000  0.01153
27 68  0.27207  27.12623  0.49914  7.73130  0.22881  3.79421  2.04900  0.00899
27 69  0.23949  30.29688  0.51047  8.22742  0.24986  3.86710  2.11000  0.00793
27 70  0.22070  30.02420  0.49107  8.80061  0.28775  4.06586  2.29700  0.00986
27 71  0.19092  33.02367  0.49037  9.37002  0.31848  4.10842  1.56300  0.00854
27 72  0.14215  44.06312  0.47420 11.03478  0.38297  4.37686  1.51500  0.00669
27 73  0.15458  42.13769  0.48374 10.56640  0.36132  4.28884  1.51700  0.00662
27 74  0.19208  36.46915  0.50000  9.45465  0.30839  4.05520  1.53200  0.00721
27 75  0.18016  38.54957  0.50443  9.71170  0.31566  4.08854  1.56100  0.00607
27 76  0.17697  39.36073  0.50908  9.76338  0.31407  4.08347  1.61100  0.00569
27 77  0.19117  37.41500  0.51361  9.40241  0.29507  4.01226  1.68600  0.00603
27 78  0.23666  32.15355  0.53872  8.27257  0.22471  3.66394  1.82000  0.00731
27 79  0.25226  30.82339  0.56119  7.85538  0.18663  3.42440  1.95900  0.00725
27 80  0.28471  27.47375  0.57571  7.28167  0.14015  3.08129  2.12000  0.00785
27 81  0.30401  26.05273  0.57952  7.00717  0.11769  2.83442  1.96300  0.00830
27 82  0.23954  31.99823  0.59086  7.96483  0.17006  3.17394  1.89900  0.00680
27 83  0.23042  33.00989  0.58535  8.20808  0.18449  3.25360  1.86300  0.00652
27 84  0.23858  32.06615  0.58050  8.13801  0.18131  3.21448  1.86600  0.00680
27 85  0.24066  31.78934  0.57592  8.16623  0.18377  3.22045  1.90900  0.00696
27 86  0.24360  31.38225  0.57875  8.12212  0.17851  3.14344  2.20600  0.00738
27 87  0.17047  42.31155  0.59900  9.37218  0.23105  3.40282  2.36800  0.00735
27 88  0.23707  31.74223  0.57829  8.25990  0.18550  3.16114  1.83800  0.00928
27 89  0.19622  33.36246  0.58153  9.01241  0.22218  3.40651  1.80600  0.00688
27 90  0.21564  30.45952  0.56611  8.83130  0.21822  3.39029  1.79600  0.00704
27 91  0.06396  76.64092  0.56804 12.61994  0.36819  4.21541  1.56300  0.00555
27 92  0.07691  71.93711  0.54506 12.74451  0.37806  4.28555  1.56400  0.00550
28 28  0.24656  22.66964  0.53981  6.85567  0.21548  3.34900  1.58600  0.00837
28 29  0.19484  25.76300  0.49044  8.15079  0.31504  3.71976  1.67100  0.00729
28 30  0.19854  26.03943  0.53586  7.85208  0.26675  3.46930  1.80900  0.00561
28 31  0.16091  29.69757  0.55495  8.48839  0.28562  3.49856  1.65800  0.00669
28 32  0.14845  30.91821  0.54497  8.92805  0.30797  3.57998  1.60900  0.00596
28 33  0.12002  34.52912  0.52221  9.89199  0.35788  3.80957  1.59100  0.00574
28 34  0.10185  37.67671  0.50900 10.62011  0.38844  3.94710  1.60000  0.00572
28 35  0.15998  28.19783  0.45547  9.94448  0.38355  3.93307  1.65300  0.00743
28 36  0.42593  16.52446  0.44673  5.47619  0.12949  2.89204  1.99600  0.01027
28 37  0.47214  15.71297  0.51216  4.65386  0.05216  0.57149  1.80900  0.00998
28 38  0.56463  13.40253  0.43420  4.09014  0.00000  1.00000  1.72500  0.01695
28 39  0.53812  14.17623  0.45987  4.22990  0.00000  1.00000  1.62700  0.01380
28 40  0.47012  16.06576  0.51586  4.68769  0.36305  0.17009  1.59600  0.00948
28 41  0.43425  17.10072  0.50880  5.15366  0.06252  2.10315  1.59000  0.00844
28 42  0.40439  18.05025  0.46264  5.74094  0.13589  2.91292  1.59500  0.00790
28 43  0.28111  22.43923  0.39444  8.22961  0.32505  3.77734  1.61400  0.00741
28 44  0.24860  24.45388  0.41821  8.69996  0.33358  3.80265  1.64600  0.00738
28 45  0.30137  22.28901  0.44351  7.46009  0.25635  3.47764  1.69400  0.00797
28 46  0.31639  21.92882  0.47692  7.01325  0.20835  3.21581  1.78700  0.00730
28 47  0.28484  23.67297  0.48963  7.49064  0.22643  3.27537  1.87100  0.00716
28 48  0.26205  25.25303  0.50811  7.80141  0.23085  3.24546  2.00200  0.00698
28 49  0.24346  26.64330  0.51571  8.15028  0.24182  3.26961  1.86000  0.00605
28 50  0.24234  26.76329  0.50617  8.31066  0.25247  3.30761  1.80500  0.00605
28 51  0.16352  34.43038  0.52688  9.90180  0.30986  3.52980  1.78100  0.00470
28 52  0.15940  34.69835  0.52052 10.15046  0.32012  3.57722  1.77700  0.00513
28 53  0.12619  40.42771  0.53427 10.91882  0.33926  3.65098  1.81100  0.00538
28 54  0.20516  29.41791  0.48807  9.61258  0.30765  3.48728  2.05700  0.00761
28 55  0.13539  38.55293  0.47909 11.21557  0.38498  3.97190  1.82500  0.00731
28 56  0.08959  51.33771  0.49143 12.49996  0.41783  4.15760  1.71600  0.00625
28 57  0.26228  25.49358  0.39223  9.29629  0.34496  3.69919  1.79200  0.00821
28 58  0.16850  34.81675  0.46226 10.40989  0.36894  4.08018  1.86600  0.00717
28 59  0.22077  29.39855  0.44147  9.31931  0.33759  4.01283  1.88300  0.00859
28 60  0.23815  28.18043  0.43924  8.93125  0.32242  3.99960  1.90000  0.00915
28 61  0.27135  25.93506  0.43429  8.27286  0.29418  3.94111  1.91700  0.00987
28 62  0.32034  23.15194  0.43787  7.35269  0.24173  3.79123  1.93400  0.01083
28 63  0.34780  21.91324  0.45885  6.79376  0.19338  3.62698  1.95100  0.01117
28 64  0.13480  43.47317  0.51402 10.39740  0.35091  4.21954  1.66800  0.00545
28 65  0.36346  21.40742  0.49890  6.38348  0.13783  3.37624  1.99000  0.01134
28 66  0.39676  19.99672  0.53267  5.84719  0.07163  2.78125  2.12886  0.01186
28 67  0.33117  23.19551  0.49786  6.85303  0.17103  3.55348  2.03900  0.01047
28 68  0.28797  26.08379  0.49497  7.52571  0.21693  3.75807  2.06200  0.00965
28 69  0.25926  28.48459  0.49680  8.01370  0.24371  3.85965  2.10500  0.00907
28 70  0.28796  24.56250  0.46999  7.81367  0.24169  3.90248  2.22000  0.01125
28 71  0.32386  22.64648  0.48777  7.02984  0.18862  3.60475  1.66700  0.01007
28 72  0.18958  35.87418  0.46617  9.85947  0.34380  4.24803  1.61400  0.00776
28 73  0.20564  34.18574  0.47610  9.38633  0.31811  4.14553  1.61500  0.00778
28 74  0.19850  35.37901  0.48420  9.49022  0.31713  4.14171  1.62700  0.00693
28 75  0.20486  34.85866  0.49117  9.29397  0.30387  4.08839  1.65100  0.00671
28 76  0.19241  36.80363  0.49707  9.54566  0.31019  4.11406  1.68700  0.00607
28 77  0.24587  30.78076  0.51678  8.28637  0.23745  3.78301  1.74100  0.00757
28 78  0.28567  27.65027  0.55070  7.39529  0.16428  3.33675  1.84900  0.00831
28 79  0.27038  29.20235  0.56608  7.55467  0.16396  3.28969  1.94700  0.00726
28 80  0.26997  28.81554  0.57879  7.51858  0.15187  3.15875  2.08000  0.00820
28 81  0.27588  28.31951  0.57883  7.46005  0.14604  3.08324  1.95200  0.00742
28 82  0.23918  32.05996  0.58757  8.02722  0.17382  3.21498  1.90100  0.00674
28 83  0.23297  32.66061  0.58107  8.23151  0.18640  3.28257  1.87000  0.00596
28 84  0.23259  32.70012  0.57545  8.32022  0.19232  3.30775  1.86400  0.00630
28 85  0.20799  35.80321  0.57624  8.82212  0.21583  3.42625  1.89600  0.00578
28 86  0.22537  33.49885  0.57415  8.54980  0.20120  3.30095  2.13900  0.00663
28 87  0.18595  39.18235  0.58826  9.21175  0.22629  3.40452  2.26200  0.00778
28 88  0.20454  35.86216  0.56884  9.02542  0.22626  3.46771  1.92700  0.00732
28 89  0.22230  29.88969  0.55673  8.81022  0.22073  3.44107  1.90100  0.00817
28 90  0.24299  28.15027  0.54328  8.56700  0.21355  3.40817  1.88600  0.00902
28 91  0.06250  89.85435  0.56770 12.70406  0.36944  4.25571  1.69600  0.00487
28 92  0.07457  81.55207  0.54473 12.86121  0.38021  4.32674  1.70000  0.00502
29 29  0.21405  23.34657  0.46758  8.18152  0.31877  3.67279  1.69800  0.00576
29 30  0.18512  26.26877  0.50943  8.42412  0.30592  3.61247  1.88400  0.00417
29 31  0.12535  32.93177  0.51706  9.71504  0.35733  3.81957  1.78700  0.00636
29 32  0.10270  36.70168  0.51223 10.45914  0.38449  3.92625  1.71300  0.00640
29 33  0.08817  39.85112  0.50525 11.07038  0.40564  4.01633  1.66900  0.00640
29 34  0.07028  45.42130  0.50310 11.78842  0.42545  4.08918  1.65700  0.00775
29 35  0.07654  41.37695  0.48107 12.11575  0.44073  4.14093  1.67500  0.00863
29 36  0.42395  16.90875  0.45796  5.40496  0.11890  2.91807  2.26300  0.01062
29 37  0.43621  16.83315  0.49391  5.11615  0.07068  2.53169  2.05300  0.01047
29 38  0.41994  17.36814  0.46118  5.44450  0.11882  2.97315  2.04300  0.01018
29 39  0.41789  17.53977  0.48205  5.42119  0.10099  2.76734  1.87000  0.00921
29 40  0.40075  17.98510  0.44130  5.84978  0.15863  3.12830  1.81500  0.00848
29 41  0.37517  18.90913  0.42747  6.29016  0.19787  3.30733  1.78300  0.00782
29 42  0.36505  19.38515  0.40996  6.57622  0.22531  3.43744  1.76700  0.00756
29 43  0.29203  22.20037  0.39300  8.04017  0.31463  3.76841  1.76400  0.00714
29 44  0.25779  24.15351  0.42104  8.52974  0.32092  3.76541  1.77200  0.00728
29 45  0.26146  24.29393  0.44187  8.30950  0.29689  3.63913  1.79600  0.00657
29 46  0.28331  23.55802  0.47117  7.68843  0.24650  3.37308  1.84600  0.00650
29 47  0.28077  23.96405  0.49085  7.63509  0.22944  3.24401  1.87000  0.00596
29 48  0.25287  25.55455  0.48952  8.23548  0.25819  3.35842  2.04700  0.00495
29 49  0.21983  28.03681  0.49778  8.86861  0.28256  3.47274  1.96400  0.00568
29 50  0.20204  29.93842  0.50409  9.23240  0.29396  3.51819  1.88900  0.00602
29 51  0.11684  42.95303  0.53808 11.06601  0.34474  3.68642  1.84500  0.00550
29 52  0.09101  52.00056  0.54719 11.78050  0.36134  3.74727  1.82900  0.00575
29 53  0.07629  59.72414  0.55078 12.29986  0.37229  3.78974  1.83300  0.00635
29 54  0.52755  15.99673  0.34758  4.94841  0.12543  2.92878  2.34000  0.01179
29 55  0.59639  13.81803  0.40267  4.00581  0.00000  1.00000  2.12100  0.01935
29 56  0.15026  36.03575  0.46230 11.10550  0.38631  4.03545  1.99000  0.00838
29 57  0.50037  17.16971  0.45585  4.62171  0.04454  2.24275  1.99400  0.00915
29 58  0.48371  16.92302  0.46265  5.01595  0.05337  2.69026  2.24900  0.01163
29 59  0.47641  17.13101  0.46947  5.09970  0.05391  2.68861  2.23500  0.01207
29 60  0.46792  17.38535  0.47749  5.18690  0.05444  2.68519  2.22500  0.01219
29 61  0.45418  17.81869  0.48266  5.34171  0.06299  2.78369  2.21600  0.01224
29 62  0.44297  18.20890  0.49154  5.44921  0.06536  2.80565  2.21000  0.01237
29 63  0.42880  18.73607  0.49959  5.59107  0.07147  2.86821  2.20500  0.01235
29 64  0.22121  29.71019  0.50252  8.64086  0.27595  3.93390  1.98100  0.00856
29 65  0.39850  19.96572  0.50639  5.94149  0.09488  3.08724  2.19700  0.01138
29 66  0.38601  20.53114  0.50599  6.10689  0.10772  3.19072  2.19400  0.01114
29 67  0.37477  21.09665  0.50562  6.25699  0.11932  3.27510  2.19200  0.01087
29 68  0.36618  21.59101  0.50456  6.37552  0.12894  3.34068  2.19000  0.01054
29 69  0.33637  23.28275  0.50291  6.78962  0.16036  3.49351  2.18700  0.00962
29 70  0.45542  17.53442  0.49781  5.45841  0.04664  2.66260  2.26100  0.01120
29 71  0.34239  21.73365  0.46349  6.94147  0.19394  3.66437  1.91500  0.01010
29 72  0.25728  28.80154  0.46004  8.44627  0.28236  4.02527  1.82800  0.00826
29 73  0.24006  30.52631  0.47010  8.72948  0.28947  4.05164  1.80300  0.00746
29 74  0.23213  31.47585  0.47716  8.85340  0.29028  4.05544  1.79300  0.00738
29 75  0.21727  33.22516  0.48235  9.15029  0.29981  4.09298  1.79400  0.00693
29 76  0.21238  34.05534  0.49364  9.18164  0.29343  4.05321  1.80900  0.00682
29 77  0.24067  31.23043  0.50987  8.48807  0.24920  3.83965  1.83800  0.00692
29 78  0.28459  27.74706  0.54303  7.50014  0.17279  3.38568  1.90200  0.00762
29 79  0.27868  28.52475  0.56688  7.46171  0.15507  3.19747  1.93800  0.00704
29 80  0.26952  28.71472  0.56659  7.65632  0.16432  3.23341  2.11600  0.00661
29 81  0.25887  29.64469  0.55878  7.92227  0.18248  3.34057  2.04400  0.00606
29 82  0.22455  33.39323  0.56659  8.51391  0.20891  3.43702  1.97900  0.00617
29 83  0.20602  35.65875  0.56757  8.91303  0.22628  3.52201  1.92800  0.00597
29 84  0.18944  38.13278  0.56933  9.28792  0.24109  3.57446  1.91500  0.00597
29 85  0.17262  41.05951  0.57245  9.65853  0.25467  3.62621  1.92000  0.00583
29 86  0.25974  29.38648  0.53992  8.23674  0.20049  3.34600  2.40700  0.00987
29 87  0.21932  33.52382  0.54713  8.98707  0.23328  3.49332  2.45700  0.00962
29 88  0.21546  34.13311  0.54227  9.10455  0.24158  3.57008  2.16000  0.00889
29 89  0.28332  24.84538  0.49599  8.31944  0.22020  3.47705  2.10000  0.01031
29 90  0.39937  19.60559  0.42850  6.95916  0.17192  3.25548  2.06000  0.01093
29 91  0.07146  75.57038  0.57146 12.40537  0.35634  4.20272  1.95000  0.00563
29 92  0.09070  70.36124  0.54823 12.31504  0.36030  4.24178  1.94500  0.00631
30 30  0.47814  14.55992  0.50214  4.61419  0.02204  1.54145  2.40800  0.01216
30 31  0.61048  11.80375  0.38874  3.91994  0.00000  1.00000  2.08200  0.01781
30 32  0.60234  12.10439  0.39711  3.95019  0.00000  1.00000  1.93200  0.01712
30 33  0.57930  12.75463  0.42010  4.03850  0.00000  1.00000  1.84500  0.01564
30 34  0.10546  34.95297  0.48739 11.06993  0.40663  4.01711  1.78700  0.00903
30 35  0.56579  13.22901  0.43262  4.09183  0.00000  1.00000  1.85200  0.01889
30 36  0.41140  17.52642  0.48874  5.41596  0.09983  2.78517  3.14600  0.01023
30 37  0.39628  18.19091  0.48596  5.61117  0.11713  2.92460  3.14500  0.00943
30 38  0.43190  17.10181  0.49466  5.20576  0.07308  2.58709  3.93100  0.01002
30 39  0.37740  19.11916  0.50952  5.78817  0.11328  2.79924  2.44800  0.00848
30 40  0.36936  19.31968  0.49189  6.01511  0.13905  2.96494  2.22900  0.00811
30 41  0.36215  19.76992  0.50017  6.08513  0.13834  2.93873  2.09000  0.00751
30 42  0.36583  19.82105  0.50336  6.05230  0.13183  2.88943  2.00400  0.00712
30 43  0.36184  20.06844  0.50301  6.12934  0.13643  2.90694  1.94600  0.00692
30 44  0.35979  20.29094  0.50876  6.16277  0.13331  2.83541  1.89800  0.00727
30 45  0.31836  22.21779  0.51276  6.76703  0.17066  3.00812  1.86600  0.00675
30 46  0.28100  24.39640  0.53617  7.24469  0.18511  2.99699  1.88000  0.00775
30 47  0.21726  28.67247  0.52979  8.49544  0.25358  3.36157  2.12100  0.00817
30 48  0.59896  13.54286  0.39245  4.09292  0.01103  1.08703  2.56700  0.01925
30 49  0.19773  30.37163  0.51836  9.14091  0.28367  3.51029  2.26400  0.00724
30 50  0.22337  28.16607  0.50791  8.77421  0.26902  3.42484  2.13300  0.00668
30 51  0.14439  37.47055  0.53542 10.38844  0.32033  3.60231  2.05600  0.00684
30 52  0.10114  48.27383  0.55138 11.46394  0.34744  3.70420  1.99800  0.00667
30 53  0.15627  35.48957  0.51900 10.43882  0.32433  3.62346  2.05600  0.00956
30 54  0.53555  15.81934  0.38555  4.75210  0.07888  2.63292  3.29700  0.01328
30 55  0.45170  18.09777  0.44628  5.37222  0.10171  2.86661  3.53300  0.01116
30 56  0.45671  17.85525  0.46957  5.25227  0.07382  2.61652  2.86800  0.01217
30 57  0.47652  17.91319  0.46992  4.89141  0.05466  2.20134  2.38500  0.00996
30 58  0.52191  15.75834  0.46314  4.67286  0.01504  1.62061  3.44900  0.01330
30 59  0.51254  16.00570  0.46974  4.77216  0.01776  1.75262  3.37200  0.01366
30 60  0.49778  16.42813  0.47953  4.91214  0.02266  1.93525  3.31300  0.01385
30 61  0.48616  16.76716  0.48739  5.02588  0.02641  2.05314  3.26500  0.01417
30 62  0.47412  17.14761  0.49562  5.13959  0.03020  2.15754  3.22600  0.01424
30 63  0.45563  17.78648  0.50674  5.30622  0.03752  2.31730  3.19300  0.01378
30 64  0.41834  18.23977  0.48732  5.90134  0.09422  3.04662  3.94700  0.01140
30 65  0.44464  18.18999  0.51308  5.43313  0.04216  2.43161  3.14100  0.01390
30 66  0.44292  18.28224  0.51413  5.46010  0.04282  2.46204  3.12000  0.01412
30 67  0.44206  18.36103  0.51477  5.47555  0.04305  2.48562  3.10000  0.01431
30 68  0.44207  18.41583  0.51458  5.48263  0.04323  2.50713  3.08300  0.01466
30 69  0.43928  18.54529  0.51262  5.53417  0.04798  2.58142  3.06700  0.01442
30 70  0.49530  16.48425  0.49317  5.05488  0.01208  1.43862  3.25500  0.01412
30 71  0.36768  21.15078  0.52928  6.22049  0.10307  3.10363  2.70000  0.00896
30 72  0.35714  22.66601  0.51426  6.48391  0.12858  3.31453  2.24100  0.00903
30 73  0.34701  23.25369  0.51855  6.62189  0.13450  3.33272  2.11000  0.00871
30 74  0.34937  23.17724  0.52827  6.56453  0.12264  3.22853  2.02600  0.00873
30 75  0.35120  23.14286  0.53511  6.52798  0.11418  3.13741  1.96700  0.00899
30 76  0.36337  22.55687  0.54544  6.34101  0.09219  2.89092  1.92700  0.00973
30 77  0.33850  24.10789  0.55925  6.61320  0.10342  2.91284  1.90400  0.00885
30 78  0.30990  26.26969  0.58024  6.90191  0.11137  2.86971  1.93800  0.00842
30 79  0.25355  31.17091  0.57938  7.79840  0.16751  3.27786  2.17900  0.00798
30 80  0.32711  24.29954  0.53943  7.00082  0.13354  3.11303  2.61200  0.01405
30 81  0.27595  28.21805  0.55769  7.67553  0.16639  3.27967  2.35700  0.00909
30 82  0.25733  30.08298  0.56961  7.91826  0.17338  3.26083  2.25200  0.00789
30 83  0.21918  34.08680  0.57209  8.64294  0.20891  3.44051  2.16000  0.00635
30 84  0.19596  37.15473  0.57206  9.15864  0.23206  3.54335  2.11000  0.00558
30 85  0.23766  31.82446  0.55616  8.51771  0.20609  3.40940  2.16700  0.00828
30 86  0.46109  18.25170  0.43474  6.00423  0.10412  2.86239  3.37100  0.01414
30 87  0.61828  14.21969  0.35984  4.45412  0.02184  1.98774  3.64900  0.01731
30 88  0.44290  19.15328  0.45153  6.14015  0.10566  2.81970  2.92600  0.01316
30 89  0.49199  17.13148  0.43236  5.63137  0.07611  2.55544  2.45200  0.01183
30 90  0.49687  16.93918  0.43175  5.57952  0.07200  2.49847  2.32800  0.01057
30 91  0.55381  15.61729  0.42443  4.88449  0.02276  1.90341  2.37100  0.01280
30 92  0.52127  16.90495  0.44375  5.14506  0.03559  2.28834  2.37800  0.01463
31 31  0.49068  14.51343  0.49494  4.56848  0.02338  0.98124  1.90600  0.00980
31 32  0.11755  32.34485  0.48027 10.70654  0.40128  4.01447  1.80900  0.00645
31 33  0.05079  52.92837  0.49862 12.66518  0.44911  4.19531  1.73900  0.00733
31 34  0.54233  13.84965  0.45515  4.22991  0.00000  1.00000  1.69800  0.01420
31 35  0.56477  13.34470  0.43257  4.12586  0.00000  1.00000  1.76200  0.01885
31 36  0.37937  18.71536  0.51145  5.73807  0.10939  2.73020  2.76700  0.01030
31 37  0.37409  19.04759  0.51020  5.82449  0.11542  2.79632  2.60600  0.00889
31 38  0.34829  20.17673  0.51817  6.13313  0.13339  2.87133  2.51700  0.00912
31 39  0.35517  20.10099  0.53683  5.98428  0.10898  2.62722  2.07500  0.00946
31 40  0.34506  20.48739  0.53274  6.16425  0.12355  2.71747  1.96000  0.00864
31 41  0.33521  21.09955  0.53919  6.28203  0.12749  2.71775  1.87300  0.00836
31 42  0.36743  20.06868  0.56196  5.77306  0.07660  2.04388  1.80700  0.00731
31 43  0.35642  20.56934  0.55088  5.98846  0.09630  2.39650  1.75600  0.00656
31 44  0.32879  21.93721  0.55598  6.36057  0.11919  2.54188  1.73500  0.00694
31 45  0.29960  23.58578  0.57086  6.73235  0.13501  2.54636  1.72400  0.00841
31 46  0.24948  26.55878  0.55311  7.69261  0.19974  3.05302  1.79400  0.00896
31 47  0.18250  32.24424  0.54664  9.09592  0.27129  3.44641  2.00600  0.00989
31 48  0.16335  34.49600  0.54102  9.65016  0.29527  3.57115  2.25100  0.00926
31 49  0.18844  31.79042  0.53640  9.19319  0.27528  3.46874  2.08200  0.00755
