# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d rms_err(%) max_err(%)
14 33  0.94895  0.00797 -0.00365  0.39155  1.58  3.55
14 34  0.93925  0.00625 -0.02786  0.38654  1.39  3.25
14 35  0.93413  0.00513 -0.03132  0.37087  1.38  3.22
14 36  0.90432  0.00568  0.02463  0.30728  1.21  2.23
14 37  0.89434  0.00722  0.05081  0.30022  1.26  2.28
14 38  0.89083  0.00717  0.03997  0.30197  1.27  2.29
14 39  0.90157  0.00497 -0.02103  0.33217  1.18  2.13
14 40  0.90204  0.00569 -0.01427  0.33633  1.05  2.02
14 41  0.89949  0.00630 -0.00950  0.33611  1.02  1.99
14 42  0.89462  0.00689 -0.00571  0.33401  1.04  2.03
14 43  0.88780  0.00767  0.00048  0.32768  1.05  2.02
14 44  0.87775  0.00848  0.00852  0.31699  1.10  2.08
14 45  0.87140  0.00879  0.01297  0.30908  1.15  2.16
14 46  0.86468  0.01012  0.03731  0.29209  1.27  2.26
14 47  0.85995  0.01202  0.07073  0.27326  1.41  2.40
14 48  0.86073  0.01206  0.08625  0.26633  1.42  2.54
14 49  0.85338  0.01257  0.08725  0.26238  1.49  2.50
14 50  0.85082  0.01200  0.07816  0.26473  1.56  2.57
14 51  0.85571  0.00860  0.04337  0.27897  1.45  2.33
14 52  0.91232  0.00558 -0.00196  0.32325  2.65  4.72
14 53  0.92238  0.00482 -0.00263  0.32274  2.93  5.42
14 54  0.86790  0.00468  0.02771  0.26760  2.07  4.09
14 55  0.89726  0.00310 -0.02208  0.30646  1.39  2.78
14 56  0.90051  0.00314 -0.03767  0.32387  1.38  2.79
14 57  0.87849  0.00427 -0.01185  0.28731  1.94  4.23
14 58  0.89373  0.00648  0.05916  0.30594  1.13  2.09
14 59  0.89627  0.00726  0.06943  0.31069  1.11  2.05
14 60  0.89808  0.00792  0.07717  0.31453  1.10  2.02
14 61  0.90119  0.00814  0.07895  0.31991  1.10  2.06
14 62  0.90200  0.00868  0.08444  0.32249  1.09  2.04
14 63  0.90218  0.00921  0.08963  0.32435  1.07  1.97
14 64  0.94706  0.00481 -0.00770  0.38517  1.17  2.64
14 65  0.90207  0.01011  0.09800  0.32691  1.04  1.90
14 66  0.90139  0.01063  0.10248  0.32674  1.04  1.90
14 67  0.89969  0.01123  0.10763  0.32502  1.06  1.95
14 68  0.89827  0.01156  0.11064  0.32357  1.10  2.10
14 69  0.89820  0.01132  0.11127  0.32362  1.14  2.26
14 70  0.91267  0.00998  0.11366  0.33563  1.29  2.69
14 71  0.92324  0.00639  0.01801  0.36384  1.07  2.25
14 72  0.89927  0.00748  0.02974  0.35196  1.05  2.26
14 73  0.89703  0.00759  0.02775  0.35150  1.06  2.29
14 74  0.89478  0.00766  0.02521  0.35052  1.10  2.35
14 75  0.88945  0.00763  0.02168  0.34629  1.07  2.30
14 76  0.88177  0.00766  0.02041  0.33838  1.00  2.16
14 77  0.87897  0.00728  0.01680  0.33446  1.01  2.16
14 78  0.87300  0.00794  0.03624  0.31832  0.97  1.91
14 79  0.86656  0.00894  0.06248  0.30036  1.02  1.97
14 80  0.87498  0.00829  0.06766  0.29913  1.20  2.23
14 81  0.85830  0.00948  0.07983  0.28597  1.18  2.23
14 82  0.85406  0.00929  0.07565  0.28386  1.16  2.19
14 83  0.86292  0.00653  0.04023  0.29989  1.21  2.32
14 84  0.87139  0.00483  0.01376  0.31061  1.30  2.73
14 85  0.88517  0.00375  0.00185  0.31557  1.57  3.52
14 86  0.88756  0.00252 -0.01052  0.30293  1.62  3.46
14 87  0.86244  0.00403  0.04382  0.27459  1.45  2.58
14 88  0.88386  0.00216 -0.04375  0.31158  1.68  3.57
14 89  0.90075  0.00197 -0.06018  0.32657  1.79  3.76
14 90  0.88666  0.00232 -0.04637  0.31913  1.53  3.18
14 91  0.92082  0.00425 -0.00418  0.35166  1.77  4.09
14 92  0.90670  0.00515  0.01287  0.34172  1.84  4.20
15 15  0.99271  0.00639 -0.07025  0.41041  1.52  2.95
15 16  0.95535  0.00636 -0.06368  0.37834  1.80  3.19
15 17  0.93385  0.00619 -0.05274  0.35295  2.08  3.53
15 18  0.87052  0.01652  0.09575  0.23017  2.46  4.73
15 19  0.90408  0.01179  0.05858  0.28460  2.64  4.50
15 20  0.95721  0.00677 -0.01514  0.35398  2.83  5.27
15 21  0.92607  0.00702 -0.02450  0.35270  1.87  3.28
15 22  0.93263  0.00783 -0.02063  0.36692  1.67  2.99
15 23  0.93582  0.00865 -0.01667  0.37699  1.51  2.78
15 24  0.94001  0.00955 -0.01133  0.38629  1.39  2.57
15 25  0.94378  0.01162  0.00625  0.38658  1.38  2.69
15 26  0.94139  0.01371  0.02254  0.38144  1.41  2.88
15 27  0.93687  0.01545  0.03568  0.37374  1.42  2.92
15 28  0.94037  0.01584  0.04232  0.37456  1.42  2.89
15 29  0.94067  0.01643  0.05844  0.36573  1.44  2.80
15 30  0.96541  0.01359  0.05391  0.37983  1.57  3.56
15 31  0.98337  0.01352  0.04750  0.39495  1.98  3.98
15 32  0.96666  0.00886  0.00192  0.40238  1.52  3.41
15 33  0.95902  0.00697 -0.02473  0.40285  1.39  3.25
15 34  0.95067  0.00582 -0.03426  0.39158  1.27  3.00
15 35  0.93967  0.00514 -0.03266  0.36997  1.27  2.88
15 36  0.89947  0.00721  0.03604  0.29636  1.57  2.64
15 37  0.89958  0.00695  0.02972  0.30272  1.42  2.49
15 38  0.91292  0.00523 -0.00461  0.32789  1.20  2.29
15 39  0.92050  0.00469 -0.02981  0.34751  1.07  2.13
15 40  0.92006  0.00527 -0.02615  0.35024  1.00  2.03
15 41  0.91816  0.00558 -0.02635  0.35216  0.99  2.00
15 42  0.90670  0.00642 -0.01686  0.34318  1.03  2.06
15 43  0.89776  0.00760 -0.00298  0.33241  1.05  2.05
15 44  0.88805  0.00863  0.00952  0.32012  1.12  2.10
15 45  0.88289  0.00922  0.01846  0.31201  1.16  2.14
15 46  0.87704  0.01047  0.04105  0.29650  1.27  2.23
15 47  0.87352  0.01169  0.06520  0.28291  1.35  2.31
15 48  0.87043  0.01204  0.07880  0.27245  1.38  2.43
15 49  0.86575  0.01226  0.07786  0.27193  1.47  2.37
15 50  0.91195  0.00713  0.01751  0.32101  2.21  4.41
15 51  0.87277  0.00686  0.01603  0.29692  1.35  2.20
15 52  0.90543  0.00482 -0.01438  0.32006  2.12  4.36
15 53  0.90098  0.00416 -0.01787  0.31184  2.15  4.35
15 54  0.87837  0.00397  0.00019  0.27884  1.99  3.90
15 55  0.90141  0.00311 -0.03625  0.31143  1.32  2.30
15 56  0.91468  0.00312 -0.04452  0.33513  1.32  2.72
15 57  0.88876  0.00412 -0.01705  0.29220  1.78  3.95
15 58  0.91829  0.00418  0.00060  0.33350  1.20  2.44
15 59  0.92199  0.00467  0.01068  0.33898  1.20  2.55
15 60  0.92303  0.00533  0.02333  0.34154  1.20  2.58
15 61  0.92504  0.00581  0.03146  0.34484  1.21  2.65
15 62  0.92651  0.00617  0.03710  0.34777  1.20  2.64
15 63  0.92734  0.00657  0.04325  0.34984  1.19  2.62
15 64  0.94621  0.00654  0.01549  0.37844  1.03  2.20
15 65  0.92190  0.00819  0.06510  0.34545  1.12  2.39
15 66  0.91726  0.00938  0.07886  0.34014  1.09  2.27
15 67  0.91316  0.01057  0.09116  0.33484  1.08  2.22
15 68  0.90551  0.01232  0.10749  0.32492  1.04  2.08
15 69  0.90287  0.01266  0.11313  0.32057  1.04  2.05
15 70  0.90971  0.01283  0.12471  0.32438  1.11  2.04
15 71  0.93889  0.00752  0.03172  0.36789  1.09  2.39
15 72  0.91219  0.00785  0.03068  0.35737  1.10  2.33
15 73  0.91482  0.00753  0.02218  0.36237  1.13  2.41
15 74  0.90963  0.00751  0.01834  0.35854  1.07  2.35
15 75  0.90186  0.00770  0.01900  0.35060  0.99  2.23
15 76  0.89382  0.00792  0.02164  0.34079  0.93  2.08
15 77  0.89028  0.00793  0.02510  0.33426  0.92  2.01
15 78  0.88954  0.00806  0.03834  0.32426  0.92  1.96
15 79  0.88617  0.00847  0.05546  0.31223  0.94  1.89
15 80  0.88938  0.00865  0.06545  0.30507  1.10  2.08
15 81  0.88056  0.00952  0.07393  0.29828  1.09  2.08
15 82  0.89230  0.00634  0.03291  0.31784  1.07  2.04
15 83  0.89482  0.00508  0.01102  0.32501  1.09  2.18
15 84  0.90185  0.00400 -0.00568  0.32912  1.33  2.95
15 85  0.90784  0.00311 -0.02029  0.32980  1.46  3.29
15 86  0.89952  0.00233 -0.02968  0.31287  1.41  2.83
15 87  0.87435  0.00449  0.04352  0.28000  1.37  2.33
15 88  0.89397  0.00212 -0.04882  0.31892  1.36  2.66
15 89  0.91298  0.00194 -0.06302  0.33299  1.41  2.80
15 90  0.90990  0.00190 -0.06942  0.33353  1.39  2.79
15 91  0.93717  0.00422 -0.01068  0.35902  1.56  3.67
15 92  0.91836  0.00524  0.00904  0.34546  1.63  3.79
16 16  0.94332  0.00637 -0.05976  0.36396  2.12  3.55
16 17  0.91821  0.00674 -0.04288  0.33669  2.30  3.75
16 18  0.84895  0.02310  0.12417  0.19824  2.22  4.73
16 19  0.94436  0.00700  0.00458  0.33311  2.70  4.97
16 20  0.94099  0.00565 -0.02963  0.35284  2.00  3.60
16 21  0.94060  0.00590 -0.04264  0.36942  1.74  3.21
16 22  0.93748  0.00736 -0.02739  0.37298  1.63  3.03
16 23  0.93794  0.00876 -0.01433  0.37806  1.50  2.78
16 24  0.94043  0.01025 -0.00104  0.38242  1.43  2.74
16 25  0.94960  0.01222  0.01426  0.38828  1.44  2.93
16 26  0.94852  0.01421  0.02888  0.38543  1.47  3.04
16 27  0.94599  0.01578  0.04008  0.38044  1.47  3.03
16 28  0.94938  0.01608  0.04486  0.38196  1.47  2.95
16 29  0.96352  0.01506  0.04571  0.38843  1.65  3.64
16 30  1.00629  0.01439  0.04938  0.40827  2.02  3.79
16 31  0.97313  0.00975  0.01384  0.40468  1.50  3.34
16 32  0.96646  0.00758 -0.01592  0.40787  1.39  3.21
16 33  0.95624  0.00636 -0.02846  0.39787  1.25  2.93
16 34  1.04109  0.00521 -0.04847  0.44973  2.36  4.56
16 35  0.92656  0.00531 -0.02841  0.35887  1.20  2.48
16 36  0.88510  0.01152  0.07297  0.26391  2.78  4.69
16 37  0.91391  0.00560  0.01245  0.32488  1.18  2.27
16 38  0.92373  0.00425 -0.02271  0.34291  1.06  2.13
16 39  0.92957  0.00385 -0.04861  0.35932  1.06  2.11
16 40  0.92527  0.00457 -0.04012  0.35684  1.09  2.16
16 41  0.91675  0.00531 -0.02971  0.34968  1.10  2.19
16 42  0.90520  0.00648 -0.01232  0.33830  1.11  2.20
16 43  0.89532  0.00803  0.00691  0.32597  1.14  2.17
16 44  0.88567  0.00903  0.01899  0.31388  1.21  2.23
16 45  0.88064  0.00977  0.02934  0.30579  1.25  2.26
16 46  0.87567  0.01092  0.04918  0.29291  1.34  2.32
16 47  0.87127  0.01161  0.06468  0.28257  1.41  2.38
16 48  0.86542  0.01216  0.07642  0.27161  1.45  2.47
16 49  0.87342  0.00936  0.05014  0.28942  1.37  2.32
16 50  0.87732  0.00723  0.02171  0.30132  1.35  2.22
16 51  0.93406  0.00524 -0.00966  0.33906  2.67  4.88
16 52  0.94345  0.00441 -0.02301  0.34303  2.91  5.45
16 53  0.88823  0.00405 -0.02046  0.30464  2.04  4.09
16 54  0.87673  0.00319 -0.02794  0.28325  2.04  3.85
16 55  0.89903  0.00354 -0.01787  0.31186  1.24  2.21
16 56  0.91235  0.00305 -0.04423  0.33616  1.24  2.52
16 57  0.89128  0.00361 -0.02702  0.29879  1.63  3.58
16 58  0.90910  0.00595  0.03762  0.32616  1.05  2.01
16 59  0.90820  0.00713  0.05489  0.32630  1.07  2.11
16 60  0.90802  0.00812  0.06692  0.32716  1.11  2.26
16 61  0.90688  0.00904  0.07683  0.32723  1.11  2.25
16 62  0.90415  0.01020  0.08835  0.32511  1.07  2.08
16 63  0.90158  0.01140  0.09888  0.32272  1.04  1.95
16 64  0.93051  0.00866  0.04572  0.36066  0.96  1.88
16 65  0.89806  0.01373  0.11675  0.31847  1.02  1.86
16 66  0.89453  0.01557  0.12932  0.31304  1.02  1.85
16 67  0.89090  0.01725  0.13955  0.30706  1.03  1.86
16 68  0.88868  0.01801  0.14384  0.30329  1.03  1.89
16 69  0.88996  0.01675  0.13800  0.30530  1.00  1.86
16 70  0.92985  0.00943  0.08776  0.35305  1.24  2.76
16 71  0.95301  0.00679  0.02264  0.38240  1.22  2.65
16 72  0.92756  0.00678  0.01560  0.37223  1.28  2.68
16 73  0.91941  0.00702  0.01572  0.36584  1.18  2.45
16 74  0.90863  0.00751  0.02076  0.35519  1.08  2.34
16 75  0.89751  0.00817  0.02857  0.34263  0.98  2.18
16 76  0.89081  0.00845  0.03210  0.33361  0.93  2.01
16 77  0.88739  0.00873  0.03895  0.32646  0.91  1.88
16 78  0.88972  0.00823  0.04390  0.32176  0.96  1.99
16 79  0.88694  0.00825  0.05324  0.31281  1.01  1.99
16 80  0.88805  0.00874  0.06381  0.30561  1.14  2.14
16 81  0.89507  0.00718  0.04586  0.31837  1.17  2.40
16 82  0.90363  0.00483  0.00593  0.33252  1.17  2.50
16 83  0.90152  0.00442  0.00156  0.33002  1.20  2.54
16 84  0.90767  0.00341 -0.01933  0.33410  1.38  3.07
16 85  0.90371  0.00284 -0.03012  0.32852  1.39  2.95
16 86  0.90355  0.00186 -0.05944  0.32024  1.49  2.98
16 87  0.89285  0.00247 -0.01667  0.30594  1.36  2.38
16 88  0.89712  0.00192 -0.05448  0.32369  1.28  2.40
16 89  0.91357  0.00169 -0.07395  0.33697  1.35  2.57
16 90  0.91159  0.00169 -0.07839  0.33655  1.38  2.50
16 91  0.92866  0.00450 -0.00438  0.35224  1.45  3.39
16 92  0.89670  0.00624  0.02716  0.32772  1.34  2.99
17 17  0.91563  0.00706 -0.03323  0.32778  2.54  4.13
17 18  0.93887  0.00711  0.03324  0.29336  3.06  5.53
17 19  0.94708  0.00400 -0.04115  0.34801  1.95  3.52
17 20  0.93978  0.00468 -0.03952  0.35069  1.89  3.48
17 21  0.93819  0.00588 -0.03057  0.35941  1.77  3.31
17 22  0.94419  0.00747 -0.01285  0.36934  1.65  3.07
17 23  0.95121  0.00895  0.00041  0.37945  1.54  2.97
17 24  0.95676  0.01025  0.01010  0.38748  1.48  3.13
17 25  0.97654  0.01171  0.01947  0.40483  1.67  3.73
17 26  0.96031  0.01453  0.04116  0.38994  1.52  3.05
17 27  0.95746  0.01616  0.05110  0.38562  1.52  3.02
17 28  0.95301  0.01673  0.05527  0.38028  1.50  2.94
17 29  0.96457  0.01454  0.04426  0.39008  1.60  3.53
17 30  0.98054  0.01133  0.03663  0.39879  1.50  3.37
17 31  0.98253  0.00815  0.00199  0.41193  1.39  3.20
17 32  0.97224  0.00656 -0.01621  0.40509  1.31  3.10
17 33  0.95282  0.00592 -0.02360  0.38742  1.21  2.80
17 34  0.93460  0.00563 -0.02471  0.36882  1.16  2.42
17 35  0.91882  0.00538 -0.02239  0.34871  1.21  2.29
17 36  0.92594  0.00398 -0.00171  0.32224  1.31  2.47
17 37  0.93866  0.00304 -0.03696  0.35417  1.21  2.57
17 38  0.93076  0.00311 -0.04544  0.34916  1.20  2.32
17 39  0.92760  0.00360 -0.04492  0.35229  1.17  2.24
17 40  0.91791  0.00468 -0.02589  0.34308  1.15  2.23
17 41  0.91018  0.00564 -0.01111  0.33497  1.17  2.28
17 42  0.90102  0.00693  0.00645  0.32550  1.21  2.32
17 43  0.89451  0.00869  0.02669  0.31556  1.25  2.30
17 44  0.88655  0.00974  0.03796  0.30511  1.32  2.36
17 45  0.88074  0.01043  0.04613  0.29719  1.36  2.40
17 46  0.87568  0.01113  0.05861  0.28786  1.42  2.45
17 47  0.87240  0.01082  0.06026  0.28481  1.44  2.47
17 48  0.94593  0.00802  0.03774  0.33385  2.82  5.16
17 49  0.94422  0.00660  0.01817  0.34089  2.70  4.95
17 50  0.95088  0.00550  0.00186  0.34694  2.80  5.20
17 51  0.90269  0.00453 -0.01247  0.31652  2.09  4.18
17 52  0.88767  0.00431 -0.01385  0.30470  1.99  3.95
17 53  0.87367  0.00409 -0.01467  0.29258  1.93  3.66
17 54  0.86323  0.00418  0.01955  0.26716  1.88  3.42
17 55  0.91109  0.00305 -0.01948  0.32130  1.21  2.31
17 56  0.91402  0.00293 -0.03612  0.33404  1.23  2.49
17 57  0.88265  0.00352 -0.01740  0.29035  1.55  3.21
17 58  0.91440  0.00585  0.04629  0.32956  1.16  2.42
17 59  0.91567  0.00729  0.06770  0.33064  1.22  2.57
17 60  0.91771  0.00860  0.08362  0.33260  1.28  2.70
17 61  0.91634  0.01003  0.09840  0.33164  1.29  2.67
17 62  0.91294  0.01152  0.11170  0.32893  1.28  2.58
17 63  0.91002  0.01300  0.12332  0.32626  1.30  2.56
17 64  0.92819  0.01099  0.08174  0.34854  1.08  2.13
17 65  0.90455  0.01628  0.14437  0.31965  1.31  2.49
17 66  0.90175  0.01806  0.15383  0.31527  1.32  2.48
17 67  0.89991  0.01904  0.15826  0.31251  1.33  2.50
17 68  0.90140  0.01830  0.15389  0.31482  1.32  2.56
17 69  0.92041  0.01266  0.11844  0.33996  1.42  3.02
17 70  0.99327  0.00417  0.01083  0.41686  1.71  3.89
17 71  0.96350  0.00594  0.01751  0.38732  1.34  3.06
17 72  0.92284  0.00686  0.02621  0.36245  1.23  2.56
17 73  0.91387  0.00743  0.03180  0.35310  1.14  2.42
17 74  0.90464  0.00818  0.03962  0.34249  1.06  2.28
17 75  0.89601  0.00902  0.04859  0.33166  0.99  2.08
17 76  0.88927  0.00959  0.05501  0.32245  0.95  1.88
17 77  0.88704  0.00939  0.05536  0.31829  0.97  1.93
17 78  0.88915  0.00850  0.05395  0.31580  1.02  2.01
17 79  0.88798  0.00790  0.05165  0.31305  1.07  2.06
17 80  0.90395  0.00713  0.05101  0.32039  1.35  2.89
17 81  0.91314  0.00564  0.02864  0.33352  1.37  3.11
17 82  0.90979  0.00409  0.00031  0.33285  1.33  2.93
17 83  0.90856  0.00357 -0.01075  0.33235  1.35  2.92
17 84  0.90629  0.00298 -0.02585  0.33045  1.36  2.84
17 85  0.89999  0.00261 -0.03481  0.32435  1.34  2.55
17 86  0.89702  0.00216 -0.02642  0.30855  1.36  2.37
17 87  0.90351  0.00189 -0.03278  0.31763  1.38  2.63
17 88  0.90430  0.00152 -0.06691  0.32687  1.35  2.55
17 89  0.91514  0.00154 -0.07197  0.33359  1.41  2.55
17 90  0.90634  0.00168 -0.06707  0.32702  1.42  2.50
17 91  0.90984  0.00636  0.04141  0.32671  1.26  2.59
17 92  0.88141  0.00881  0.07255  0.30330  1.14  2.17
18 18  0.95370  0.00251 -0.03319  0.31107  2.46  4.42
18 19  0.92777  0.00366 -0.00143  0.29483  2.33  4.05
18 20  0.94946  0.00615  0.04801  0.29189  3.36  6.00
18 21  0.94717  0.00803  0.05833  0.29742  3.07  5.52
18 22  0.96122  0.00917  0.05508  0.32165  2.87  5.16
18 23  0.93745  0.01134  0.06605  0.31838  1.96  3.42
18 24  0.95249  0.01120  0.05508  0.34417  1.56  2.93
18 25  0.97298  0.01199  0.05476  0.36515  1.37  3.00
18 26  0.98048  0.01305  0.05634  0.37734  1.33  3.14
18 27  0.97330  0.01448  0.06128  0.37420  1.37  3.24
18 28  0.96562  0.01517  0.06262  0.36982  1.47  3.46
18 29  0.96319  0.01483  0.08031  0.35370  1.36  3.15
18 30  0.97133  0.01542  0.12273  0.33844  1.37  3.14
18 31  0.97664  0.00885  0.06730  0.35870  1.17  2.59
18 32  0.95028  0.00788  0.05127  0.33755  1.29  2.37
18 33  0.95991  0.00923  0.06117  0.32314  2.92  5.24
18 34  0.90220  0.01467  0.10857  0.26621  2.83  4.73
18 35  0.92450  0.00527  0.03410  0.31136  1.44  2.55
18 36  0.94816  0.00159 -0.05095  0.33544  1.38  2.56
18 37  0.92933  0.00208 -0.03128  0.31851  1.45  2.52
18 38  0.90809  0.00396  0.03228  0.28361  1.89  2.91
18 39  0.90025  0.00529  0.03754  0.28503  1.88  2.94
18 40  0.89993  0.00616  0.03787  0.29002  1.72  2.76
18 41  0.90604  0.00567  0.02209  0.30157  1.39  2.52
18 42  0.90139  0.00656  0.02810  0.30184  1.39  2.58
18 43  0.90229  0.00763  0.03669  0.30291  1.48  2.76
18 44  0.89771  0.00843  0.04326  0.29891  1.59  3.00
18 45  0.96931  0.00731  0.02126  0.34715  2.97  5.42
18 46  0.88166  0.00937  0.05312  0.28459  1.63  2.97
18 47  0.88217  0.00971  0.08209  0.26515  1.71  3.04
18 48  0.91013  0.00861  0.08996  0.27850  2.23  4.25
18 49  0.90160  0.00653  0.06501  0.28037  1.96  3.87
18 50  0.87493  0.00639  0.06229  0.25976  1.71  2.99
18 51  0.85074  0.00818  0.08479  0.23238  2.11  3.53
18 52  0.83919  0.00967  0.10289  0.21924  2.25  3.92
18 53  0.86141  0.00456  0.04700  0.25091  1.86  3.25
18 54  0.89369  0.00197 -0.00992  0.27846  2.16  4.04
18 55  0.92076  0.00183 -0.02528  0.30427  1.45  2.61
18 56  0.91001  0.00257 -0.00668  0.30291  1.32  2.29
18 57  0.88419  0.00295  0.00219  0.26945  1.71  3.20
18 58  0.94258  0.00247  0.01136  0.32779  1.38  3.01
18 59  0.95058  0.00294  0.02531  0.33812  1.39  3.14
18 60  0.95665  0.00337  0.03616  0.34643  1.39  3.13
18 61  0.96053  0.00380  0.04596  0.35202  1.40  3.14
18 62  0.96340  0.00423  0.05455  0.35639  1.42  3.15
18 63  0.96711  0.00468  0.06298  0.36075  1.43  3.15
18 64  0.96730  0.00695  0.08151  0.34779  1.31  2.99
18 65  0.96630  0.00616  0.08593  0.36239  1.52  3.24
18 66  0.96535  0.00650  0.09000  0.36223  1.50  3.16
18 67  0.96434  0.00652  0.08944  0.36193  1.47  3.03
18 68  0.96223  0.00590  0.07931  0.36082  1.38  2.85
18 69  0.95925  0.00405  0.04419  0.36053  1.12  2.48
18 70  0.97101  0.00230 -0.00511  0.37211  1.03  1.80
18 71  0.95649  0.00489  0.04306  0.33988  1.01  1.85
18 72  0.91808  0.00652  0.05281  0.32784  0.87  1.65
18 73  0.91932  0.00646  0.04802  0.33301  1.06  2.28
18 74  0.91288  0.00703  0.04932  0.33010  1.14  2.37
18 75  0.90913  0.00749  0.05164  0.32710  1.25  2.71
18 76  0.90626  0.00788  0.05421  0.32379  1.35  3.00
18 77  0.89800  0.00839  0.05989  0.31577  1.31  2.86
18 78  0.89660  0.00703  0.04691  0.31366  1.19  2.41
18 79  0.89469  0.00677  0.06782  0.29273  1.13  2.12
18 80  0.92231  0.00569  0.06643  0.30837  1.57  3.39
18 81  0.92368  0.00418  0.03972  0.31368  1.42  2.98
18 82  0.89889  0.00366  0.02664  0.29106  1.40  2.35
18 83  0.88922  0.00396  0.03388  0.28237  1.54  2.45
18 84  0.88392  0.00412  0.03995  0.27639  1.64  2.54
18 85  0.89748  0.00224 -0.00311  0.29282  1.42  2.42
18 86  0.92317  0.00091 -0.06574  0.31356  1.70  3.43
18 87  0.90828  0.00080 -0.07734  0.30148  1.56  2.68
18 88  0.90341  0.00091 -0.07773  0.30373  1.49  2.50
18 89  0.91939  0.00095 -0.08329  0.31542  1.64  2.96
18 90  0.91290  0.00104 -0.07922  0.31209  1.63  2.91
18 91  0.98001  0.00587  0.06804  0.34708  2.55  4.56
18 92  0.95231  0.00819  0.09859  0.32572  2.48  4.34
19 19  0.92093  0.00761  0.08027  0.28237  2.48  4.10
19 20  0.91434  0.03413  0.24323  0.23718  3.26  5.44
19 21  0.93165  0.01780  0.14159  0.28406  3.02  5.20
19 22  0.92727  0.01358  0.09246  0.30416  2.08  3.56
19 23  0.95490  0.01021  0.04646  0.34804  1.57  3.00
19 24  0.96399  0.01107  0.04039  0.36830  1.45  3.22
19 25  0.98373  0.01223  0.04017  0.39178  1.45  3.43
19 26  0.97629  0.01484  0.05270  0.38718  1.53  3.57
19 27  0.98713  0.01862  0.06993  0.38735  2.01  3.82
19 28  1.01052  0.01635  0.05882  0.40866  2.08  3.69
19 29  0.95644  0.01762  0.09283  0.35411  1.49  3.47
19 30  0.95275  0.03433  0.22022  0.29787  1.72  3.81
19 31  0.96081  0.01374  0.11582  0.34606  1.22  2.63
19 32  0.94323  0.01136  0.08780  0.33917  1.23  2.36
19 33  0.92108  0.01139  0.08054  0.32183  1.45  2.58
19 34  0.93754  0.00648  0.02709  0.34972  1.17  2.32
19 35  0.96325  0.00315 -0.03299  0.37787  1.24  2.86
19 36  0.94058  0.00205 -0.03146  0.32946  1.39  2.48
19 37  0.91859  0.00425  0.04315  0.30470  1.68  2.68
19 38  0.87605  0.02187  0.21576  0.23541  2.48  3.48
19 39  0.89276  0.00844  0.08778  0.27749  1.87  2.90
19 40  0.90339  0.00628  0.03864  0.29666  1.54  2.63
19 41  0.90390  0.00624  0.02325  0.30738  1.39  2.56
19 42  0.89799  0.00719  0.02718  0.30744  1.43  2.67
19 43  0.89589  0.00839  0.03446  0.30700  1.52  2.87
19 44  0.96942  0.00719  0.00722  0.35915  2.93  5.38
19 45  0.86894  0.01040  0.04863  0.28438  1.47  2.59
19 46  0.86762  0.01097  0.06536  0.27641  1.53  2.66
19 47  0.86700  0.01222  0.09702  0.26333  1.66  2.88
19 48  0.89749  0.01512  0.15387  0.26035  2.55  4.40
19 49  0.89406  0.00932  0.10035  0.27773  2.13  4.04
19 50  0.87441  0.00837  0.08644  0.27023  1.82  3.25
19 51  0.85392  0.00866  0.08716  0.25457  1.80  3.01
19 52  0.86306  0.00581  0.04908  0.27079  1.76  3.17
19 53  0.90071  0.00309 -0.00403  0.30564  2.18  4.15
19 54  0.88257  0.00202 -0.00743  0.27112  1.98  3.63
19 55  0.90037  0.00469  0.07448  0.28025  1.60  2.58
19 56  0.90857  0.00384  0.04124  0.29550  1.41  2.42
19 57  0.86979  0.00374  0.02434  0.25757  1.63  2.88
19 58  0.91734  0.00927  0.13744  0.30012  1.53  3.18
19 59  0.92263  0.01055  0.14511  0.30560  1.53  3.36
19 60  0.92518  0.01188  0.15288  0.30856  1.53  3.46
19 61  0.92624  0.01301  0.15785  0.31029  1.54  3.51
19 62  0.92764  0.01387  0.16065  0.31254  1.55  3.55
19 63  0.92789  0.01480  0.16418  0.31348  1.54  3.53
19 64  0.90694  0.02291  0.19091  0.27690  1.60  2.54
19 65  0.92877  0.01531  0.16292  0.31728  1.44  3.25
19 66  0.92977  0.01491  0.15859  0.32009  1.38  3.09
19 67  0.92849  0.01415  0.15223  0.32129  1.31  2.84
19 68  0.92775  0.01194  0.13497  0.32523  1.17  2.38
19 69  0.93293  0.00839  0.10235  0.33630  1.00  2.05
19 70  0.97637  0.00630  0.10565  0.36714  1.52  3.58
19 71  0.93291  0.00980  0.10445  0.32108  1.16  1.98
19 72  0.91764  0.00759  0.06624  0.32854  0.96  2.01
19 73  0.91411  0.00757  0.05502  0.33348  1.10  2.33
19 74  0.90938  0.00781  0.05044  0.33308  1.18  2.48
19 75  0.90479  0.00810  0.04831  0.33090  1.26  2.72
19 76  0.89796  0.00834  0.04734  0.32593  1.30  2.84
19 77  0.88337  0.00893  0.05284  0.31165  1.10  2.16
19 78  0.88721  0.00796  0.05483  0.30977  1.11  2.17
19 79  0.88535  0.00828  0.07710  0.29787  1.15  2.09
19 80  0.90881  0.00885  0.11300  0.29487  1.65  3.44
19 81  0.91151  0.00634  0.07828  0.30824  1.46  3.07
19 82  0.89690  0.00509  0.05589  0.30068  1.29  2.30
19 83  0.89291  0.00502  0.05240  0.30018  1.29  2.28
19 84  0.89811  0.00366  0.02352  0.30920  1.27  2.26
