# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d rms_err(%) max_err(%)
13 68  0.85047 -1.63873  9.03132 -0.94747  1.90  3.30
13 69  0.82529 -1.64137  9.06599 -0.95167  1.97  3.43
13 70  0.85286 -1.62556  8.60522 -0.97985  1.17  2.28
13 71  0.65710 -1.67989  9.23905 -0.98368  2.63  4.45
13 72  0.63087 -1.69002  9.45878 -0.98369  2.89  4.81
13 73  0.59345 -1.70037  9.54056 -0.99026  3.12  5.24
13 74  0.59499 -1.70216  9.57858 -0.99004  3.13  5.44
13 75  0.59006 -1.70461  9.61231 -0.98931  3.01  5.27
13 76  0.56094 -1.71118  9.66044 -0.99351  3.07  5.27
13 77  0.51938 -1.71971  9.70852 -1.00021  3.18  5.24
13 78  0.53223 -1.71156  9.64073 -0.99610  3.00  5.10
13 79  0.54530 -1.70008  9.54060 -0.98919  2.58  4.78
13 80  0.58905 -1.68138  9.38982 -0.97906  2.21  4.11
13 81  0.57506 -1.68571  9.46523 -0.98295  2.35  4.20
13 82  0.56755 -1.68781  9.48912 -0.98296  2.17  4.20
13 83  0.56523 -1.68926  9.49475 -0.98238  1.94  3.85
13 84  0.58481 -1.68214  9.47735 -0.98208  2.19  4.05
13 85  0.60719 -1.67099  9.43559 -0.98033  2.39  4.17
13 86  0.54617 -1.66242  9.19665 -0.99298  2.60  4.72
13 87  0.58256 -1.65104  9.05755 -0.99023  1.71  3.15
13 88  0.51368 -1.67710  9.30604 -1.00405  2.79  5.02
13 89  0.48632 -1.68594  9.27111 -1.01281  2.65  5.04
13 90  0.48986 -1.68835  9.37825 -1.00897  2.81  5.00
13 91  0.63733 -1.67136  9.22224 -0.98463  2.67  5.53
13 92  0.65069 -1.67161  9.30555 -0.97792  2.57  5.26
14 14  0.37148 -1.78259  9.26526 -1.04101  3.84  7.61
14 15  0.28197 -1.81718  9.41278 -1.06589  4.19  7.33
14 16  0.23676 -1.83901  9.56533 -1.07439  4.00  6.90
14 17  0.23547 -1.82951  9.54743 -1.07017  3.71  6.47
14 18  0.31402 -1.76664  9.06708 -1.02944  0.94  1.81
14 19  0.39710 -1.73749  9.00028 -1.02710  0.65  1.51
14 20  0.33695 -1.76584  9.07739 -1.04766  0.88  1.85
14 21  0.29739 -1.79650  9.51830 -1.05163  2.43  4.38
14 22  0.32670 -1.79177  9.57327 -1.04907  2.63  4.36
14 23  0.35881 -1.78614  9.60371 -1.04339  2.66  4.61
14 24  0.37815 -1.78495  9.64825 -1.04011  2.75  4.79
14 25  0.41424 -1.77851  9.64046 -1.03264  2.76  5.14
14 26  0.45364 -1.77122  9.63492 -1.02283  2.68  5.33
14 27  0.48693 -1.76449  9.62141 -1.01230  2.45  5.07
14 28  0.51551 -1.75601  9.58787 -1.00526  2.42  5.11
14 29  0.59433 -1.73021  9.42963 -0.98709  2.06  4.61
14 30  0.63924 -1.70788  9.19229 -0.98438  2.22  4.59
14 31  0.57439 -1.72181  9.08975 -1.01022  1.56  3.76
14 32  0.54614 -1.73111  9.21977 -1.01247  2.09  4.56
14 33  0.50349 -1.73990  9.47473 -1.01477  3.63  7.37
14 34  0.43406 -1.75426  9.56161 -1.02944  4.03  7.72
14 35  0.42444 -1.74561  9.48530 -1.02922  3.92  7.24
14 36  0.40916 -1.72416  9.26912 -1.01789  3.03  5.31
14 37  0.47776 -1.70746  9.26943 -1.00518  2.43  4.64
14 38  0.45031 -1.71907  9.32950 -1.01127  2.43  4.63
14 39  0.37113 -1.75215  9.51452 -1.03411  3.64  6.18
14 40  0.39426 -1.75008  9.53512 -1.02979  3.46  5.86
14 41  0.39793 -1.75298  9.56569 -1.02820  3.38  5.69
14 42  0.39468 -1.75778  9.61105 -1.02772  3.32  5.55
14 43  0.39059 -1.76242  9.64269 -1.02632  3.19  5.36
14 44  0.38431 -1.76625  9.67083 -1.02481  2.96  5.02
14 45  0.37907 -1.76765  9.68510 -1.02357  2.85  4.95
14 46  0.40954 -1.75360  9.60818 -1.01253  2.32  3.95
14 47  0.45653 -1.73253  9.48713 -0.99841  1.73  2.93
14 48  0.48183 -1.71757  9.42572 -0.99097  1.75  3.35
14 49  0.49732 -1.71567  9.45583 -0.98784  1.44  2.59
14 50  0.49733 -1.71778  9.50629 -0.98759  1.51  3.17
14 51  0.45995 -1.72516  9.58524 -0.99790  2.13  4.32
14 52  0.37613 -1.74322  9.27728 -1.03652  1.75  4.15
14 53  0.36462 -1.73722  9.11568 -1.04394  1.20  3.17
14 54  0.39300 -1.71326  9.38349 -1.01010  2.35  3.95
14 55  0.41996 -1.71114  9.36272 -1.01513  3.53  6.14
14 56  0.41422 -1.72205  9.46039 -1.02222  3.83  6.73
14 57  0.37204 -1.73376  9.46668 -1.01743  2.92  5.54
14 58  0.56868 -1.68046  9.27527 -0.98960  2.87  4.84
14 59  0.60577 -1.67539  9.26080 -0.98439  2.77  4.62
14 60  0.63220 -1.67233  9.25279 -0.98097  2.71  4.47
14 61  0.64761 -1.67101  9.25104 -0.97966  2.72  4.39
14 62  0.66164 -1.66998  9.24938 -0.97838  2.69  4.34
14 63  0.67451 -1.66892  9.24823 -0.97731  2.65  4.32
14 64  0.53814 -1.70750  9.34768 -1.01409  3.54  6.42
14 65  0.69401 -1.66746  9.24707 -0.97586  2.59  4.31
14 66  0.70209 -1.66688  9.24695 -0.97473  2.55  4.26
14 67  0.70926 -1.66626  9.24943 -0.97320  2.49  4.13
14 68  0.71494 -1.66543  9.25302 -0.97182  2.43  3.97
14 69  0.73133 -1.66148  9.24170 -0.96933  2.36  3.87
14 70  0.78660 -1.64631  9.10454 -0.96821  2.09  3.58
14 71  0.55901 -1.70584  9.42111 -1.00496  3.23  5.49
14 72  0.60525 -1.70075  9.57227 -0.99217  3.13  5.45
14 73  0.59809 -1.70392  9.60377 -0.99278  3.16  5.58
14 74  0.58546 -1.70810  9.63721 -0.99407  3.31  5.72
14 75  0.55922 -1.71464  9.68251 -0.99766  3.28  5.75
14 76  0.52621 -1.72212  9.72320 -1.00220  3.29  5.56
14 77  0.50800 -1.72468  9.73558 -1.00467  3.36  5.53
14 78  0.52026 -1.71606  9.65609 -0.99900  3.00  5.24
14 79  0.54098 -1.70393  9.56185 -0.99171  2.60  4.82
14 80  0.54101 -1.69630  9.46009 -0.99161  2.54  4.56
14 81  0.56188 -1.69297  9.52182 -0.98561  2.20  4.25
14 82  0.56882 -1.69208  9.54838 -0.98356  2.10  4.04
14 83  0.55668 -1.69307  9.59970 -0.98857  2.60  4.41
14 84  0.55494 -1.68993  9.59307 -0.99209  2.90  5.13
14 85  0.55533 -1.68178  9.46318 -0.99586  2.80  4.95
14 86  0.51343 -1.67562  9.34861 -1.00125  3.12  5.42
14 87  0.50454 -1.67449  9.39199 -0.99602  2.87  4.98
14 88  0.46442 -1.69361  9.46813 -1.01534  3.27  5.94
14 89  0.44238 -1.70142  9.38545 -1.02641  3.20  5.96
14 90  0.46880 -1.69710  9.48770 -1.01741  3.29  5.69
14 91  0.57374 -1.68897  9.35914 -0.99988  2.93  5.97
14 92  0.58432 -1.68951  9.43830 -0.99399  2.81  5.74
15 15  0.21401 -1.85140  9.20300 -1.09417  3.65  6.32
15 16  0.20340 -1.85392  9.30403 -1.09111  3.21  5.63
15 17  0.21066 -1.84198  9.31730 -1.08321  2.74  5.07
15 18  0.36099 -1.75998  9.20850 -0.99636  1.27  2.24
15 19  0.37405 -1.75607  9.14411 -1.02045  0.88  1.72
15 20  0.28883 -1.79015  9.05428 -1.06598  1.29  2.63
15 21  0.29632 -1.79823  9.38067 -1.06068  2.42  4.27
15 22  0.32354 -1.79470  9.42828 -1.05665  2.64  4.86
15 23  0.34266 -1.79373  9.47526 -1.05413  2.77  5.12
15 24  0.36905 -1.78993  9.50600 -1.04941  2.90  5.47
15 25  0.41745 -1.77954  9.46997 -1.03727  2.78  5.51
15 26  0.46207 -1.77032  9.45134 -1.02540  2.65  5.46
15 27  0.49437 -1.76348  9.43286 -1.01632  2.50  5.28
15 28  0.52930 -1.75339  9.39019 -1.00857  2.54  5.46
15 29  0.58265 -1.73489  9.28995 -0.99602  2.31  5.11
15 30  0.59445 -1.72249  9.17704 -0.99328  2.66  5.37
15 31  0.54812 -1.73282  9.08153 -1.01510  1.82  4.04
15 32  0.51400 -1.74059  9.37328 -1.01465  3.55  7.17
15 33  0.43978 -1.75748  9.47790 -1.03198  3.95  7.70
15 34  0.41224 -1.75823  9.47668 -1.03682  4.05  7.39
15 35  0.39945 -1.75222  9.42081 -1.03537  3.87  6.70
15 36  0.36187 -1.74425  9.22273 -1.02713  2.27  4.10
15 37  0.38854 -1.73804  9.26880 -1.02352  2.46  4.63
15 38  0.40820 -1.73419  9.32408 -1.02648  3.04  5.38
15 39  0.38733 -1.74729  9.41517 -1.03561  3.54  5.82
15 40  0.38451 -1.75349  9.44638 -1.03611  3.53  5.79
15 41  0.37885 -1.75918  9.49369 -1.03696  3.61  5.89
15 42  0.37264 -1.76503  9.55162 -1.03558  3.42  5.65
15 43  0.37760 -1.76676  9.56720 -1.03089  3.16  5.32
15 44  0.38177 -1.76669  9.57422 -1.02653  2.85  4.81
15 45  0.39099 -1.76318  9.56677 -1.02198  2.67  4.50
15 46  0.42037 -1.74990  9.49502 -1.01161  2.21  3.80
15 47  0.46090 -1.73222  9.40790 -0.99997  1.81  3.15
15 48  0.47082 -1.72362  9.36866 -0.99444  1.76  3.23
15 49  0.49164 -1.72012  9.39368 -0.99090  1.52  2.98
15 50  0.42523 -1.73538  9.31366 -1.01884  2.12  4.28
15 51  0.43046 -1.73324  9.54491 -1.00886  2.68  5.15
15 52  0.38694 -1.73904  9.38317 -1.02732  2.63  5.23
15 53  0.37963 -1.73403  9.35818 -1.02767  2.58  5.17
15 54  0.35410 -1.72925  9.36768 -1.02172  2.54  4.46
15 55  0.35815 -1.73488  9.36680 -1.03085  3.78  6.53
15 56  0.41855 -1.72299  9.39039 -1.02496  3.86  6.73
15 57  0.37549 -1.73247  9.39845 -1.01754  3.06  5.55
15 58  0.51030 -1.69744  9.29044 -1.00484  3.39  5.85
15 59  0.54260 -1.69255  9.27732 -0.99964  3.28  5.68
15 60  0.57397 -1.68793  9.26553 -0.99443  3.13  5.46
15 61  0.59643 -1.68497  9.25526 -0.99107  3.05  5.38
15 62  0.61250 -1.68304  9.24962 -0.98906  3.00  5.31
15 63  0.62925 -1.68091  9.24337 -0.98676  2.94  5.23
15 64  0.55933 -1.70729  9.28408 -1.00933  3.11  5.26
15 65  0.66573 -1.67632  9.23517 -0.97999  2.74  4.70
15 66  0.68528 -1.67378  9.22672 -0.97586  2.59  4.43
15 67  0.70426 -1.67109  9.21442 -0.97186  2.44  4.16
15 68  0.72479 -1.66780  9.19956 -0.96722  2.22  3.87
15 69  0.73321 -1.66492  9.18463 -0.96541  2.15  3.83
15 70  0.76494 -1.65501  9.06254 -0.96884  1.88  3.52
15 71  0.62408 -1.69395  9.25870 -0.99266  2.81  5.14
15 72  0.62663 -1.69806  9.47795 -0.98711  3.20  5.76
15 73  0.61126 -1.70287  9.50700 -0.99025  3.29  6.12
15 74  0.57880 -1.71074  9.55571 -0.99522  3.39  6.12
15 75  0.54956 -1.71749  9.59385 -0.99907  3.38  5.90
15 76  0.52168 -1.72338  9.61830 -1.00230  3.33  5.56
15 77  0.51720 -1.72226  9.60613 -1.00171  3.36  5.46
15 78  0.53689 -1.71140  9.52040 -0.99556  3.07  5.29
15 79  0.55858 -1.70024  9.44362 -0.98912  2.81  5.02
15 80  0.54035 -1.69895  9.35555 -0.99199  2.56  4.65
15 81  0.56930 -1.69372  9.36956 -0.98623  2.21  4.20
15 82  0.56219 -1.69325  9.40932 -0.99151  2.75  4.65
15 83  0.55129 -1.69412  9.44521 -0.99584  3.00  5.26
15 84  0.54043 -1.69140  9.40892 -0.99983  3.12  5.45
15 85  0.52920 -1.68730  9.34337 -1.00408  3.18  5.71
15 86  0.48563 -1.68602  9.31929 -1.00829  3.68  6.04
15 87  0.47884 -1.68470  9.29135 -1.00353  2.93  5.40
15 88  0.49141 -1.68863  9.41204 -1.01115  3.62  6.36
15 89  0.47119 -1.69456  9.30585 -1.02116  3.56  6.18
15 90  0.45773 -1.69945  9.35669 -1.02341  3.74  6.47
15 91  0.55191 -1.69482  9.26362 -1.00475  3.09  5.99
15 92  0.56808 -1.69441  9.36619 -0.99586  2.99  5.85
16 16  0.19553 -1.85614  9.29883 -1.09083  2.80  5.23
16 17  0.21110 -1.84222  9.34758 -1.07890  2.31  4.60
16 18  0.40223 -1.75364  9.27158 -0.97080  1.58  2.68
16 19  0.33791 -1.76338  9.04386 -1.04678  1.31  2.95
16 20  0.31770 -1.77741  9.23325 -1.05500  2.46  4.78
16 21  0.29098 -1.79872  9.37104 -1.06544  2.92  5.34
16 22  0.31942 -1.79580  9.43677 -1.05855  2.75  5.16
16 23  0.35647 -1.78884  9.47342 -1.05009  2.75  5.33
16 24  0.40007 -1.77964  9.48088 -1.04012  2.83  5.53
16 25  0.45218 -1.76911  9.42500 -1.02889  2.78  5.67
16 26  0.49549 -1.76099  9.40385 -1.01843  2.67  5.62
16 27  0.52646 -1.75498  9.38277 -1.01051  2.57  5.50
16 28  0.55472 -1.74744  9.34926 -1.00447  2.61  5.64
16 29  0.56906 -1.73892  9.27208 -1.00169  2.63  5.48
16 30  0.52286 -1.74029  8.95647 -1.02582  1.40  3.09
16 31  0.54896 -1.73282  9.30427 -1.00818  3.37  6.78
16 32  0.47049 -1.75053  9.42839 -1.02614  3.85  7.55
16 33  0.42815 -1.75666  9.46216 -1.03446  4.01  7.35
16 34  0.33085 -1.77771  8.91601 -1.08247  2.15  4.21
16 35  0.38277 -1.75671  9.46443 -1.03753  3.75  6.51
16 36  0.33635 -1.75884  9.20777 -1.02068  0.98  1.83
16 37  0.46177 -1.71583  9.26051 -1.01516  2.74  4.89
16 38  0.43999 -1.72346  9.31343 -1.02423  3.27  5.47
16 39  0.38601 -1.74593  9.41358 -1.03936  3.85  6.30
16 40  0.36605 -1.75772  9.44819 -1.04268  3.76  6.03
16 41  0.36261 -1.76258  9.48849 -1.04087  3.58  5.84
16 42  0.37434 -1.76228  9.52205 -1.03454  3.22  5.40
16 43  0.39085 -1.76061  9.53160 -1.02675  2.87  4.82
16 44  0.39473 -1.76038  9.54292 -1.02237  2.60  4.39
16 45  0.40769 -1.75590  9.53309 -1.01704  2.40  4.15
16 46  0.43597 -1.74386  9.47402 -1.00772  2.09  3.58
16 47  0.46396 -1.73140  9.42854 -0.99943  1.75  3.19
16 48  0.46836 -1.72627  9.41116 -0.99541  1.62  2.77
16 49  0.47771 -1.72245  9.45808 -0.99778  2.05  3.96
16 50  0.44926 -1.72906  9.51803 -1.00671  2.59  4.98
16 51  0.36997 -1.74492  9.16004 -1.04355  1.68  3.99
16 52  0.32919 -1.75354  9.05336 -1.05790  1.35  3.27
16 53  0.35841 -1.74042  9.43813 -1.03110  2.63  4.89
16 54  0.30604 -1.74713  9.42101 -1.03467  2.82  4.89
16 55  0.42369 -1.71478  9.35372 -1.01872  3.43  5.85
16 56  0.43946 -1.71663  9.40784 -1.02160  3.84  6.61
16 57  0.38503 -1.72776  9.40315 -1.01917  3.19  5.53
16 58  0.60771 -1.67870  9.24545 -0.98737  2.63  4.49
16 59  0.64790 -1.67359  9.23045 -0.98015  2.41  4.11
16 60  0.67520 -1.67075  9.22243 -0.97557  2.28  3.87
16 61  0.69507 -1.66896  9.21876 -0.97259  2.19  3.72
16 62  0.71452 -1.66712  9.21093 -0.96967  2.06  3.68
16 63  0.73181 -1.66559  9.20258 -0.96699  1.95  3.62
16 64  0.61538 -1.69676  9.26607 -0.99560  2.53  4.36
16 65  0.76711 -1.66205  9.17913 -0.96119  1.77  3.42
16 66  0.79038 -1.65928  9.15637 -0.95702  1.61  3.22
16 67  0.80421 -1.65769  9.14198 -0.95385  1.51  3.08
16 68  0.80279 -1.65808  9.14451 -0.95290  1.51  3.08
16 69  0.78675 -1.65923  9.15399 -0.95579  1.62  3.28
16 70  0.78076 -1.65525  9.08093 -0.96949  1.92  3.32
16 71  0.66630 -1.68546  9.20449 -0.98763  2.90  5.72
16 72  0.62814 -1.69712  9.44034 -0.98930  3.47  6.32
16 73  0.59921 -1.70432  9.49519 -0.99320  3.40  6.22
16 74  0.57517 -1.71008  9.54072 -0.99531  3.33  5.93
16 75  0.55480 -1.71479  9.57316 -0.99633  3.31  5.51
16 76  0.53011 -1.71975  9.58667 -0.99916  3.23  5.27
16 77  0.53266 -1.71704  9.56165 -0.99728  2.99  5.16
16 78  0.54512 -1.70792  9.49349 -0.99353  2.97  5.11
16 79  0.55667 -1.70019  9.44523 -0.98939  2.80  4.90
16 80  0.54030 -1.70036  9.37319 -0.99245  2.47  4.47
16 81  0.58100 -1.69046  9.37546 -0.98803  2.58  4.35
16 82  0.55212 -1.69392  9.40980 -0.99768  3.08  5.36
16 83  0.54755 -1.69198  9.40832 -0.99898  3.07  5.29
16 84  0.52045 -1.69367  9.38406 -1.00655  3.24  5.66
16 85  0.49886 -1.69375  9.38521 -1.01055  3.39  5.91
16 86  0.43201 -1.70094  9.35062 -1.02206  3.98  6.47
16 87  0.50147 -1.67937  9.29973 -1.00631  3.48  5.79
16 88  0.52045 -1.68045  9.38236 -1.00894  3.59  6.27
16 89  0.48256 -1.69056  9.31105 -1.02179  3.67  6.36
16 90  0.44863 -1.70033  9.34400 -1.02838  3.82  6.68
16 91  0.53778 -1.69829  9.30045 -1.00632  3.03  5.59
16 92  0.57254 -1.69446  9.45685 -0.99015  2.91  5.18
17 17  0.21772 -1.83596  9.29632 -1.07507  1.84  3.67
17 18  0.28449 -1.76540  8.82900 -1.04515  0.84  1.66
17 19  0.34056 -1.75347  9.12265 -1.04971  2.57  4.99
17 20  0.31320 -1.77234  9.22709 -1.05635  2.63  4.80
17 21  0.31898 -1.78140  9.32009 -1.05618  2.68  4.80
17 22  0.36618 -1.77280  9.33542 -1.04647  2.60  4.93
17 23  0.41180 -1.76499  9.33992 -1.03758  2.61  5.13
17 24  0.44868 -1.75961  9.34499 -1.03041  2.67  5.28
17 25  0.49650 -1.75185  9.27665 -1.02290  2.71  5.52
17 26  0.55855 -1.74127  9.29172 -1.00632  2.58  5.58
17 27  0.58504 -1.73768  9.27814 -0.99978  2.50  5.46
17 28  0.59333 -1.73608  9.28240 -0.99654  2.46  5.39
17 29  0.57572 -1.73625  9.27220 -1.00001  2.75  5.65
17 30  0.59253 -1.72094  9.16316 -0.99801  2.99  6.09
17 31  0.53623 -1.73050  9.26025 -1.01357  3.51  6.99
17 32  0.48296 -1.73862  9.32567 -1.02462  3.73  7.14
17 33  0.43296 -1.74813  9.39649 -1.03278  3.76  6.62
17 34  0.39744 -1.75473  9.44184 -1.03749  3.67  6.36
17 35  0.37242 -1.75714  9.45321 -1.03863  3.54  6.06
17 36  0.41103 -1.71660  9.15035 -1.02299  3.34  5.25
17 37  0.50271 -1.69827  9.20201 -1.01727  3.28  5.65
17 38  0.42693 -1.72096  9.28417 -1.03071  3.59  6.04
17 39  0.39335 -1.73805  9.36422 -1.03740  3.74  6.28
17 40  0.38638 -1.74548  9.40033 -1.03542  3.44  5.77
17 41  0.39098 -1.74766  9.42644 -1.03114  3.17  5.42
17 42  0.40407 -1.74727  9.44831 -1.02519  2.81  4.87
17 43  0.42503 -1.74471  9.43615 -1.01740  2.43  4.13
17 44  0.42878 -1.74457  9.44203 -1.01354  2.18  3.78
17 45  0.43101 -1.74386  9.44878 -1.01051  2.12  3.52
17 46  0.44903 -1.73597  9.42482 -1.00431  1.84  3.20
17 47  0.45969 -1.73042  9.43186 -1.00137  1.79  3.22
17 48  0.40463 -1.73545  8.96991 -1.03723  0.65  1.63
17 49  0.41341 -1.73198  9.04133 -1.03647  1.15  3.00
17 50  0.38561 -1.73694  9.00609 -1.04587  1.16  2.99
17 51  0.38187 -1.73627  9.36309 -1.02953  2.46  4.74
17 52  0.36718 -1.73838  9.43811 -1.02951  2.54  4.55
17 53  0.34937 -1.74099  9.50131 -1.03009  2.62  4.53
17 54  0.37930 -1.71515  9.40830 -1.01552  2.53  4.10
17 55  0.50768 -1.68828  9.24579 -1.00641  3.21  5.49
17 56  0.48242 -1.70061  9.33664 -1.01395  3.57  6.14
17 57  0.40410 -1.71662  9.40758 -1.01413  3.08  5.28
17 58  0.68387 -1.66099  9.16155 -0.97564  2.38  4.18
17 59  0.74024 -1.65412  9.11739 -0.96613  2.10  3.82
17 60  0.78719 -1.64882  9.07574 -0.95905  1.91  3.53
17 61  0.82479 -1.64498  9.05084 -0.95328  1.74  3.23
17 62  0.85463 -1.64223  9.03878 -0.94864  1.60  2.93
17 63  0.88167 -1.63980  9.02638 -0.94441  1.49  2.67
17 64  0.71354 -1.67502  9.13034 -0.97638  1.95  3.46
17 65  0.92670 -1.63621  8.99840 -0.93710  1.29  2.20
17 66  0.94440 -1.63497  8.98436 -0.93366  1.22  2.09
17 67  0.94813 -1.63519  8.98477 -0.93237  1.21  2.06
17 68  0.93748 -1.63661  8.99824 -0.93372  1.28  2.12
17 69  0.89898 -1.63988  9.02213 -0.94318  1.70  3.15
17 70  0.80472 -1.64769  8.90639 -0.98171  2.46  5.04
17 71  0.67151 -1.68018  9.13731 -0.98761  3.02  5.76
17 72  0.64253 -1.68998  9.40068 -0.98466  3.25  5.91
17 73  0.61821 -1.69569  9.43784 -0.98707  3.16  5.62
17 74  0.59782 -1.70055  9.46501 -0.98854  3.03  5.24
17 75  0.58164 -1.70430  9.47920 -0.98941  2.86  4.79
17 76  0.56532 -1.70738  9.48593 -0.99062  2.74  4.79
17 77  0.55608 -1.70758  9.48810 -0.99087  2.76  4.84
17 78  0.55682 -1.70180  9.44554 -0.99007  2.80  4.84
17 79  0.55936 -1.69780  9.43429 -0.98916  2.78  4.74
17 80  0.57385 -1.68903  9.30791 -0.98972  2.54  4.41
17 81  0.59224 -1.68374  9.28686 -0.99108  2.66  4.69
17 82  0.54597 -1.68909  9.33961 -1.00049  3.07  5.30
17 83  0.52811 -1.69074  9.35011 -1.00501  3.16  5.49
17 84  0.50067 -1.69407  9.36784 -1.01083  3.36  5.87
17 85  0.47664 -1.69654  9.39158 -1.01501  3.51  6.19
17 86  0.48679 -1.68073  9.27730 -1.01029  3.63  5.99
17 87  0.58710 -1.65759  9.20549 -0.99727  3.32  5.62
17 88  0.54094 -1.67102  9.29921 -1.00851  3.59  6.34
17 89  0.49145 -1.68356  9.23989 -1.02149  3.55  6.30
17 90  0.45443 -1.69371  9.30011 -1.02647  3.63  6.44
17 91  0.57607 -1.68671  9.26099 -0.99397  2.49  4.26
17 92  0.60930 -1.68338  9.38447 -0.97969  2.33  4.13
18 18  0.30147 -1.73413  8.75383 -1.05137  2.09  3.27
18 19  0.30354 -1.73888  8.90328 -1.04393  2.01  3.46
18 20  0.28599 -1.74686  8.65826 -1.04906  0.58  1.06
18 21  0.31470 -1.74793  8.75914 -1.04057  0.74  1.38
18 22  0.33783 -1.75266  8.80369 -1.04215  0.89  1.63
18 23  0.39623 -1.74564  9.02190 -1.02514  1.51  2.59
18 24  0.43346 -1.74289  9.07008 -1.02191  2.09  3.48
18 25  0.47575 -1.73754  9.03351 -1.01538  2.40  4.19
18 26  0.51353 -1.73435  9.05059 -1.00860  2.57  4.69
18 27  0.52929 -1.73551  9.10058 -1.00376  2.56  4.79
18 28  0.53421 -1.73710  9.14771 -1.00129  2.53  4.86
18 29  0.54759 -1.72167  9.02940 -0.99673  2.33  4.21
18 30  0.63604 -1.68249  8.77072 -0.97941  2.20  3.83
18 31  0.57442 -1.69145  8.87353 -0.99597  2.82  4.55
18 32  0.45358 -1.71785  8.99460 -1.01823  2.68  4.52
18 33  0.34351 -1.74836  8.81024 -1.04271  0.81  1.51
18 34  0.36878 -1.74321  9.02732 -1.01755  0.82  1.46
18 35  0.41563 -1.71195  9.04397 -1.02167  2.71  4.91
18 36  0.49551 -1.67428  8.93206 -1.01739  3.53  5.97
18 37  0.42349 -1.69347  9.00860 -1.02743  3.40  5.83
18 38  0.35783 -1.71013  8.96363 -1.03027  2.52  4.75
18 39  0.34989 -1.72689  9.07751 -1.03057  2.23  4.05
18 40  0.35684 -1.73440  9.14081 -1.02864  2.35  4.04
18 41  0.37256 -1.73406  9.21476 -1.02437  2.80  4.98
18 42  0.38293 -1.73735  9.28553 -1.02066  2.67  4.74
18 43  0.39849 -1.73776  9.29997 -1.01624  2.53  4.15
18 44  0.40194 -1.73942  9.32191 -1.01439  2.34  3.85
18 45  0.32398 -1.76320  8.86012 -1.05746  0.77  1.43
18 46  0.39859 -1.74131  9.38562 -1.01134  2.12  3.56
18 47  0.40495 -1.72330  9.23065 -1.00370  2.01  3.41
18 48  0.44308 -1.70107  8.99994 -1.00320  1.62  2.85
18 49  0.43861 -1.70013  9.10564 -1.00333  2.08  3.51
18 50  0.38078 -1.71454  9.23487 -1.00972  2.26  4.15
18 51  0.33292 -1.72980  9.26932 -1.01375  1.55  2.82
18 52  0.33095 -1.73028  9.29920 -1.01072  1.28  2.61
18 53  0.36601 -1.70798  9.29482 -1.01308  2.36  4.32
18 54  0.44123 -1.67420  9.08923 -1.01182  2.36  4.15
18 55  0.49784 -1.66699  9.00580 -1.00503  3.35  5.71
18 56  0.45054 -1.68614  9.10898 -1.01450  3.39  5.83
18 57  0.39213 -1.69980  9.21905 -1.01069  2.92  4.90
18 58  0.65833 -1.63852  8.88018 -0.97979  3.12  5.54
18 59  0.71445 -1.63311  8.84936 -0.97119  3.04  5.59
18 60  0.76193 -1.62883  8.82380 -0.96391  3.01  5.64
18 61  0.79409 -1.62637  8.80572 -0.95924  2.96  5.60
18 62  0.81926 -1.62476  8.79228 -0.95563  2.91  5.55
18 63  0.84259 -1.62323  8.77052 -0.95257  2.86  5.48
18 64  0.67070 -1.65441  8.79713 -0.97862  2.76  4.71
18 65  0.88697 -1.62094  8.76112 -0.94480  2.71  5.23
18 66  0.89405 -1.62088  8.76539 -0.94306  2.73  5.26
18 67  0.89068 -1.62165  8.77624 -0.94314  2.78  5.35
18 68  0.86166 -1.62477  8.80854 -0.94778  2.91  5.52
18 69  0.78924 -1.63176  8.87067 -0.96206  3.31  5.96
18 70  0.69732 -1.64074  8.83836 -0.99015  3.50  5.84
18 71  0.54854 -1.67488  8.87489 -1.00195  3.19  5.39
18 72  0.53646 -1.69110  9.19772 -0.99957  3.25  5.58
18 73  0.58431 -1.68434  9.24911 -0.98695  3.42  5.43
18 74  0.57156 -1.69109  9.31341 -0.98779  3.35  5.41
18 75  0.56390 -1.69492  9.34271 -0.98802  3.03  5.33
18 76  0.55473 -1.69804  9.35548 -0.98908  2.89  5.16
18 77  0.54867 -1.69965  9.38243 -0.98879  2.80  4.85
18 78  0.52109 -1.70145  9.38991 -0.99376  3.03  5.10
18 79  0.50424 -1.68925  9.23450 -0.99306  2.99  5.12
18 80  0.55595 -1.67013  9.02421 -0.99025  2.55  4.37
18 81  0.55739 -1.66709  9.04136 -0.99196  2.89  4.85
18 82  0.42898 -1.69222  9.13081 -1.01507  3.06  5.61
18 83  0.40067 -1.69982  9.16177 -1.01944  2.90  5.41
18 84  0.38962 -1.70170  9.16909 -1.02067  2.80  5.28
18 85  0.46425 -1.67465  9.13704 -1.01123  3.36  5.83
18 86  0.58513 -1.63947  8.94363 -0.99996  3.12  5.56
18 87  0.54653 -1.64437  9.02612 -1.00363  3.59  6.22
18 88  0.50836 -1.65781  9.11828 -1.01061  3.77  6.49
18 89  0.47572 -1.66870  9.04159 -1.02138  3.54  6.07
18 90  0.45126 -1.67635  9.09732 -1.02465  3.59  6.15
18 91  0.54350 -1.67311  8.64833 -1.01616  0.96  1.95
18 92  0.57255 -1.66993  8.77435 -1.00263  1.00  1.93
