# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
48 80  0.19623  38.05227  0.60347  9.28888  0.20022  3.33526  2.75400  0.00839
48 81  0.18577  39.61343  0.60431  9.54339  0.20985  3.37300  2.51100  0.00646
48 82  0.17914  40.94410  0.60841  9.67727  0.21260  3.33856  2.42000  0.00904
48 83  0.15398  45.51496  0.61791 10.21322  0.22822  3.40663  2.33400  0.01001
48 84  0.13965  49.11905  0.62287 10.54994  0.23754  3.44282  2.29200  0.01253
48 85  0.15662  45.58723  0.61695 10.22013  0.22633  3.38040  2.33900  0.01240
48 86  0.31889  25.77254  0.51044  8.03736  0.17060  3.09948  3.52200  0.02425
48 87  0.70200  13.42413  0.28568  3.86260  0.01230  1.80526  3.67600  0.02506
48 88  0.30231  27.28245  0.52319  8.24357  0.17444  3.09179  3.04100  0.02203
48 89  0.24169  30.33723  0.56633  8.99655  0.19185  3.17876  2.67600  0.01808
48 90  0.23927  30.72275  0.56824  9.05855  0.19239  3.17643  2.56300  0.01718
48 91  0.68098  13.80828  0.31557  4.06347  0.00781  0.54784  2.64100  0.02217
48 92  0.66405  14.37254  0.32977  4.20801  0.00761  1.11745  2.65000  0.02351
49 49  0.13158  38.95906  0.57624 11.08656  0.29231  3.41706  2.25100  0.00682
49 50  0.08956  51.74080  0.60141 12.00713  0.30903  3.49140  2.16000  0.00864
49 51  0.05532  74.23975  0.61204 13.11076  0.33246  3.56827  2.10300  0.01376
49 52  0.06931  63.27795  0.61061 12.68383  0.31974  3.51362  2.05900  0.01151
49 53  0.07599  59.57536  0.60787 12.54581  0.31525  3.51294  2.12600  0.01159
49 54  0.63874  14.76053  0.32894  3.97157  0.03256  2.11805  3.05500  0.01630
49 55  0.60834  14.95769  0.35645  4.33086  0.03551  2.09234  2.77700  0.01639
49 56  0.59714  15.10036  0.36311  4.52334  0.04056  2.04620  2.43500  0.01735
49 57  0.57278  16.14701  0.32764  4.82305  0.10009  2.57420  2.34500  0.01424
49 58  0.58831  15.20052  0.37335  4.69327  0.03849  2.09458  3.03000  0.01675
49 59  0.57177  15.53598  0.38008  4.90284  0.04822  2.25981  3.00100  0.01647
49 60  0.54916  16.03291  0.39071  5.16423  0.06013  2.42087  2.97800  0.01616
49 61  0.51963  16.75085  0.40672  5.47960  0.07358  2.57123  2.95800  0.01576
49 62  0.48358  17.76731  0.42928  5.83319  0.08703  2.70236  2.94000  0.01522
49 63  0.44617  19.00868  0.45498  6.17978  0.09871  2.80876  2.92400  0.01458
49 64  0.32106  23.81768  0.52132  7.53313  0.15753  3.21722  2.59700  0.01353
49 65  0.38949  21.47267  0.49666  6.68134  0.11366  2.95265  2.89600  0.01252
49 66  0.36471  22.81612  0.51317  6.91882  0.12190  3.02747  2.88400  0.01156
49 67  0.35316  23.53917  0.51992  7.04048  0.12670  3.07768  2.87400  0.01136
49 68  0.33370  24.79058  0.52937  7.26833  0.13669  3.15118  2.86600  0.01057
49 69  0.30496  26.85707  0.54380  7.61646  0.15099  3.23457  2.85900  0.00908
49 70  0.54136  16.02371  0.40579  5.35726  0.05277  2.54268  3.13200  0.01696
49 71  0.26033  29.88615  0.56841  8.07691  0.17111  3.32796  2.33200  0.00762
49 72  0.26427  30.65062  0.55249  8.25519  0.18307  3.41816  2.19400  0.00660
49 73  0.25394  31.80090  0.56057  8.39143  0.18535  3.42239  2.11700  0.00599
49 74  0.24979  32.37953  0.56669  8.43259  0.18348  3.39763  2.05900  0.00589
49 75  0.24276  33.27261  0.57266  8.53347  0.18458  3.38828  2.01300  0.00692
49 76  0.23246  34.62781  0.58189  8.67110  0.18567  3.37012  1.98600  0.00502
49 77  0.24090  33.96448  0.59313  8.43965  0.16652  3.18841  1.97800  0.00507
49 78  0.22286  36.57914  0.60260  8.72280  0.17504  3.20190  2.04400  0.00529
49 79  0.19577  40.61803  0.61098  9.22832  0.19348  3.29525  2.23900  0.00597
49 80  0.18236  40.21485  0.61166  9.55319  0.20593  3.37255  2.48300  0.00735
49 81  0.19558  38.19903  0.60458  9.38134  0.19998  3.31957  2.32800  0.00586
49 82  0.15359  45.55886  0.62031 10.21697  0.22611  3.42915  2.25100  0.01026
49 83  0.13794  49.73624  0.62444 10.58514  0.23753  3.48188  2.19100  0.01301
49 84  0.15413  45.95108  0.61968 10.26515  0.22609  3.40194  2.15200  0.01086
49 85  0.15021  46.54926  0.61790 10.41215  0.23135  3.43642  2.22700  0.01099
49 86  0.27225  29.40048  0.54931  8.55105  0.17834  3.13026  3.10300  0.02076
49 87  0.28471  28.45407  0.53222  8.51052  0.18279  3.15107  3.16400  0.02414
49 88  0.23554  33.66678  0.57425  9.05132  0.19001  3.17054  2.51600  0.01961
49 89  0.22835  32.25458  0.58072  9.12919  0.19075  3.17315  2.42300  0.01723
49 90  0.22880  32.15671  0.57853  9.18211  0.19248  3.18033  2.34200  0.01633
49 91  0.67184  14.05363  0.32376  4.15079  0.18199  0.09569  2.31200  0.02194
49 92  0.65314  14.67457  0.34010  4.30406  0.01384  0.65827  2.30100  0.02309
50 50  0.07037  59.03284  0.60701 12.58470  0.32240  3.55709  2.06200  0.01183
50 51  0.07254  60.13942  0.60820 12.59131  0.31903  3.51349  1.99800  0.01090
50 52  0.07088  62.06305  0.60847 12.71043  0.31986  3.52949  1.97600  0.01044
50 53  0.08643  54.15958  0.60345 12.33128  0.30930  3.48226  2.13000  0.01271
50 54  0.61872  15.30370  0.32570  4.24706  0.05600  2.29938  2.97114  0.01663
50 55  0.56462  15.95755  0.35721  4.94038  0.07858  2.45357  2.58300  0.01640
50 56  0.53222  16.60799  0.37860  5.35494  0.08997  2.47382  2.29200  0.01599
50 57  0.57042  16.33358  0.35253  4.73186  0.07832  2.31940  2.21100  0.01411
50 58  0.53396  16.49035  0.39155  5.33836  0.07454  2.45520  2.76500  0.01550
50 59  0.51163  17.04393  0.40495  5.58668  0.08343  2.55356  2.75100  0.01519
50 60  0.48388  17.81213  0.42317  5.87214  0.09291  2.65121  2.73800  0.01484
50 61  0.44123  19.19538  0.45165  6.28727  0.10701  2.77795  2.72500  0.01407
50 62  0.40956  20.45007  0.47590  6.57188  0.11440  2.85245  2.71300  0.01327
50 63  0.38496  21.60752  0.49527  6.78860  0.11961  2.91139  2.70200  0.01236
50 64  0.28530  26.48358  0.55558  7.85227  0.15923  3.17402  2.36100  0.01189
50 65  0.35353  23.41210  0.52008  7.06977  0.12620  3.00399  2.68000  0.01079
50 66  0.34551  23.96321  0.52580  7.14768  0.12849  3.04312  2.67000  0.01072
50 67  0.33657  24.59415  0.53063  7.24790  0.13259  3.09040  2.66100  0.01075
50 68  0.32368  25.52231  0.53657  7.40476  0.13952  3.14752  2.65200  0.01040
50 69  0.31790  25.98027  0.53838  7.49098  0.14349  3.17599  2.64400  0.01085
50 70  0.43880  19.05255  0.45512  6.42086  0.10581  2.98541  2.76900  0.01425
50 71  0.25275  30.68088  0.57537  8.19123  0.17181  3.30891  2.16200  0.00795
50 72  0.27235  30.08407  0.55757  8.10233  0.17010  3.31585  2.05300  0.00694
50 73  0.26185  31.12346  0.55963  8.28863  0.17830  3.37908  1.98800  0.00740
50 74  0.24612  32.75212  0.56363  8.56342  0.18981  3.45302  1.94900  0.00624
50 75  0.24226  33.35889  0.57256  8.58218  0.18493  3.39629  1.92500  0.00584
50 76  0.24670  33.16189  0.58453  8.42107  0.16902  3.24176  1.90800  0.00514
50 77  0.24704  33.34227  0.59592  8.34955  0.15798  3.09673  1.93100  0.00538
50 78  0.22051  36.87390  0.60352  8.80690  0.17654  3.20353  2.02700  0.00505
50 79  0.19321  40.97796  0.61074  9.33416  0.19628  3.31320  2.17300  0.00605
50 80  0.19415  38.41216  0.60839  9.38304  0.19764  3.31513  2.38000  0.00584
50 81  0.16622  42.95160  0.61578  9.97535  0.21800  3.42114  2.23900  0.00798
50 82  0.13999  48.98700  0.62439 10.54916  0.23548  3.49196  2.15100  0.01265
50 83  0.15469  45.66216  0.62308 10.24215  0.22219  3.39951  2.08500  0.00994
50 84  0.15032  46.62989  0.62262 10.38234  0.22661  3.42502  2.06600  0.01041
50 85  0.15826  45.21960  0.61880 10.25121  0.22245  3.38965  2.22500  0.01105
50 86  0.65494  14.31880  0.29390  4.56255  0.05147  2.34223  3.07089  0.02376
50 87  0.28658  28.17224  0.53251  8.51441  0.18059  3.13893  2.98600  0.02294
50 88  0.23508  33.51514  0.57554  9.09531  0.18920  3.15854  2.39400  0.01877
50 89  0.21966  33.42568  0.58785  9.25799  0.19228  3.17731  2.29400  0.01698
50 90  0.21536  34.09506  0.58716  9.38366  0.19708  3.21418  2.22000  0.01782
50 91  0.64425  14.64507  0.34287  4.43844  0.01767  1.07444  2.17500  0.02146
50 92  0.61828  15.47652  0.36176  4.67501  0.02290  1.48695  2.17200  0.02233
51 51  0.04815  76.95339  0.61348 13.47519  0.33759  3.56903  1.94900  0.01419
51 52  0.05219  76.82474  0.61248 13.39791  0.33430  3.56729  2.01800  0.01440
51 53  0.07399  59.80917  0.60626 12.77127  0.31875  3.50153  2.14600  0.01661
51 54  0.56252  16.61133  0.27335  5.41520  0.16435  2.88278  3.05270  0.02593
51 55  0.52820  16.90000  0.33762  5.59061  0.13453  2.76986  2.48300  0.01856
51 56  0.59796  15.29737  0.37298  4.43903  0.03135  1.60029  2.19400  0.01567
51 57  0.60825  15.65976  0.38142  4.00436  0.02610  0.53220  2.15500  0.01343
51 58  0.49660  17.42678  0.39271  5.90015  0.11063  2.68967  2.61100  0.01632
51 59  0.45849  18.52506  0.41883  6.29499  0.12257  2.79073  2.60200  0.01588
51 60  0.41680  19.98124  0.45045  6.68985  0.13258  2.87704  2.59200  0.01536
51 61  0.38004  21.58674  0.48039  7.01765  0.13939  2.94211  2.58300  0.01437
51 62  0.35351  22.99080  0.50233  7.25487  0.14395  2.99443  2.57400  0.01323
51 63  0.33301  24.28733  0.51978  7.43233  0.14699  3.03822  2.56400  0.01213
51 64  0.22710  31.68817  0.58744  8.62613  0.18533  3.29363  2.21100  0.00863
51 65  0.31581  25.70673  0.53689  7.55599  0.14707  3.08972  2.54600  0.01074
51 66  0.31386  26.00304  0.54007  7.55542  0.14585  3.10648  2.53700  0.01065
51 67  0.30347  26.88968  0.54548  7.67623  0.15078  3.16066  2.52700  0.01051
51 68  0.29550  27.64730  0.54829  7.78165  0.15591  3.21097  2.51900  0.01091
51 69  0.27983  29.05973  0.55396  8.00208  0.16584  3.28092  2.51000  0.01032
51 70  0.30158  25.70058  0.52886  7.95129  0.16903  3.33311  2.58800  0.01183
51 71  0.21742  34.46667  0.57533  8.87811  0.20647  3.51462  2.05500  0.00586
51 72  0.23093  34.08841  0.55587  8.92266  0.21229  3.57854  1.98300  0.00526
51 73  0.23265  34.14040  0.56032  8.85709  0.20616  3.54347  1.94200  0.00595
51 74  0.22877  34.78292  0.56866  8.87898  0.20182  3.49895  1.90900  0.00625
51 75  0.23960  33.84758  0.58094  8.58829  0.17948  3.30246  1.90400  0.00665
51 76  0.22451  35.76684  0.59177  8.82118  0.18403  3.28638  1.91800  0.00447
51 77  0.21814  36.66896  0.59845  8.92374  0.18400  3.24504  1.94400  0.00475
51 78  0.19987  39.86307  0.60419  9.25808  0.19633  3.30264  2.03700  0.00541
51 79  0.17986  43.34005  0.60853  9.68725  0.21174  3.37949  2.14400  0.00677
51 80  0.16091  44.16734  0.61485 10.11584  0.22430  3.43003  2.31800  0.00889
51 81  0.13761  49.28594  0.62051 10.68519  0.24170  3.52306  2.18600  0.01183
51 82  0.14197  48.44490  0.62011 10.60262  0.23778  3.46144  2.08900  0.01250
51 83  0.13781  49.51225  0.61978 10.76051  0.24193  3.48306  2.03500  0.01260
51 84  0.13895  49.31337  0.61871 10.77402  0.24173  3.47538  2.10900  0.01386
51 85  0.15998  44.32205  0.60934 10.38819  0.23010  3.40155  2.24000  0.01618
51 86  0.52557  17.24460  0.34719  6.16088  0.12742  2.84015  3.08696  0.02831
51 87  0.24311  32.16027  0.55252  9.21491  0.20394  3.23879  2.86400  0.02062
51 88  0.18732  39.24187  0.58891 10.05858  0.22289  3.35273  2.31200  0.01826
51 89  0.17583  38.54073  0.59914 10.13440  0.22398  3.37263  2.24300  0.01679
51 90  0.19778  35.90319  0.58528  9.82014  0.21591  3.33202  2.19400  0.01809
51 91  0.14907  45.19759  0.60327 10.75258  0.24663  3.62754  2.13700  0.01419
51 92  0.17712  42.15360  0.58002 10.45633  0.24197  3.62301  2.13300  0.01493
52 52  0.05578  69.25636  0.61125 13.32497  0.33175  3.55930  2.06900  0.01535
52 53  0.08922  51.57412  0.59776 12.45411  0.31200  3.46729  2.16900  0.01985
52 54  0.42993  19.51738  0.32693  7.84381  0.24321  3.15103  3.19800  0.03524
52 55  0.61716  15.09456  0.37131  4.09586  0.01929  0.75018  2.42000  0.01523
52 56  0.61894  14.96066  0.37173  4.13853  0.21199  0.12967  2.21000  0.01555
52 57  0.65602  14.35519  0.34138  3.64777  0.00000  1.00000  2.16400  0.02508
52 58  0.61492  14.86291  0.36868  4.37576  0.02007  1.10659  2.48700  0.01670
52 59  0.59873  15.17307  0.37717  4.57917  0.02592  1.50470  2.48100  0.01697
52 60  0.57645  15.63384  0.38774  4.84625  0.03676  1.86117  2.47500  0.01707
52 61  0.54700  16.28839  0.40042  5.19201  0.05302  2.18461  2.46800  0.01697
52 62  0.50987  17.22463  0.41840  5.60264  0.07189  2.44237  2.46100  0.01679
52 63  0.45592  18.86072  0.44863  6.15759  0.09537  2.68295  2.45300  0.01638
52 64  0.18344  37.30460  0.59554  9.43959  0.22006  3.52275  2.17800  0.00607
52 65  0.34039  24.16867  0.51924  7.33573  0.13994  3.05386  2.43600  0.01342
52 66  0.32282  25.38714  0.53023  7.52277  0.14648  3.12000  2.42800  0.01259
52 67  0.30472  26.79061  0.53964  7.73416  0.15513  3.19711  2.41900  0.01136
52 68  0.28606  28.37591  0.54716  7.98337  0.16620  3.28246  2.41300  0.01012
52 69  0.26745  30.15253  0.55790  8.22274  0.17410  3.32424  2.42300  0.00829
52 70  0.32820  24.07917  0.51570  7.67220  0.15555  3.23819  2.46200  0.01307
52 71  0.23427  32.47564  0.56132  8.70575  0.20317  3.52659  2.03700  0.00872
52 72  0.26694  30.59522  0.54262  8.36989  0.18939  3.47083  1.97000  0.00968
52 73  0.29184  28.76963  0.55270  7.86403  0.15523  3.20483  1.94600  0.01121
52 74  0.26821  30.92711  0.56802  8.17608  0.16375  3.22484  1.93900  0.00806
52 75  0.24610  33.20744  0.58017  8.50798  0.17385  3.25568  1.94100  0.00567
52 76  0.22538  35.66885  0.59072  8.84746  0.18415  3.28727  1.95300  0.00435
52 77  0.21745  36.76233  0.59678  8.98630  0.18622  3.26552  1.97900  0.00444
52 78  0.20072  39.72420  0.60223  9.29738  0.19738  3.31315  2.06200  0.00499
52 79  0.17547  44.11358  0.60989  9.82124  0.21474  3.39424  2.14000  0.00706
52 80  0.15462  45.64432  0.61694 10.28362  0.22844  3.45576  2.27500  0.00985
52 81  0.16154  44.11782  0.61432 10.19287  0.22395  3.42781  2.14500  0.01047
52 82  0.14798  47.08668  0.61637 10.52896  0.23511  3.46982  2.06800  0.01116
52 83  0.14726  47.13772  0.61606 10.60165  0.23608  3.46289  2.10600  0.01273
52 84  0.15331  45.79478  0.61221 10.53078  0.23380  3.43966  2.16200  0.01423
52 85  0.18037  40.67462  0.60103 10.03545  0.21805  3.33690  2.26300  0.01840
52 86  0.29863  27.43647  0.52935  8.38043  0.17212  3.04149  3.16400  0.02962
52 87  0.66777  14.45138  0.31671  4.13007  0.01635  1.48841  2.74700  0.02293
52 88  0.21143  35.91589  0.56943  9.77211  0.21786  3.34859  2.33500  0.02285
52 89  0.18355  36.44095  0.58807 10.14562  0.22686  3.40995  2.25700  0.01950
52 90  0.74715  12.57383  0.25133  3.49606  0.00000  1.00000  2.21200  0.03754
52 91  0.13971  46.21327  0.60220 11.04497  0.25670  3.69344  2.15100  0.01487
52 92  0.16232  44.65671  0.58144 10.85405  0.25498  3.70244  2.14800  0.01465
53 53  0.68138  13.87586  0.31753  3.47264  0.00000  1.00000  2.22900  0.02757
53 54  0.58152  16.60647  0.36240  4.49845  0.05657  2.12732  3.14785  0.02144
53 55  0.70451  12.91445  0.29345  3.50879  0.00000  1.00000  2.46500  0.03654
53 56  0.72115  12.50661  0.27685  3.46782  0.00000  1.00000  2.31000  0.04283
53 57  0.69400  13.29365  0.30423  3.43934  0.00000  1.00000  2.29200  0.04435
53 58  0.59928  15.30595  0.38174  4.50070  0.02204  1.17899  2.52800  0.01599
53 59  0.59400  15.38839  0.38463  4.58860  0.02347  1.34735  2.51600  0.01615
53 60  0.58004  15.66639  0.39106  4.77165  0.02989  1.66535  2.50500  0.01604
53 61  0.55841  16.13478  0.39994  5.03810  0.04194  2.00456  2.49500  0.01595
53 62  0.52393  16.96201  0.41360  5.44322  0.06229  2.35136  2.48500  0.01588
53 63  0.47409  18.37903  0.43758  5.98596  0.08786  2.64270  2.47600  0.01549
53 64  0.26568  27.91102  0.55541  8.29001  0.17815  3.28891  2.27200  0.01441
53 65  0.38602  21.83873  0.49027  6.88218  0.12302  2.96037  2.45900  0.01475
53 66  0.36101  23.19197  0.50639  7.13274  0.13188  3.04282  2.45100  0.01445
53 67  0.34705  24.10679  0.51539  7.27181  0.13684  3.09632  2.44400  0.01444
53 68  0.32047  25.87290  0.52916  7.58700  0.14963  3.18738  2.43600  0.01389
53 69  0.29844  27.62032  0.54454  7.83059  0.15633  3.21706  2.42800  0.01214
53 70  0.53545  16.49836  0.41896  5.41234  0.04586  2.19258  2.45400  0.01641
53 71  0.36593  22.78765  0.52480  6.85696  0.10930  2.84989  2.15000  0.01318
53 72  0.33212  25.86650  0.53567  7.34621  0.13215  3.04342  2.08600  0.01104
53 73  0.30843  27.58009  0.54994  7.64303  0.14167  3.08601  2.05700  0.00942
53 74  0.28071  29.85970  0.56421  8.02578  0.15519  3.15190  2.03900  0.00757
53 75  0.25297  32.51571  0.57661  8.45098  0.17054  3.22817  2.03100  0.00558
53 76  0.22941  35.15322  0.58702  8.84276  0.18373  3.28567  2.03600  0.00445
53 77  0.21586  36.95120  0.59427  9.07883  0.19014  3.29803  2.05700  0.00419
53 78  0.19622  40.44233  0.60339  9.42805  0.20062  3.32886  2.12400  0.00512
53 79  0.17984  43.31857  0.60940  9.77203  0.21091  3.36436  2.16500  0.00784
53 80  0.18223  40.62386  0.60662  9.77854  0.21104  3.36881  2.32000  0.01024
53 81  0.16551  43.48057  0.61031 10.17757  0.22358  3.44594  2.21400  0.00994
53 82  0.16920  42.88091  0.60921 10.12618  0.22108  3.39600  2.22800  0.01132
53 83  0.17955  40.86561  0.60336  9.99761  0.21657  3.35947  2.23800  0.01494
53 84  0.19541  38.30721  0.59372  9.78005  0.21035  3.30974  2.26600  0.01778
53 85  0.22197  34.78956  0.57808  9.40262  0.19949  3.23240  2.32600  0.02052
53 86  0.62658  15.27677  0.33014  4.69554  0.04369  2.09350  3.18430  0.02357
53 87  0.67184  14.44319  0.31997  4.05349  0.01244  0.72466  2.70900  0.02153
53 88  0.76684  12.23570  0.23186  3.36868  0.00000  1.00000  2.44400  0.05109
53 89  0.65605  14.66262  0.33434  4.19130  0.03850  0.36698  2.39500  0.02071
53 90  0.63768  15.03691  0.34227  4.42838  0.02356  1.25573  2.37000  0.01952
53 91  0.65339  14.68228  0.33828  4.27846  0.01593  0.67147  2.29500  0.01958
53 92  0.63224  15.43099  0.35218  4.48515  0.01722  1.42941  2.28500  0.02057
54 54  0.56718  17.12450  0.38898  4.53035  0.04415  1.88787  3.70779  0.02303
54 55  0.52833  17.62527  0.41011  5.06417  0.06181  2.11013  3.59477  0.02138
54 56  0.46625  19.30034  0.43692  5.85617  0.09700  2.42055  3.28851  0.02478
54 57  0.53104  18.19578  0.40872  4.84058  0.06109  2.03647  2.95000  0.01675
54 58  0.48212  18.52934  0.44357  5.70625  0.07435  2.27688  4.27600  0.02056
54 59  0.48837  18.29093  0.44052  5.66661  0.07115  2.27945  4.22900  0.01895
54 60  0.48519  18.40468  0.44413  5.70908  0.07073  2.30677  4.18300  0.01790
54 61  0.48237  18.46648  0.44730  5.74979  0.07038  2.33187  4.14600  0.01736
54 62  0.47980  18.52262  0.45035  5.78583  0.06989  2.35500  4.11400  0.01714
54 63  0.47748  18.58295  0.45342  5.81359  0.06914  2.37518  4.08500  0.01699
54 64  0.42965  19.21823  0.46057  6.51306  0.10974  2.82527  4.37700  0.01547
54 65  0.48021  18.47500  0.45448  5.79492  0.06535  2.39185  4.03700  0.01665
54 66  0.47799  18.56664  0.45733  5.81318  0.06471  2.41026  4.01700  0.01685
54 67  0.47755  18.59165  0.45803  5.82191  0.06445  2.43112  4.00100  0.01720
54 68  0.47526  18.66384  0.45823  5.86230  0.06653  2.46941  3.98700  0.01698
54 69  0.42739  20.55726  0.49152  6.29420  0.08110  2.58723  3.97500  0.01365
54 70  0.44338  19.41532  0.48060  6.24902  0.07600  2.51930  4.15100  0.01444
54 71  0.30998  26.62364  0.55914  7.44345  0.13089  2.97527  3.94100  0.01795
54 72  0.35965  24.36646  0.52608  7.01283  0.11451  2.88063  2.87900  0.01107
54 73  0.34729  25.10496  0.53294  7.18190  0.12017  2.90016  2.55100  0.01024
54 74  0.32061  26.90006  0.54603  7.53287  0.13381  2.97980  2.40200  0.00962
54 75  0.28869  29.36829  0.56029  7.98425  0.15143  3.08506  2.30700  0.00848
54 76  0.24595  33.46188  0.57784  8.64189  0.17642  3.23415  2.24400  0.00596
54 77  0.21586  37.14181  0.59150  9.14790  0.19280  3.31091  2.22600  0.00457
54 78  0.20060  39.88439  0.60061  9.40645  0.19903  3.31084  2.26100  0.00582
54 79  0.19926  40.14272  0.59898  9.48220  0.20177  3.31882  3.01100  0.00752
54 80  0.32954  25.52915  0.51198  7.86873  0.15841  3.09355  3.48500  0.01936
54 81  0.53880  16.81202  0.34791  5.97021  0.11331  2.84687  3.19800  0.02165
54 82  0.37369  22.97691  0.47858  7.48719  0.14776  2.98448  3.26400  0.02162
54 83  0.30878  27.26443  0.53037  8.13799  0.16090  3.02153  3.32900  0.02596
54 84  0.24004  33.81265  0.57859  8.99553  0.18136  3.11078  3.37600  0.02973
54 85  0.58316  16.25400  0.34836  5.22225  0.06865  2.38904  3.45122  0.02479
54 86  0.60440  15.94354  0.35605  4.82126  0.03972  1.98228  3.82300  0.02461
54 87  0.57398  16.73799  0.37238  5.14618  0.05374  2.13073  4.02711  0.02244
54 88  0.56870  16.97743  0.37521  5.19561  0.05638  2.14746  3.39521  0.02403
54 89  0.59111  16.13509  0.35932  4.99673  0.05007  2.05915  3.05800  0.02096
54 90  0.58720  16.26634  0.36013  5.05465  0.05331  2.08073  2.90600  0.01976
54 91  0.60321  15.81575  0.34759  4.94523  0.04942  2.31668  3.15000  0.01922
54 92  0.51543  18.46871  0.38767  5.94849  0.09695  2.76387  3.26577  0.02169
55 55  0.32766  25.61555  0.55639  6.73180  0.11579  2.60441  4.28100  0.03325
55 56  0.33262  25.64036  0.56711  6.59433  0.10041  2.50583  3.36084  0.02897
55 57  0.47386  19.00699  0.46913  5.24546  0.05858  1.94058  2.68400  0.01558
55 58  0.35658  24.19492  0.55468  6.41962  0.08850  2.56443  3.88100  0.02029
55 59  0.37066  23.47605  0.54743  6.28736  0.08171  2.55326  3.81500  0.01908
55 60  0.37639  23.26507  0.54546  6.23467  0.07798  2.56149  3.75900  0.01890
55 61  0.37817  23.26556  0.54588  6.22022  0.07580  2.57821  3.71000  0.01844
55 62  0.38668  22.88180  0.54233  6.14278  0.07085  2.56703  3.66700  0.01648
55 63  0.39003  22.76539  0.54094  6.11975  0.06889  2.58260  3.62800  0.01639
55 64  0.27040  29.42346  0.58631  7.55926  0.14315  3.21352  4.23000  0.02222
55 65  0.39525  22.60787  0.53826  6.09042  0.06636  2.61973  3.56400  0.01613
55 66  0.39743  22.49127  0.53458  6.10207  0.06786  2.65908  3.53600  0.01564
55 67  0.39410  22.64434  0.53255  6.17892  0.07321  2.72411  3.51000  0.01467
55 68  0.36968  24.04436  0.54369  6.45763  0.08648  2.82457  3.48500  0.01327
55 69  0.34003  26.15150  0.56877  6.72153  0.09107  2.80329  3.46100  0.01472
55 70  0.41916  20.64530  0.52771  6.01974  0.05297  2.39253  4.15100  0.01286
55 71  0.31059  27.01218  0.57678  7.03033  0.11268  2.94851  3.15700  0.01560
55 72  0.35851  24.97772  0.55170  6.59925  0.09023  2.76986  2.40900  0.00837
55 73  0.34678  25.75581  0.55600  6.77002  0.09787  2.80943  2.21700  0.00814
55 74  0.33734  26.36499  0.55673  6.93525  0.10676  2.86640  2.09700  0.00796
55 75  0.30403  28.74614  0.55508  7.49660  0.14136  3.14466  2.01100  0.00666
55 76  0.25940  32.61610  0.55658  8.30175  0.18412  3.41355  1.95100  0.00420
55 77  0.24406  34.25584  0.56714  8.54262  0.18926  3.39688  1.93300  0.00543
55 78  0.24760  34.48805  0.57050  8.45227  0.18213  3.34312  2.09800  0.00596
55 79  0.24504  34.75920  0.56791  8.55133  0.18692  3.37277  2.46700  0.00718
55 80  0.46747  18.70752  0.42451  6.21153  0.10790  2.96299  3.66300  0.02080
55 81  0.36987  23.43423  0.50713  7.00410  0.12286  2.98956  2.87500  0.01880
55 82  0.31594  27.16516  0.54834  7.53252  0.13564  2.98740  2.71300  0.01397
55 83  0.30349  28.14152  0.55560  7.72659  0.14085  3.00112  2.60000  0.01416
55 84  0.44332  20.11681  0.47054  6.26801  0.08618  2.59257  2.54400  0.02098
55 85  0.39346  22.48729  0.49493  6.80954  0.11078  2.84302  2.57200  0.02008
55 86  0.48981  18.67667  0.45498  5.72570  0.05533  2.19103  3.81678  0.02201
55 87  0.41333  22.02644  0.50924  6.36646  0.07738  2.40046  4.12800  0.02321
55 88  0.39622  22.98050  0.52037  6.57170  0.08354  2.44300  3.42403  0.02592
55 89  0.50994  17.57487  0.44172  5.58178  0.04926  1.99386  2.79500  0.01736
55 90  0.50136  17.86240  0.45034  5.64193  0.04962  1.95191  2.59900  0.01634
55 91  0.51408  17.74249  0.43473  5.49135  0.05155  2.40048  2.65200  0.01512
55 92  0.50825  18.63143  0.44137  5.48697  0.05072  2.44566  2.64800  0.01557
56 56  0.42572  20.60272  0.53412  5.54335  0.04265  1.69417  2.51800  0.01474
56 57  0.49196  18.36136  0.47475  5.01402  0.03985  1.29756  2.31600  0.01351
56 58  0.34282  25.13484  0.56675  6.52639  0.09036  2.62017  3.35000  0.01603
56 59  0.36651  23.82496  0.55589  6.28285  0.07764  2.55067  3.35900  0.01224
56 60  0.36054  24.34465  0.55941  6.35283  0.08011  2.61556  3.36600  0.01604
56 61  0.34343  25.55765  0.56629  6.55891  0.09030  2.74531  3.36400  0.02391
56 62  0.34479  25.56692  0.56356  6.57151  0.09165  2.79992  3.35700  0.02473
56 63  0.33260  26.47871  0.56525  6.74767  0.10212  2.92177  3.34600  0.03007
56 64  0.31871  25.76253  0.56480  6.99111  0.11673  3.08266  2.65600  0.00699
56 65  0.31279  27.99476  0.56169  7.09997  0.12540  3.14758  3.31800  0.03542
56 66  0.30287  28.75173  0.55937  7.29520  0.13761  3.23922  3.30200  0.03326
56 67  0.29314  29.57555  0.56182  7.45965  0.14488  3.28098  3.28500  0.02996
56 68  0.29779  29.34231  0.56807  7.36224  0.13399  3.19607  3.26800  0.02120
56 69  0.32300  27.65358  0.57838  6.91711  0.09850  2.89492  3.25100  0.01625
56 70  0.37432  23.01511  0.55978  6.41572  0.06570  2.56888  3.95700  0.01415
56 71  0.37960  22.73690  0.55935  6.22159  0.06206  2.40383  2.29000  0.00949
56 72  0.35752  25.19912  0.55845  6.58771  0.08484  2.70973  2.05800  0.00817
