# Z1 Z2 a b c d relerr(%)
26 58  1.21666  0.01137  0.08168  0.24348  1.32355
26 59  1.21748  0.01194  0.08616  0.24421  1.29732
26 60  1.21986  0.01248  0.09146  0.24536  1.26721
26 61  1.22326  0.01288  0.09607  0.24680  1.23887
26 62  1.22852  0.01306  0.09930  0.24951  1.20958
26 63  1.24043  0.01242  0.09638  0.25651  1.23656
26 64  1.27851  0.01099  0.06910  0.28805  0.96973
26 65  1.31266  0.01151  0.09328  0.28705  2.02822
26 66  1.30580  0.01201  0.10139  0.28204  1.93253
26 67  1.28822  0.01236  0.10816  0.27305  1.71460
26 68  1.27353  0.01246  0.11341  0.26570  1.44912
26 69  1.27371  0.01222  0.11747  0.26487  1.32889
26 70  1.29307  0.01415  0.13691  0.26387  1.32496
26 71  1.30333  0.00990  0.06435  0.29365  1.32559
26 72  1.22609  0.01146  0.07702  0.26289  1.04646
26 73  1.22698  0.01113  0.07491  0.26432  1.02514
26 74  1.22807  0.01079  0.07364  0.26519  1.01347
26 75  1.22985  0.01034  0.07213  0.26547  1.02575
26 76  1.23106  0.01017  0.07504  0.26375  1.03546
26 77  1.22906  0.01074  0.08809  0.25753  1.03506
26 78  1.23478  0.01062  0.09946  0.25472  1.09273
26 79  1.25398  0.00921  0.09897  0.26163  1.26859
26 80  1.28968  0.00708  0.08435  0.27774  1.42327
26 81  1.29231  0.00604  0.06601  0.28522  1.44542
26 82  1.27275  0.00549  0.05562  0.27845  1.17015
26 83  1.26266  0.00547  0.05498  0.27459  1.14241
26 84  1.26366  0.00496  0.04628  0.27491  1.21924
26 85  1.26418  0.00476  0.04562  0.27236  1.24265
26 86  1.27701  0.00370  0.03158  0.26951  1.22214
26 87  1.25963  0.00389  0.03797  0.25198  1.14922
26 88  1.27173  0.00424  0.02857  0.27326  1.24499
26 89  1.30917  0.00383  0.01206  0.29111  1.40462
26 90  1.30356  0.00386  0.01225  0.28900  1.44189
26 91  1.26234  0.00762  0.04465  0.27201  1.36298
26 92  1.21849  0.00875  0.05985  0.25251  1.20860
27 27  1.35550  0.01558  0.07566  0.31356  1.44457
27 28  1.35944  0.01431  0.07735  0.31755  1.31082
27 29  1.35478  0.01327  0.08280  0.30888  1.28817
27 30  1.37085  0.01063  0.07330  0.31741  1.24740
27 31  1.37191  0.00836  0.04132  0.33391  1.09010
27 32  1.35450  0.00792  0.03281  0.32848  1.12860
27 33  1.33687  0.00816  0.03634  0.31851  1.21443
27 34  1.32294  0.00858  0.04452  0.30838  1.29395
27 35  1.31710  0.00900  0.05652  0.29816  1.44211
27 36  1.33572  0.00738  0.05202  0.29259  1.72398
27 37  1.32318  0.00883  0.05980  0.29018  2.01181
27 38  1.38935  0.00712  0.02559  0.32771  2.51468
27 39  1.26776  0.00992  0.05720  0.27609  1.47928
27 40  1.26375  0.00977  0.05302  0.27524  1.45216
27 41  1.26032  0.00961  0.05178  0.27435  1.42275
27 42  1.25300  0.00961  0.05264  0.27089  1.43491
27 43  1.24883  0.00981  0.05633  0.26665  1.44124
27 44  1.24698  0.00981  0.06063  0.26314  1.48227
27 45  1.25894  0.00928  0.06163  0.26632  1.66585
27 46  1.26564  0.00870  0.06654  0.26587  1.71096
27 47  1.26362  0.00802  0.07064  0.26239  1.66143
27 48  1.26445  0.00669  0.06223  0.26073  1.62258
27 49  1.25386  0.00642  0.05335  0.26162  1.62449
27 50  1.24410  0.00619  0.04733  0.25920  1.61707
27 51  1.21592  0.00660  0.05316  0.24271  1.58472
27 52  1.21118  0.00664  0.05487  0.23925  1.66041
27 53  1.20650  0.00686  0.06140  0.23412  1.75609
27 54  1.21500  0.00570  0.05227  0.22986  1.99002
27 55  1.21101  0.01096  0.09499  0.22461  1.53059
27 56  1.21281  0.01105  0.08551  0.23464  1.43786
27 57  1.18662  0.00860  0.07435  0.21321  1.64818
27 58  1.21715  0.01198  0.09242  0.23880  1.36875
27 59  1.22041  0.01228  0.09525  0.24104  1.33365
27 60  1.22427  0.01256  0.09842  0.24332  1.29996
27 61  1.22708  0.01308  0.10391  0.24443  1.27613
27 62  1.23361  0.01308  0.10527  0.24838  1.27302
27 63  1.25012  0.01263  0.10335  0.25699  1.46899
27 64  1.27770  0.01117  0.07514  0.28420  0.99546
27 65  1.30479  0.01235  0.10429  0.27933  2.03156
27 66  1.29355  0.01271  0.10966  0.27346  1.88705
27 67  1.28354  0.01282  0.11311  0.26844  1.73598
27 68  1.26600  0.01312  0.11838  0.25985  1.45138
27 69  1.26248  0.01315  0.12258  0.25681  1.32523
27 70  1.28610  0.01425  0.13320  0.26048  1.41254
27 71  1.28686  0.01128  0.08176  0.28029  1.20017
27 72  1.22442  0.01251  0.09075  0.25599  1.09569
27 73  1.22626  0.01199  0.08709  0.25839  1.08020
27 74  1.23165  0.01115  0.08124  0.26257  1.13243
27 75  1.23025  0.01119  0.08438  0.26045  1.09411
27 76  1.22978  0.01124  0.08881  0.25788  1.08602
27 77  1.23195  0.01133  0.09638  0.25593  1.12756
27 78  1.24549  0.01029  0.09789  0.25985  1.25232
27 79  1.25791  0.00916  0.09781  0.26399  1.29113
27 80  1.28870  0.00712  0.08224  0.27817  1.40592
27 81  1.29099  0.00628  0.06735  0.28465  1.46392
27 82  1.27138  0.00577  0.05840  0.27753  1.19946
27 83  1.26127  0.00573  0.05686  0.27327  1.18360
27 84  1.25758  0.00548  0.05357  0.27107  1.23108
27 85  1.25462  0.00537  0.05448  0.26749  1.26239
27 86  1.26378  0.00414  0.03803  0.26516  1.30110
27 87  1.25083  0.00419  0.04013  0.25151  1.13997
27 88  1.25774  0.00464  0.03724  0.26780  1.27456
27 89  1.29129  0.00464  0.03397  0.27960  1.30657
27 90  1.29449  0.00458  0.03214  0.28091  1.41364
27 91  1.26460  0.00833  0.05904  0.26716  1.42382
27 92  1.22360  0.00951  0.07367  0.24880  1.29399
28 28  1.38227  0.01189  0.06360  0.33093  1.23881
28 29  1.36442  0.01129  0.06821  0.31769  1.24991
28 30  1.36674  0.00947  0.06066  0.31818  1.24081
28 31  1.35833  0.00840  0.04235  0.32466  1.17928
28 32  1.34372  0.00826  0.03857  0.31953  1.23478
28 33  1.32690  0.00883  0.04563  0.30980  1.31377
28 34  1.31361  0.00940  0.05417  0.30051  1.38407
28 35  1.30210  0.01000  0.06636  0.28739  1.52526
28 36  1.33549  0.00830  0.05935  0.29034  1.99831
28 37  1.33047  0.00886  0.06285  0.29316  2.06845
28 38  1.36308  0.00879  0.05643  0.30845  2.46191
28 39  1.33591  0.00942  0.05893  0.30054  2.33301
28 40  1.31322  0.00898  0.05273  0.29368  2.03363
28 41  1.30159  0.00907  0.05401  0.28879  1.93592
28 42  1.28773  0.00924  0.05664  0.28246  1.88321
28 43  1.26602  0.01002  0.06676  0.26975  1.68630
28 44  1.25901  0.01000  0.07032  0.26517  1.61964
28 45  1.26653  0.00903  0.06501  0.26902  1.65948
28 46  1.27170  0.00797  0.06113  0.27033  1.66267
28 47  1.26626  0.00735  0.06218  0.26628  1.59982
28 48  1.26201  0.00633  0.05484  0.26203  1.56344
28 49  1.24798  0.00619  0.04919  0.26073  1.53342
28 50  1.23730  0.00628  0.04853  0.25590  1.56485
28 51  1.21196  0.00676  0.05545  0.24093  1.55402
28 52  1.20570  0.00701  0.05940  0.23639  1.60150
28 53  1.19603  0.00743  0.06794  0.22816  1.64758
28 54  1.19801  0.00647  0.06108  0.22239  1.79457
28 55  1.21065  0.01121  0.10075  0.22312  1.56457
28 56  1.21099  0.01208  0.10214  0.22714  1.52225
28 57  1.19415  0.00941  0.08974  0.21060  1.86492
28 58  1.22574  0.01218  0.10590  0.23620  1.46064
28 59  1.23522  0.01210  0.10557  0.24223  1.51566
28 60  1.24025  0.01240  0.10852  0.24524  1.52654
28 61  1.24727  0.01273  0.11177  0.24882  1.58779
28 62  1.25868  0.01294  0.11372  0.25428  1.70464
28 63  1.26670  0.01331  0.11723  0.25769  1.76859
28 64  1.27535  0.01206  0.09200  0.27519  1.05383
28 65  1.27488  0.01395  0.12349  0.26091  1.79289
28 66  1.29703  0.01246  0.11557  0.27063  1.89052
28 67  1.27179  0.01378  0.12465  0.25967  1.67580
28 68  1.26328  0.01385  0.12648  0.25546  1.52268
28 69  1.25874  0.01370  0.12731  0.25244  1.42349
28 70  1.29779  0.01337  0.12628  0.26775  1.62989
28 71  1.30680  0.01182  0.09379  0.28174  1.61102
28 72  1.22855  0.01310  0.10250  0.25175  1.22254
28 73  1.23157  0.01253  0.09843  0.25485  1.23754
28 74  1.23134  0.01237  0.09857  0.25488  1.20296
28 75  1.23244  0.01218  0.09916  0.25505  1.20907
28 76  1.23074  0.01226  0.10325  0.25277  1.17039
28 77  1.24310  0.01121  0.09961  0.25932  1.31516
28 78  1.26014  0.00977  0.09507  0.26651  1.43072
28 79  1.26467  0.00873  0.09279  0.26802  1.35703
28 80  1.28641  0.00686  0.07635  0.27830  1.34116
28 81  1.28216  0.00655  0.06997  0.27989  1.35784
28 82  1.27065  0.00591  0.05946  0.27626  1.20663
28 83  1.26147  0.00588  0.05814  0.27230  1.20697
28 84  1.25464  0.00582  0.05780  0.26856  1.22768
28 85  1.24383  0.00584  0.06051  0.26133  1.18243
28 86  1.25025  0.00465  0.04512  0.25928  1.27254
28 87  1.24673  0.00443  0.04371  0.25209  1.19415
28 88  1.23968  0.00580  0.06483  0.25469  1.24454
28 89  1.29274  0.00501  0.04660  0.27598  1.46534
28 90  1.29081  0.00503  0.04678  0.27509  1.51898
28 91  1.25427  0.00924  0.07933  0.25533  1.35667
28 92  1.21473  0.01070  0.09517  0.23684  1.24968
29 29  1.36237  0.01016  0.06181  0.31277  1.43926
29 30  1.35741  0.00946  0.06647  0.30711  1.38757
29 31  1.33879  0.00996  0.06923  0.30240  1.39617
29 32  1.32412  0.01012  0.06767  0.29777  1.44145
29 33  1.31213  0.01036  0.06845  0.29285  1.48099
29 34  1.29790  0.01078  0.07255  0.28430  1.54974
29 35  1.28270  0.01155  0.08294  0.27123  1.62408
29 36  1.32600  0.00975  0.08959  0.27448  2.02829
29 37  1.31066  0.01135  0.10411  0.27002  2.04819
29 38  1.30085  0.01198  0.11098  0.26443  2.02402
29 39  1.30148  0.01042  0.08855  0.27433  1.96058
29 40  1.29812  0.00999  0.08077  0.27476  1.92767
29 41  1.29051  0.00993  0.07907  0.27299  1.85839
29 42  1.28022  0.01007  0.08010  0.26931  1.84999
29 43  1.26520  0.01061  0.08584  0.26106  1.73828
29 44  1.25832  0.01013  0.08296  0.25881  1.66741
29 45  1.25654  0.00917  0.07569  0.25912  1.65254
29 46  1.26102  0.00769  0.06323  0.26255  1.64443
29 47  1.25844  0.00670  0.05524  0.26239  1.62477
29 48  1.24814  0.00653  0.06130  0.25097  1.66436
29 49  1.23509  0.00706  0.06740  0.24639  1.63096
29 50  1.22409  0.00717  0.06649  0.24328  1.59612
29 51  1.19933  0.00783  0.07371  0.22788  1.62691
29 52  1.18917  0.00825  0.07813  0.22120  1.66153
29 53  1.18006  0.00866  0.08389  0.21492  1.71694
29 54  1.23525  0.00700  0.07953  0.22682  2.62980
29 55  1.31674  0.00853  0.08528  0.26105  2.90037
29 56  1.20671  0.01369  0.13094  0.21218  1.66281
29 57  1.21356  0.01108  0.11644  0.20588  2.45619
29 58  1.26944  0.01415  0.14199  0.23834  2.38571
29 59  1.27369  0.01425  0.14190  0.24242  2.33918
29 60  1.27747  0.01445  0.14266  0.24580  2.28900
29 61  1.27920  0.01473  0.14410  0.24812  2.22161
29 62  1.28092  0.01504  0.14566  0.25009  2.16410
29 63  1.28092  0.01547  0.14820  0.25100  2.09809
29 64  1.29216  0.01206  0.10978  0.27113  1.34590
29 65  1.27906  0.01591  0.15050  0.25185  1.96809
29 66  1.27745  0.01600  0.15085  0.25168  1.91841
29 67  1.27534  0.01595  0.15017  0.25116  1.87321
29 68  1.27196  0.01609  0.15098  0.24925  1.84134
29 69  1.26567  0.01547  0.14763  0.24767  1.72296
29 70  1.32658  0.01552  0.14916  0.27208  2.19775
29 71  1.30672  0.01281  0.11487  0.26909  1.74826
29 72  1.23729  0.01380  0.11981  0.24515  1.45878
29 73  1.23556  0.01352  0.11764  0.24645  1.38764
29 74  1.23488  0.01334  0.11690  0.24726  1.35134
29 75  1.23235  0.01334  0.11819  0.24623  1.30338
29 76  1.23305  0.01277  0.11596  0.24737  1.27353
29 77  1.24152  0.01152  0.10906  0.25313  1.33199
29 78  1.25889  0.00957  0.09714  0.26305  1.44142
29 79  1.26673  0.00792  0.08483  0.26938  1.38910
29 80  1.28145  0.00671  0.07676  0.27288  1.36570
29 81  1.26902  0.00707  0.08112  0.26719  1.34873
29 82  1.25604  0.00656  0.07259  0.26241  1.23648
29 83  1.24787  0.00657  0.07138  0.25986  1.20142
29 84  1.23887  0.00644  0.06907  0.25514  1.18759
29 85  1.23302  0.00647  0.07024  0.25063  1.18080
29 86  1.25546  0.00527  0.06691  0.25110  1.48349
29 87  1.23705  0.00600  0.08328  0.23775  1.44463
29 88  1.22901  0.00726  0.09667  0.23732  1.41337
29 89  1.28783  0.00582  0.07056  0.26336  1.78050
29 90  1.30702  0.00547  0.06297  0.27210  2.09454
29 91  1.25685  0.00972  0.09974  0.24644  1.49579
29 92  1.20893  0.01145  0.11699  0.22514  1.28314
30 30  1.40714  0.01088  0.10318  0.30660  2.14768
30 31  1.48650  0.00774  0.05393  0.35640  2.59171
30 32  1.45821  0.00765  0.04600  0.34954  2.54694
30 33  1.40673  0.00864  0.05526  0.32704  2.50774
30 34  1.29185  0.01129  0.08411  0.27375  1.63843
30 35  1.37810  0.00956  0.07346  0.30761  2.50683
30 36  1.33189  0.01193  0.13806  0.25876  2.04213
30 37  1.30385  0.01856  0.19042  0.23566  2.08181
30 38  1.32139  0.01776  0.19649  0.23727  2.22074
30 39  1.31676  0.01022  0.11480  0.26822  1.84298
30 40  1.31241  0.00963  0.10020  0.27139  1.81844
30 41  1.30700  0.00921  0.09061  0.27382  1.76934
30 42  1.29930  0.00903  0.08516  0.27416  1.77044
30 43  1.29564  0.00881  0.07978  0.27456  1.75256
30 44  1.29167  0.00813  0.07038  0.27582  1.73481
30 45  1.28358  0.00726  0.05943  0.27574  1.60737
30 46  1.27944  0.00590  0.04163  0.27669  1.49018
30 47  1.26350  0.00601  0.05453  0.26049  1.49282
30 48  1.34620  0.00599  0.06964  0.28028  2.82756
30 49  1.24125  0.00715  0.08116  0.24292  1.61952
30 50  1.23831  0.00632  0.06377  0.24600  1.63852
30 51  1.20970  0.00708  0.07143  0.22988  1.65472
30 52  1.19322  0.00782  0.07906  0.22056  1.70769
30 53  1.19416  0.00781  0.08617  0.21964  1.74114
30 54  1.25292  0.00778  0.11677  0.22136  2.72660
30 55  1.26224  0.01393  0.17149  0.21164  2.34018
30 56  1.27861  0.01135  0.14191  0.23256  2.26514
30 57  1.23405  0.01012  0.12522  0.21079  2.34720
30 58  1.29871  0.02303  0.22738  0.22276  2.72534
30 59  1.30305  0.02178  0.21950  0.22892  2.64475
30 60  1.30489  0.02081  0.21286  0.23357  2.54111
30 61  1.30784  0.02003  0.20668  0.23807  2.46169
30 62  1.30851  0.01990  0.20417  0.24043  2.39065
30 63  1.30605  0.01982  0.20223  0.24127  2.29200
30 64  1.36944  0.01153  0.14236  0.27627  2.09393
30 65  1.30804  0.01950  0.19760  0.24466  2.23101
30 66  1.30721  0.01973  0.19755  0.24436  2.22517
30 67  1.30572  0.01977  0.19614  0.24378  2.22229
30 68  1.30360  0.01987  0.19547  0.24247  2.22573
30 69  1.30494  0.01862  0.18866  0.24485  2.20371
30 70  1.32905  0.03105  0.24780  0.23632  2.57186
30 71  1.32851  0.01384  0.14647  0.25999  1.82958
30 72  1.26661  0.01466  0.14313  0.24588  1.79140
30 73  1.26554  0.01386  0.13468  0.25062  1.73399
30 74  1.26819  0.01307  0.12691  0.25600  1.72456
30 75  1.26959  0.01240  0.12058  0.25986  1.71855
30 76  1.27531  0.01145  0.11251  0.26556  1.74937
30 77  1.27595  0.01008  0.10186  0.27032  1.63764
30 78  1.28094  0.00801  0.08419  0.27655  1.50886
30 79  1.27548  0.00701  0.08161  0.26963  1.27941
30 80  1.29941  0.00736  0.10144  0.26928  1.64083
30 81  1.28206  0.00686  0.08906  0.26733  1.42490
30 82  1.27813  0.00576  0.06926  0.26884  1.33393
30 83  1.26135  0.00580  0.06621  0.26245  1.23841
30 84  1.24828  0.00594  0.06681  0.25597  1.21872
30 85  1.24995  0.00587  0.07294  0.25527  1.36729
30 86  1.31338  0.00505  0.08833  0.26295  2.29898
30 87  1.36663  0.00529  0.10015  0.27594  3.06384
30 88  1.29526  0.00485  0.08066  0.25971  2.19201
30 89  1.34025  0.00446  0.06116  0.28263  2.31992
30 90  1.34752  0.00440  0.05599  0.28697  2.31973
30 91  1.35717  0.00735  0.09200  0.28536  2.58149
30 92  1.30436  0.00877  0.10976  0.26292  2.49039
31 31  1.38811  0.00959  0.07201  0.31624  2.12172
31 32  1.30772  0.01157  0.08823  0.28038  1.62164
31 33  1.28813  0.01262  0.09401  0.27058  1.70636
31 34  1.36013  0.00954  0.06572  0.31056  2.33835
31 35  1.38245  0.00838  0.06039  0.31727  2.42478
31 36  1.33747  0.00904  0.11090  0.27409  1.85363
31 37  1.32306  0.01091  0.13205  0.26701  1.85092
31 38  1.32326  0.00922  0.11314  0.27229  1.73589
31 39  1.32048  0.00777  0.08023  0.28560  1.68752
31 40  1.31729  0.00745  0.06882  0.28734  1.64960
31 41  1.31108  0.00724  0.06096  0.28846  1.60175
31 42  1.31298  0.00670  0.04948  0.29421  1.66946
31 43  1.30571  0.00713  0.05354  0.29166  1.65976
31 44  1.29726  0.00647  0.04294  0.29053  1.54760
31 45  1.29104  0.00546  0.02549  0.29076  1.44389
31 46  1.27518  0.00556  0.03327  0.27957  1.39740
31 47  1.25636  0.00620  0.05500  0.26056  1.45554
31 48  1.24416  0.00727  0.08220  0.24519  1.57694
31 49  1.24199  0.00634  0.06329  0.25086  1.53529
31 50  1.22292  0.00719  0.07202  0.24114  1.59205
31 51  1.20360  0.00793  0.07939  0.23001  1.68062
31 52  1.20432  0.00722  0.07266  0.23383  1.62424
31 53  1.20695  0.00665  0.07230  0.23479  1.64833
31 54  1.26496  0.00594  0.08883  0.23963  2.64025
31 55  1.27862  0.00870  0.11909  0.24406  2.15462
31 56  1.28169  0.00794  0.09895  0.25611  2.06714
31 57  1.25385  0.00714  0.08653  0.23599  2.31288
31 58  1.29981  0.01148  0.15596  0.25378  2.11135
31 59  1.30193  0.01184  0.15674  0.25580  2.07078
31 60  1.30240  0.01234  0.15877  0.25670  2.02425
31 61  1.30091  0.01296  0.16171  0.25652  1.96915
31 62  1.29938  0.01357  0.16434  0.25613  1.92011
31 63  1.29753  0.01418  0.16678  0.25538  1.87898
31 64  1.33563  0.00920  0.10541  0.28732  1.48469
31 65  1.29289  0.01563  0.17324  0.25215  1.84893
31 66  1.28967  0.01653  0.17725  0.24942  1.85248
31 67  1.28687  0.01739  0.18067  0.24662  1.86927
31 68  1.28224  0.01733  0.17905  0.24463  1.82518
31 69  1.28383  0.01692  0.17633  0.24548  1.86668
31 70  1.34670  0.01826  0.19317  0.26892  2.27185
31 71  1.31348  0.01221  0.12486  0.27059  1.64881
31 72  1.26429  0.01309  0.12746  0.25533  1.64956
31 73  1.26529  0.01231  0.11862  0.26028  1.62061
31 74  1.27774  0.01132  0.10866  0.27029  1.73777
31 75  1.27214  0.01170  0.11136  0.26867  1.71055
31 76  1.27347  0.01035  0.09952  0.27336  1.62771
31 77  1.27849  0.00838  0.07977  0.28103  1.50361
31 78  1.27358  0.00781  0.07945  0.27678  1.38386
31 79  1.26964  0.00729  0.08275  0.26932  1.23784
31 80  1.28052  0.00703  0.08888  0.26777  1.26030
31 81  1.27570  0.00641  0.07652  0.27038  1.26554
31 82  1.26264  0.00640  0.07402  0.26430  1.16014
31 83  1.25009  0.00670  0.07648  0.25866  1.16102
31 84  1.25089  0.00617  0.07162  0.26177  1.20977
31 85  1.25012  0.00633  0.08232  0.25902  1.26735
31 86  1.30328  0.00452  0.07494  0.26877  1.98737
31 87  1.33538  0.00493  0.08971  0.27526  2.56287
31 88  1.27709  0.00474  0.06798  0.26584  1.87928
31 89  1.33077  0.00382  0.04184  0.29021  2.12097
31 90  1.30827  0.00408  0.04564  0.28281  1.93422
31 91  1.33370  0.00615  0.07236  0.29146  2.32861
31 92  1.28864  0.00725  0.08824  0.27215  2.23699
32 32  1.29636  0.01274  0.09319  0.27374  1.73605
32 33  1.34097  0.00923  0.05931  0.30634  2.02460
32 34  1.30221  0.00940  0.06550  0.29075  1.57590
32 35  1.40014  0.00735  0.05017  0.32679  2.45710
32 36  1.34035  0.00627  0.07465  0.28318  1.60359
32 37  1.32252  0.00807  0.09709  0.27719  1.67219
32 38  1.31495  0.00756  0.08462  0.27830  1.61150
32 39  1.32825  0.00580  0.04416  0.29941  1.62817
32 40  1.33045  0.00579  0.03910  0.30371  1.64365
32 41  1.32310  0.00592  0.03822  0.30289  1.61838
32 42  1.31856  0.00582  0.03346  0.30376  1.65255
32 43  1.30943  0.00574  0.02944  0.30088  1.55279
32 44  1.29580  0.00534  0.02104  0.29600  1.43422
32 45  1.28674  0.00492  0.01371  0.29174  1.39009
32 46  1.26704  0.00545  0.03123  0.27600  1.38107
32 47  1.25189  0.00608  0.05112  0.26054  1.46090
32 48  1.24893  0.00601  0.05867  0.25366  1.52751
32 49  1.22805  0.00704  0.07016  0.24426  1.58704
32 50  1.21264  0.00777  0.07663  0.23739  1.64607
32 51  1.21229  0.00668  0.06185  0.24159  1.58739
32 52  1.20888  0.00640  0.06047  0.24145  1.56315
32 53  1.21106  0.00616  0.06755  0.23831  1.65819
32 54  1.27914  0.00468  0.06541  0.25202  2.68550
32 55  1.28178  0.00563  0.07320  0.25906  1.94555
32 56  1.27871  0.00557  0.06080  0.26687  1.82119
32 57  1.26373  0.00554  0.05827  0.24992  2.34010
32 58  1.28536  0.00777  0.11208  0.26102  1.76722
32 59  1.28902  0.00822  0.11578  0.26312  1.76270
32 60  1.29390  0.00868  0.11950  0.26549  1.77542
32 61  1.29243  0.00923  0.12383  0.26509  1.70733
32 62  1.29223  0.00978  0.12779  0.26495  1.67098
32 63  1.29184  0.01024  0.13089  0.26479  1.62500
32 64  1.33719  0.00694  0.07020  0.29921  1.34291
32 65  1.28936  0.01188  0.14272  0.26161  1.63189
32 66  1.28790  0.01258  0.14703  0.26005  1.63439
32 67  1.28696  0.01325  0.15100  0.25856  1.66498
32 68  1.28596  0.01398  0.15561  0.25641  1.72300
32 69  1.28986  0.01480  0.16157  0.25575  1.86428
32 70  1.33570  0.01427  0.16418  0.27718  1.97183
32 71  1.31916  0.01019  0.10184  0.28207  1.62979
32 72  1.27328  0.01171  0.11343  0.26692  1.70891
32 73  1.26869  0.01201  0.11467  0.26635  1.67173
32 74  1.27502  0.01138  0.10800  0.27198  1.71488
32 75  1.27803  0.01025  0.09690  0.27721  1.68518
32 76  1.27733  0.00878  0.08155  0.28110  1.55812
32 77  1.28066  0.00756  0.06873  0.28517  1.49510
32 78  1.27248  0.00731  0.07314  0.27702  1.35050
32 79  1.26545  0.00730  0.08163  0.26771  1.21521
32 80  1.28353  0.00624  0.07412  0.27291  1.28359
32 81  1.26442  0.00680  0.07936  0.26546  1.20347
32 82  1.25179  0.00703  0.08046  0.25962  1.17057
32 83  1.25888  0.00596  0.06526  0.26788  1.22095
32 84  1.25762  0.00576  0.06543  0.26827  1.23148
32 85  1.26248  0.00533  0.06786  0.26692  1.39333
32 86  1.30467  0.00394  0.06000  0.27487  1.93405
32 87  1.28581  0.00461  0.08153  0.26200  1.85264
32 88  1.28058  0.00387  0.04598  0.27370  1.76009
32 89  1.34457  0.00312  0.01949  0.30196  2.13766
32 90  1.30928  0.00376  0.03679  0.28803  1.86863
32 91  1.30440  0.00563  0.06221  0.28708  1.94168
32 92  1.26722  0.00653  0.07626  0.27123  1.94712
33 33  1.31183  0.00912  0.05908  0.29585  1.60178
33 34  1.38859  0.00713  0.03890  0.33033  2.32408
33 35  1.42767  0.00612  0.03394  0.34049  2.51708
33 36  1.32151  0.00518  0.05381  0.27246  1.51950
33 37  1.30757  0.00723  0.08096  0.27454  1.56111
33 38  1.33754  0.00525  0.04592  0.29912  1.69964
33 39  1.33422  0.00539  0.03957  0.30629  1.68585
33 40  1.33459  0.00515  0.02936  0.30957  1.62668
33 41  1.33353  0.00493  0.02067  0.31266  1.62935
33 42  1.32161  0.00482  0.01492  0.30968  1.58583
33 43  1.30357  0.00491  0.01452  0.30081  1.44162
33 44  1.28680  0.00502  0.01688  0.29155  1.37734
33 45  1.27651  0.00490  0.01600  0.28557  1.37203
33 46  1.25983  0.00547  0.03321  0.27133  1.40292
33 47  1.24711  0.00612  0.05169  0.25870  1.48252
33 48  1.23774  0.00623  0.05977  0.24894  1.56763
33 49  1.22002  0.00731  0.07233  0.24083  1.63738
33 50  1.22081  0.00640  0.05798  0.24742  1.56528
33 51  1.21576  0.00597  0.05177  0.24701  1.55271
33 52  1.21468  0.00577  0.05487  0.24475  1.58940
33 53  1.23257  0.00503  0.04992  0.24993  1.93516
33 54  1.24418  0.00345  0.03431  0.24489  1.95218
33 55  1.27340  0.00425  0.04198  0.26230  1.74334
33 56  1.28137  0.00482  0.04799  0.27328  1.79545
33 57  1.25385  0.00562  0.06376  0.24765  2.22042
33 58  1.29400  0.00551  0.07525  0.27370  1.77629
33 59  1.29545  0.00604  0.08246  0.27450  1.74819
33 60  1.29771  0.00648  0.08798  0.27565  1.72530
33 61  1.29920  0.00696  0.09370  0.27627  1.70581
33 62  1.29887  0.00751  0.09971  0.27586  1.66949
33 63  1.29810  0.00816  0.10653  0.27487  1.64683
33 64  1.31535  0.00787  0.08143  0.29026  1.27071
33 65  1.29571  0.00974  0.12169  0.27156  1.64332
33 66  1.29473  0.01059  0.12882  0.26971  1.66709
33 67  1.29305  0.01154  0.13616  0.26710  1.70808
33 68  1.28714  0.01271  0.14488  0.26197  1.71923
33 69  1.27666  0.01395  0.15417  0.25454  1.67560
33 70  1.31330  0.01309  0.15196  0.27310  1.71268
33 71  1.31740  0.01148  0.11546  0.28042  1.74108
33 72  1.26889  0.01216  0.11869  0.26557  1.68795
33 73  1.27707  0.01124  0.10909  0.27333  1.74221
33 74  1.28074  0.01011  0.09692  0.27881  1.72405
33 75  1.27991  0.00888  0.08329  0.28173  1.61691
33 76  1.27594  0.00800  0.07367  0.28137  1.47158
33 77  1.27520  0.00735  0.06825  0.28146  1.41334
33 78  1.26770  0.00722  0.07375  0.27359  1.28956
33 79  1.26414  0.00710  0.07919  0.26780  1.22273
33 80  1.27451  0.00630  0.07312  0.26918  1.24212
33 81  1.25675  0.00704  0.08182  0.26194  1.21364
33 82  1.26419  0.00589  0.06450  0.27030  1.26715
33 83  1.26146  0.00562  0.06127  0.27143  1.25037
33 84  1.25982  0.00550  0.06558  0.26865  1.28881
33 85  1.27583  0.00457  0.05607  0.27437  1.52604
33 86  1.31502  0.00296  0.03459  0.28226  1.91714
33 87  1.26423  0.00429  0.07100  0.25700  1.46907
33 88  1.27298  0.00400  0.05184  0.27251  1.62716
33 89  1.30696  0.00360  0.03847  0.28712  1.71216
33 90  1.31333  0.00331  0.02803  0.29198  1.81770
33 91  1.30151  0.00528  0.05774  0.28787  1.82628
33 92  1.25685  0.00623  0.07327  0.26890  1.74770
34 34  1.40957  0.00643  0.03439  0.33735  2.39054
34 35  1.34967  0.00572  0.03591  0.31026  1.84938
34 36  1.29524  0.00601  0.06504  0.25542  1.78227
34 37  1.34615  0.00526  0.05739  0.29991  1.76468
34 38  1.34288  0.00496  0.04802  0.30503  1.70113
34 39  1.35120  0.00406  0.01680  0.31879  1.75108
