# Z1 Z2 a b c d rms_err(%) max_err(%)
28 78  0.92378  0.01076  0.11553  0.27043  1.29  2.37
28 79  0.92753  0.00887  0.10497  0.27626  1.25  2.30
28 80  0.93903  0.00721  0.09290  0.28702  1.32  2.52
28 81  0.93244  0.00691  0.08818  0.28133  1.31  2.41
28 82  0.92302  0.00668  0.08405  0.27209  1.32  2.42
28 83  0.91576  0.00687  0.08567  0.26520  1.37  2.49
28 84  0.91071  0.00689  0.08658  0.26042  1.40  2.53
28 85  0.90607  0.00669  0.08551  0.25633  1.43  2.58
28 86  0.90498  0.00620  0.08224  0.25574  1.44  2.62
28 87  0.90369  0.00603  0.08060  0.25114  1.48  2.64
28 88  0.90558  0.00605  0.08123  0.25301  1.47  2.66
28 89  0.93519  0.00547  0.06820  0.26814  1.71  2.95
28 90  0.93147  0.00565  0.07111  0.26484  1.69  2.91
28 91  0.96782  0.00974  0.08942  0.27681  3.04  5.29
28 92  0.95276  0.01025  0.09431  0.26906  3.03  5.22
29 29  0.98949  0.01449  0.11113  0.29717  1.96  3.41
29 30  0.98995  0.01196  0.10177  0.30722  1.79  3.19
29 31  0.97807  0.01245  0.10350  0.29886  1.89  3.28
29 32  0.96540  0.01361  0.10965  0.28658  2.00  3.40
29 33  0.99565  0.01241  0.09643  0.30529  2.77  4.74
29 34  0.98042  0.01326  0.10318  0.29217  2.75  4.62
29 35  0.93973  0.01523  0.12154  0.26000  2.07  3.48
29 36  0.96618  0.01419  0.13586  0.28117  2.38  4.55
29 37  0.96151  0.01394  0.13791  0.27918  2.28  4.52
29 38  0.95889  0.01355  0.13644  0.27817  2.24  4.49
29 39  0.94621  0.01238  0.11710  0.27201  2.09  4.08
29 40  0.93330  0.01287  0.11652  0.26125  1.93  3.41
29 41  0.93364  0.01293  0.11791  0.26175  1.95  3.62
29 42  0.92618  0.01326  0.11956  0.25686  1.94  3.50
29 43  0.92118  0.01356  0.12123  0.25236  1.88  3.29
29 44  0.91309  0.01362  0.12169  0.24564  1.90  3.22
29 45  0.90943  0.01288  0.11948  0.24426  1.90  3.23
29 46  0.90819  0.01137  0.11368  0.24595  1.88  3.24
29 47  0.90540  0.00987  0.10713  0.24600  1.88  3.27
29 48  0.90129  0.00902  0.10349  0.24355  1.91  3.32
29 49  0.89478  0.00938  0.10599  0.23812  1.91  3.29
29 50  0.88745  0.00994  0.11037  0.23133  1.91  3.27
29 51  0.87329  0.01135  0.12066  0.21343  2.06  3.37
29 52  0.86725  0.01210  0.12591  0.20601  2.11  3.39
29 53  0.86199  0.01241  0.12872  0.20083  2.14  3.44
29 54  0.86832  0.00992  0.11705  0.21174  2.06  3.56
29 55  0.91905  0.01393  0.14463  0.23497  2.66  4.84
29 56  0.90789  0.01253  0.12738  0.23526  2.09  4.11
29 57  0.88529  0.01291  0.13936  0.20288  2.38  4.66
29 58  0.93634  0.01715  0.17193  0.25498  2.56  4.78
29 59  0.94007  0.01691  0.16981  0.26057  2.50  4.75
29 60  0.94342  0.01686  0.16903  0.26532  2.44  4.72
29 61  0.94644  0.01683  0.16851  0.26980  2.37  4.69
29 62  0.94864  0.01694  0.16883  0.27330  2.30  4.65
29 63  0.95029  0.01701  0.16905  0.27637  2.23  4.61
29 64  0.95919  0.01161  0.11293  0.29447  1.49  2.95
29 65  0.95267  0.01637  0.16416  0.28206  2.09  4.48
29 66  0.95307  0.01598  0.16118  0.28375  2.04  4.42
29 67  0.95254  0.01571  0.15886  0.28423  1.99  4.36
29 68  0.95115  0.01564  0.15790  0.28313  1.96  4.32
29 69  0.94813  0.01449  0.15021  0.28284  1.86  4.14
29 70  0.98215  0.01644  0.16698  0.30208  2.27  4.52
29 71  0.96600  0.01276  0.12293  0.28684  1.76  3.73
29 72  0.92019  0.01417  0.12921  0.26016  1.48  2.84
29 73  0.91908  0.01386  0.12710  0.26039  1.42  2.63
29 74  0.91876  0.01355  0.12554  0.26100  1.40  2.53
29 75  0.91868  0.01317  0.12415  0.26170  1.39  2.52
29 76  0.91846  0.01254  0.12162  0.26263  1.37  2.50
29 77  0.92010  0.01162  0.11859  0.26550  1.36  2.48
29 78  0.92387  0.01017  0.11397  0.27043  1.36  2.58
29 79  0.92440  0.00839  0.10143  0.27331  1.27  2.35
29 80  0.93515  0.00698  0.09136  0.28242  1.39  2.64
29 81  0.92887  0.00692  0.09024  0.27662  1.40  2.54
29 82  0.91797  0.00683  0.08748  0.26601  1.38  2.55
29 83  0.91214  0.00696  0.08770  0.26085  1.42  2.59
29 84  0.90521  0.00715  0.08961  0.25373  1.48  2.64
29 85  0.90191  0.00717  0.09015  0.24943  1.51  2.67
29 86  0.91042  0.00583  0.08161  0.25857  1.50  2.74
29 87  0.90878  0.00561  0.08198  0.25468  1.68  3.04
29 88  0.91088  0.00585  0.08542  0.25540  1.69  3.17
29 89  0.93955  0.00514  0.06928  0.27081  1.92  3.47
29 90  0.93682  0.00526  0.07067  0.26828  1.94  3.51
29 91  0.93388  0.00875  0.09526  0.26334  1.69  2.87
29 92  0.90346  0.01027  0.11166  0.24463  1.44  2.61
30 30  1.00479  0.01072  0.10319  0.31806  1.89  3.76
30 31  0.98547  0.01089  0.09900  0.30697  1.84  3.33
30 32  0.97165  0.01189  0.10362  0.29512  1.89  3.34
30 33  0.95858  0.01304  0.10942  0.28257  1.96  3.39
30 34  0.94798  0.01403  0.11476  0.27183  2.03  3.45
30 35  0.96202  0.01350  0.12420  0.27874  2.26  4.41
30 36  0.97032  0.01711  0.18116  0.28250  2.26  4.63
30 37  0.97309  0.01690  0.19322  0.28705  2.19  4.64
30 38  0.97477  0.01485  0.18315  0.29174  2.13  4.60
30 39  0.96700  0.01123  0.13700  0.29200  2.02  4.35
30 40  0.96134  0.01036  0.11925  0.28824  1.97  4.16
30 41  0.95472  0.01048  0.11632  0.28362  1.93  4.03
30 42  0.94557  0.01072  0.11464  0.27780  1.91  3.92
30 43  0.93864  0.01093  0.11310  0.27225  1.87  3.70
30 44  0.92989  0.01091  0.11156  0.26582  1.84  3.46
30 45  0.92277  0.01038  0.10801  0.26155  1.81  3.19
30 46  0.91733  0.00933  0.10210  0.25908  1.80  3.17
30 47  0.91337  0.00820  0.09560  0.25787  1.81  3.19
30 48  0.91445  0.00719  0.09090  0.26032  1.83  3.26
30 49  0.90414  0.00768  0.09387  0.25141  1.85  3.26
30 50  0.89402  0.00844  0.09976  0.24140  1.90  3.27
30 51  0.87867  0.00980  0.11076  0.22381  2.00  3.35
30 52  0.86962  0.01083  0.11822  0.21345  2.08  3.40
30 53  0.87139  0.00936  0.11097  0.21815  1.99  3.42
30 54  0.90451  0.01278  0.16946  0.23134  2.99  4.97
30 55  0.92074  0.02347  0.22789  0.22678  2.68  4.98
30 56  0.93397  0.01660  0.18719  0.24826  2.55  4.86
30 57  0.90132  0.01318  0.16113  0.21665  2.46  4.94
30 58  0.94422  0.02657  0.25169  0.25337  2.49  4.92
30 59  0.94854  0.02378  0.23806  0.26225  2.42  4.87
30 60  0.95252  0.02175  0.22685  0.26993  2.34  4.82
30 61  0.95561  0.02055  0.21890  0.27572  2.27  4.76
30 62  0.95757  0.01978  0.21293  0.28005  2.20  4.70
30 63  0.95922  0.01921  0.20805  0.28363  2.15  4.65
30 64  0.99222  0.01192  0.14071  0.31654  1.99  4.29
30 65  0.96090  0.01853  0.20050  0.28770  2.07  4.56
30 66  0.96022  0.01872  0.19959  0.28723  2.06  4.54
30 67  0.95863  0.01920  0.20028  0.28527  2.06  4.53
30 68  0.95658  0.01935  0.19920  0.28324  2.04  4.52
30 69  0.95677  0.01766  0.18912  0.28536  2.01  4.47
30 70  0.97531  0.04182  0.28635  0.26587  2.54  4.76
30 71  0.98053  0.01529  0.16041  0.29287  1.94  4.30
30 72  0.94043  0.01514  0.15346  0.27390  1.86  4.14
30 73  0.93820  0.01388  0.14274  0.27530  1.74  3.87
30 74  0.93603  0.01309  0.13561  0.27574  1.65  3.62
30 75  0.93436  0.01273  0.13290  0.27530  1.62  3.54
30 76  0.93170  0.01204  0.12752  0.27462  1.55  3.30
30 77  0.93172  0.01080  0.12029  0.27700  1.46  3.03
30 78  0.92973  0.00895  0.10615  0.27808  1.29  2.40
30 79  0.93251  0.00749  0.09758  0.28232  1.30  2.50
30 80  0.94631  0.00626  0.08977  0.29375  1.46  3.09
30 81  0.93849  0.00616  0.08620  0.28731  1.44  2.90
30 82  0.92983  0.00602  0.08190  0.27894  1.38  2.52
30 83  0.91986  0.00626  0.08260  0.27014  1.41  2.59
30 84  0.91125  0.00652  0.08447  0.26162  1.45  2.63
30 85  0.91266  0.00568  0.07877  0.26426  1.49  2.72
30 86  0.94042  0.00472  0.08121  0.28318  2.11  4.32
30 87  0.96443  0.00523  0.10327  0.29219  2.67  4.62
30 88  0.93510  0.00468  0.08187  0.27715  2.18  4.39
30 89  0.96028  0.00411  0.06511  0.28997  2.25  4.24
30 90  0.96500  0.00400  0.05992  0.29139  2.27  4.17
30 91  0.98611  0.00821  0.11303  0.29937  2.71  4.64
30 92  0.95053  0.00993  0.13062  0.27710  2.56  4.63
31 31  0.97948  0.01178  0.10296  0.29952  1.91  3.40
31 32  0.96151  0.01307  0.10927  0.28413  1.97  3.42
31 33  0.94908  0.01443  0.11593  0.27163  2.07  3.49
31 34  0.94784  0.01305  0.11171  0.27404  2.00  3.46
31 35  0.95609  0.01183  0.11289  0.27882  2.14  4.13
31 36  0.97727  0.01178  0.15061  0.29789  2.12  4.49
31 37  0.97828  0.00970  0.13591  0.30317  2.01  4.38
31 38  0.97459  0.00827  0.11676  0.30307  1.90  4.18
31 39  0.96189  0.00832  0.10489  0.29447  1.84  3.91
31 40  0.95491  0.00879  0.10240  0.28721  1.83  3.72
31 41  0.94526  0.00934  0.10259  0.27964  1.79  3.45
31 42  0.93695  0.00994  0.10522  0.27361  1.81  3.38
31 43  0.93086  0.01047  0.10727  0.26805  1.80  3.21
31 44  0.92269  0.01056  0.10711  0.26159  1.81  3.17
31 45  0.91368  0.01056  0.10708  0.25419  1.87  3.22
31 46  0.91108  0.00947  0.10158  0.25440  1.86  3.21
31 47  0.90892  0.00829  0.09483  0.25504  1.85  3.21
31 48  0.90783  0.00742  0.08990  0.25604  1.83  3.21
31 49  0.89895  0.00803  0.09496  0.24797  1.87  3.24
31 50  0.89000  0.00883  0.10144  0.23839  1.95  3.31
31 51  0.87739  0.01006  0.11109  0.22409  2.07  3.40
31 52  0.87441  0.00944  0.10821  0.22273  2.08  3.41
31 53  0.87604  0.00783  0.09860  0.22822  1.97  3.37
31 54  0.91369  0.00712  0.11301  0.25219  2.79  4.78
31 55  0.93482  0.00949  0.14023  0.26353  2.30  4.70
31 56  0.93036  0.00809  0.11467  0.26548  2.07  4.34
31 57  0.90050  0.00872  0.11818  0.22947  2.23  4.42
31 58  0.95882  0.00954  0.15338  0.29230  2.16  4.64
31 59  0.96118  0.00977  0.15297  0.29557  2.11  4.59
31 60  0.96298  0.01002  0.15265  0.29827  2.06  4.53
31 61  0.96387  0.01037  0.15352  0.30020  2.00  4.46
31 62  0.96473  0.01086  0.15581  0.30159  1.96  4.41
31 63  0.96509  0.01125  0.15690  0.30254  1.92  4.34
31 64  0.98338  0.00872  0.10949  0.31727  1.63  3.64
31 65  0.96390  0.01240  0.16196  0.30158  1.87  4.26
31 66  0.96232  0.01323  0.16611  0.29952  1.87  4.25
31 67  0.96047  0.01410  0.17029  0.29680  1.86  4.24
31 68  0.95884  0.01421  0.16901  0.29514  1.86  4.23
31 69  0.95776  0.01410  0.16733  0.29377  1.88  4.26
31 70  0.99278  0.01796  0.20409  0.31337  2.24  4.59
31 71  0.97403  0.01139  0.12900  0.29876  1.71  3.83
31 72  0.93673  0.01258  0.13404  0.27686  1.61  3.53
31 73  0.93425  0.01231  0.12981  0.27604  1.56  3.36
31 74  0.93237  0.01208  0.12700  0.27549  1.52  3.21
31 75  0.93083  0.01186  0.12485  0.27486  1.48  3.09
31 76  0.92831  0.01105  0.11840  0.27439  1.40  2.76
31 77  0.92688  0.00996  0.11014  0.27499  1.32  2.41
31 78  0.92642  0.00874  0.10281  0.27603  1.27  2.34
31 79  0.92965  0.00736  0.09432  0.28076  1.27  2.33
31 80  0.94082  0.00617  0.08418  0.29014  1.37  2.67
31 81  0.93250  0.00617  0.08242  0.28367  1.36  2.49
31 82  0.92522  0.00615  0.08022  0.27577  1.38  2.53
31 83  0.91652  0.00646  0.08245  0.26781  1.41  2.58
31 84  0.91467  0.00582  0.07731  0.26767  1.42  2.60
31 85  0.91812  0.00482  0.06773  0.27219  1.47  2.67
31 86  0.93602  0.00379  0.06301  0.28605  1.83  3.88
31 87  0.95463  0.00382  0.07370  0.29403  2.34  4.48
31 88  0.92002  0.00395  0.06309  0.27305  1.77  3.57
31 89  0.93793  0.00354  0.04868  0.28253  1.83  3.43
31 90  0.93328  0.00372  0.05143  0.27887  1.84  3.37
31 91  0.94775  0.00580  0.07965  0.28776  2.04  3.97
31 92  0.92096  0.00705  0.09749  0.27082  1.91  3.91
32 32  0.95428  0.01471  0.11644  0.27279  2.10  3.57
32 33  0.94672  0.01397  0.11505  0.26999  2.06  3.51
32 34  0.94297  0.01286  0.11158  0.26990  2.04  3.50
32 35  0.95660  0.01098  0.11146  0.28111  2.10  4.12
32 36  0.97523  0.00880  0.12204  0.30158  2.01  4.31
32 37  0.97292  0.00742  0.10603  0.30307  1.90  4.12
32 38  0.96304  0.00712  0.09479  0.29608  1.82  3.83
32 39  0.95337  0.00787  0.09588  0.28829  1.82  3.66
32 40  0.94661  0.00831  0.09489  0.28184  1.80  3.36
32 41  0.93909  0.00894  0.09817  0.27587  1.79  3.20
32 42  0.93070  0.00967  0.10215  0.26947  1.81  3.22
32 43  0.92270  0.01037  0.10528  0.26137  1.85  3.22
32 44  0.91681  0.01036  0.10578  0.25700  1.87  3.23
32 45  0.91025  0.01029  0.10585  0.25173  1.92  3.27
32 46  0.90533  0.00963  0.10268  0.24908  1.95  3.30
32 47  0.90469  0.00844  0.09601  0.25120  1.90  3.26
32 48  0.90198  0.00783  0.09260  0.25051  1.89  3.26
32 49  0.89293  0.00855  0.09864  0.24164  1.96  3.33
32 50  0.88267  0.00967  0.10722  0.23056  2.06  3.42
32 51  0.87814  0.00927  0.10613  0.22687  2.07  3.43
32 52  0.87163  0.00917  0.10668  0.22148  2.12  3.47
32 53  0.87751  0.00707  0.09234  0.23173  1.99  3.42
32 54  0.90608  0.00550  0.08747  0.25269  2.55  4.53
32 55  0.92336  0.00628  0.09716  0.26433  1.99  4.13
32 56  0.91365  0.00648  0.09015  0.25939  1.75  3.33
32 57  0.88962  0.00805  0.11001  0.22576  2.09  4.00
32 58  0.94625  0.00591  0.09998  0.29131  1.90  4.19
32 59  0.95015  0.00643  0.10684  0.29475  1.89  4.21
32 60  0.95265  0.00682  0.11029  0.29754  1.85  4.15
32 61  0.95449  0.00719  0.11317  0.29980  1.80  4.07
32 62  0.95594  0.00758  0.11609  0.30151  1.75  3.98
32 63  0.95707  0.00768  0.11481  0.30334  1.69  3.84
32 64  0.96875  0.00763  0.09106  0.30792  1.37  2.70
32 65  0.95872  0.00912  0.12835  0.30347  1.69  3.86
32 66  0.95891  0.00980  0.13400  0.30297  1.69  3.86
32 67  0.95846  0.01047  0.13918  0.30179  1.70  3.89
32 68  0.95716  0.01107  0.14333  0.29956  1.72  3.93
32 69  0.95650  0.01171  0.14949  0.29734  1.77  4.04
32 70  0.99523  0.01131  0.15718  0.32657  2.04  4.43
32 71  0.96481  0.01027  0.11490  0.29406  1.56  3.37
32 72  0.93285  0.01177  0.12656  0.27549  1.51  3.21
32 73  0.93147  0.01169  0.12472  0.27497  1.47  3.06
32 74  0.93051  0.01159  0.12275  0.27452  1.44  2.94
32 75  0.92705  0.01114  0.11789  0.27273  1.38  2.66
32 76  0.92297  0.01053  0.11208  0.27033  1.32  2.43
32 77  0.92212  0.00972  0.10687  0.27089  1.31  2.42
32 78  0.92291  0.00857  0.10067  0.27306  1.27  2.36
32 79  0.92556  0.00739  0.09339  0.27690  1.26  2.34
32 80  0.93566  0.00624  0.08265  0.28559  1.36  2.48
32 81  0.92725  0.00629  0.08190  0.27879  1.39  2.54
32 82  0.91860  0.00649  0.08253  0.26954  1.42  2.59
32 83  0.91653  0.00601  0.07792  0.26881  1.43  2.60
32 84  0.91593  0.00535  0.07162  0.26954  1.45  2.63
32 85  0.91845  0.00442  0.06274  0.27362  1.48  2.69
32 86  0.93259  0.00338  0.05422  0.28542  1.76  3.69
32 87  0.94406  0.00328  0.05953  0.29066  2.08  4.30
32 88  0.91472  0.00357  0.05220  0.27129  1.61  2.94
32 89  0.93275  0.00333  0.04266  0.28012  1.76  3.21
32 90  0.92817  0.00345  0.04473  0.27675  1.76  3.20
32 91  0.93097  0.00534  0.07132  0.27994  1.76  3.18
32 92  0.90734  0.00642  0.08792  0.26513  1.66  3.10
33 33  0.94605  0.01350  0.11353  0.26850  2.11  3.59
33 34  0.94800  0.01147  0.10666  0.27596  2.04  3.59
33 35  0.95631  0.00986  0.10585  0.28306  2.04  3.99
33 36  0.96753  0.00716  0.09786  0.29834  1.90  4.02
33 37  0.96095  0.00656  0.08765  0.29529  1.83  3.75
33 38  0.95639  0.00646  0.08558  0.29214  1.78  3.60
33 39  0.94826  0.00710  0.08785  0.28606  1.76  3.39
33 40  0.94515  0.00757  0.08954  0.28242  1.77  3.26
33 41  0.93757  0.00830  0.09359  0.27604  1.78  3.19
33 42  0.92573  0.00915  0.09805  0.26633  1.85  3.26
33 43  0.91563  0.01010  0.10380  0.25585  1.92  3.30
33 44  0.90763  0.01059  0.10725  0.24825  2.00  3.37
33 45  0.96407  0.00755  0.07171  0.28636  3.22  5.70
33 46  0.90158  0.00949  0.10236  0.24601  1.99  3.36
33 47  0.90078  0.00853  0.09704  0.24753  1.95  3.32
33 48  0.89491  0.00830  0.09643  0.24326  1.98  3.36
33 49  0.88671  0.00908  0.10285  0.23492  2.05  3.42
33 50  0.88139  0.00903  0.10352  0.23077  2.08  3.46
33 51  0.87470  0.00901  0.10490  0.22438  2.13  3.51
33 52  0.87468  0.00788  0.09755  0.22725  2.08  3.47
33 53  0.87840  0.00639  0.08698  0.23403  2.00  3.48
33 54  0.89331  0.00497  0.07772  0.24658  2.30  4.18
33 55  0.90881  0.00553  0.08105  0.25629  1.80  3.34
33 56  0.90958  0.00565  0.08013  0.25867  1.72  3.07
33 57  0.88349  0.00721  0.10149  0.22466  1.96  3.48
33 58  0.93587  0.00500  0.08177  0.28606  1.80  3.89
33 59  0.93951  0.00538  0.08670  0.28958  1.77  3.86
33 60  0.94333  0.00577  0.09217  0.29312  1.74  3.85
33 61  0.94557  0.00611  0.09564  0.29558  1.69  3.77
33 62  0.94814  0.00646  0.09916  0.29797  1.66  3.71
33 63  0.95023  0.00689  0.10360  0.29968  1.63  3.66
33 64  0.95963  0.00737  0.08701  0.30109  1.33  2.42
33 65  0.95331  0.00786  0.11319  0.30170  1.59  3.60
33 66  0.95427  0.00838  0.11810  0.30202  1.59  3.60
33 67  0.95445  0.00901  0.12375  0.30128  1.60  3.64
33 68  0.95411  0.00970  0.13023  0.29968  1.64  3.73
33 69  0.95368  0.01032  0.13706  0.29779  1.69  3.87
33 70  0.98898  0.00854  0.12567  0.32719  1.89  4.22
33 71  0.96338  0.00970  0.11127  0.29400  1.51  3.21
33 72  0.93331  0.01124  0.12487  0.27684  1.49  3.16
33 73  0.93154  0.01112  0.12215  0.27615  1.44  2.97
33 74  0.92775  0.01089  0.11798  0.27361  1.37  2.68
33 75  0.92353  0.01053  0.11319  0.27053  1.31  2.41
33 76  0.92084  0.01006  0.10893  0.26880  1.31  2.42
33 77  0.92092  0.00925  0.10435  0.27040  1.31  2.42
33 78  0.91953  0.00832  0.09786  0.27018  1.27  2.37
33 79  0.92347  0.00721  0.09154  0.27519  1.28  2.38
33 80  0.93043  0.00629  0.08261  0.28080  1.39  2.54
33 81  0.92173  0.00640  0.08239  0.27377  1.42  2.59
33 82  0.91877  0.00591  0.07725  0.27089  1.44  2.61
33 83  0.91540  0.00552  0.07289  0.26896  1.46  2.64
33 84  0.91464  0.00484  0.06524  0.26974  1.47  2.65
33 85  0.92015  0.00392  0.05561  0.27612  1.52  2.74
33 86  0.92959  0.00298  0.04377  0.28453  1.69  3.44
33 87  0.93039  0.00287  0.04383  0.28409  1.80  3.73
33 88  0.91638  0.00303  0.04145  0.27428  1.62  2.95
33 89  0.93520  0.00277  0.03110  0.28371  1.77  3.24
33 90  0.92958  0.00290  0.03333  0.27949  1.77  3.21
33 91  0.93130  0.00484  0.06423  0.28172  1.74  3.16
33 92  0.90647  0.00589  0.08133  0.26623  1.61  2.90
34 34  0.95246  0.01008  0.10003  0.28058  2.03  3.60
34 35  0.95740  0.00871  0.09924  0.28565  1.99  3.88
34 36  0.96049  0.00643  0.08588  0.29364  1.86  3.77
34 37  0.96539  0.00504  0.07350  0.30207  1.77  3.70
34 38  0.96221  0.00491  0.07242  0.30009  1.72  3.62
34 39  0.94824  0.00583  0.07609  0.28868  1.72  3.24
34 40  0.94323  0.00657  0.08077  0.28323  1.74  3.15
34 41  0.93600  0.00722  0.08586  0.27692  1.77  3.18
34 42  0.92451  0.00799  0.09057  0.26751  1.85  3.27
34 43  0.91615  0.00880  0.09606  0.25874  1.92  3.31
34 44  0.90809  0.00934  0.10017  0.25117  1.99  3.38
34 45  0.90248  0.00946  0.10176  0.24653  2.03  3.41
34 46  0.90037  0.00889  0.09900  0.24611  2.00  3.39
34 47  0.89463  0.00861  0.09837  0.24178  2.02  3.41
34 48  0.88914  0.00858  0.09915  0.23723  2.06  3.45
34 49  0.88537  0.00821  0.09735  0.23547  2.06  3.46
34 50  0.87883  0.00838  0.09955  0.22959  2.12  3.52
34 51  0.87666  0.00760  0.09512  0.22920  2.08  3.49
34 52  0.87709  0.00666  0.08837  0.23208  2.02  3.47
34 53  0.87740  0.00574  0.08069  0.23460  2.03  3.54
34 54  0.88398  0.00462  0.07155  0.24133  2.14  3.82
34 55  0.91407  0.00445  0.07013  0.26226  1.85  3.61
34 56  0.91129  0.00465  0.06869  0.26233  1.73  3.11
34 57  0.89091  0.00584  0.09134  0.23330  1.99  3.77
34 58  0.93518  0.00416  0.07090  0.28757  1.81  3.90
34 59  0.93846  0.00461  0.07828  0.29073  1.78  3.90
34 60  0.94109  0.00496  0.08285  0.29345  1.74  3.84
34 61  0.94506  0.00535  0.08838  0.29673  1.73  3.86
34 62  0.94756  0.00574  0.09290  0.29886  1.70  3.80
34 63  0.95002  0.00617  0.09797  0.30077  1.67  3.76
34 64  0.95802  0.00691  0.08502  0.30073  1.35  2.53
34 65  0.95349  0.00713  0.10809  0.30301  1.62  3.68
34 66  0.95422  0.00774  0.11436  0.30296  1.62  3.68
34 67  0.95438  0.00850  0.12209  0.30184  1.64  3.73
34 68  0.95355  0.00924  0.12887  0.29977  1.67  3.81
34 69  0.95280  0.00932  0.12952  0.29877  1.67  3.80
34 70  0.98780  0.00716  0.11254  0.32909  1.84  4.14
34 71  0.96922  0.00913  0.11333  0.29932  1.52  3.37
34 72  0.93790  0.01019  0.11991  0.28284  1.42  3.00
34 73  0.93225  0.01004  0.11474  0.27862  1.35  2.70
34 74  0.92948  0.00987  0.11290  0.27678  1.35  2.65
34 75  0.92553  0.00955  0.10883  0.27406  1.32  2.44
34 76  0.92228  0.00917  0.10513  0.27190  1.30  2.41
34 77  0.91922  0.00868  0.10054  0.26988  1.30  2.41
34 78  0.91923  0.00779  0.09543  0.27131  1.27  2.36
34 79  0.91947  0.00696  0.09001  0.27256  1.30  2.41
34 80  0.92619  0.00620  0.08146  0.27711  1.41  2.57
34 81  0.92329  0.00565  0.07636  0.27651  1.44  2.62
34 82  0.92024  0.00513  0.06953  0.27373  1.45  2.63
34 83  0.91668  0.00474  0.06378  0.27165  1.46  2.65
34 84  0.91793  0.00408  0.05639  0.27412  1.49  2.70
34 85  0.92056  0.00339  0.04711  0.27756  1.54  2.78
34 86  0.92447  0.00263  0.03267  0.28191  1.62  3.09
34 87  0.93399  0.00208  0.02292  0.28901  1.80  3.77
34 88  0.92275  0.00221  0.02268  0.28125  1.68  3.28
34 89  0.93544  0.00209  0.01144  0.28642  1.74  3.19
34 90  0.92732  0.00230  0.01595  0.28006  1.72  3.11
34 91  0.92981  0.00432  0.05563  0.28209  1.69  3.06
34 92  0.90621  0.00528  0.07262  0.26744  1.56  2.83
35 35  0.95931  0.00846  0.10619  0.28238  1.89  3.95
35 36  0.98035  0.00438  0.08107  0.30950  1.74  3.97
35 37  0.97568  0.00294  0.04650  0.31128  1.63  3.64
35 38  0.96532  0.00318  0.04620  0.30264  1.58  3.35
35 39  0.95546  0.00407  0.05902  0.29506  1.62  3.28
35 40  0.94428  0.00503  0.06581  0.28468  1.68  3.07
35 41  0.93273  0.00585  0.07361  0.27441  1.77  3.18
35 42  0.92116  0.00672  0.08117  0.26484  1.87  3.30
35 43  0.91650  0.00727  0.08612  0.26057  1.89  3.31
35 44  0.91092  0.00757  0.08940  0.25554  1.92  3.33
35 45  0.90478  0.00792  0.09268  0.25013  1.95  3.37
35 46  0.89507  0.00840  0.09717  0.24072  2.05  3.47
35 47  0.88939  0.00837  0.09837  0.23603  2.06  3.48
35 48  0.89384  0.00692  0.08888  0.24285  1.97  3.43
35 49  0.88955  0.00655  0.08630  0.24082  1.98  3.45
35 50  0.88673  0.00625  0.08481  0.23916  2.00  3.50
35 51  0.88094  0.00611  0.08494  0.23370  2.03  3.54
35 52  0.87760  0.00579  0.08271  0.23167  2.05  3.58
35 53  0.87786  0.00520  0.07781  0.23286  2.09  3.68
35 54  0.89895  0.00347  0.06463  0.25126  2.30  4.42
35 55  0.92624  0.00362  0.07035  0.26839  2.02  4.28
35 56  0.91831  0.00388  0.06655  0.26493  1.83  3.78
35 57  0.89796  0.00483  0.08804  0.23627  1.97  4.04
35 58  0.94110  0.00368  0.07437  0.28862  1.88  4.20
35 59  0.94464  0.00426  0.08589  0.29131  1.89  4.24
35 60  0.94779  0.00475  0.09406  0.29392  1.87  4.24
35 61  0.95005  0.00524  0.10105  0.29600  1.86  4.22
35 62  0.95212  0.00580  0.10885  0.29770  1.85  4.21
35 63  0.95521  0.00639  0.11645  0.29976  1.86  4.24
35 64  0.97122  0.00632  0.08846  0.30817  1.57  3.43
35 65  0.95870  0.00802  0.13497  0.30070  1.88  4.29
35 66  0.95858  0.00905  0.14493  0.29926  1.89  4.30
35 67  0.95757  0.01018  0.15445  0.29673  1.89  4.31
35 68  0.95616  0.01078  0.15820  0.29461  1.88  4.27
35 69  0.95659  0.00982  0.14960  0.29672  1.81  4.13
35 70  0.99697  0.00459  0.08731  0.33967  1.71  3.99
35 71  0.97572  0.00960  0.13201  0.29787  1.62  3.72
35 72  0.94040  0.00965  0.12363  0.28213  1.49  3.24
35 73  0.93645  0.00915  0.11520  0.28056  1.42  2.99
35 74  0.93276  0.00878  0.10911  0.27862  1.38  2.78
35 75  0.92882  0.00851  0.10466  0.27610  1.35  2.58
35 76  0.92570  0.00819  0.10062  0.27409  1.33  2.43
35 77  0.92460  0.00772  0.09681  0.27399  1.33  2.44
35 78  0.92288  0.00701  0.09360  0.27334  1.33  2.44
35 79  0.91982  0.00649  0.08922  0.27117  1.36  2.48
35 80  0.93210  0.00525  0.07556  0.28157  1.46  2.80
35 81  0.93053  0.00460  0.06722  0.28181  1.47  2.79
35 82  0.92568  0.00412  0.06003  0.27776  1.48  2.68
35 83  0.92439  0.00376  0.05489  0.27763  1.52  2.80
35 84  0.92156  0.00335  0.04721  0.27612  1.53  2.75
35 85  0.92092  0.00291  0.03910  0.27641  1.57  2.89
35 86  0.93717  0.00179  0.01542  0.29044  1.78  3.83
